benchmark,condition,axis,index,attention_type,eligible,skipped,softmax_skipped,pv_omitted,compensated,mass_sum,rows,error_sq,dense_sq,denominator_mass_sum,same_budget_best_mass_sum,wrongly_replaced_vs_mass,unnecessarily_retained_vs_mass,physical_sparsity,pv_omission,mass,denominator_mass,relative_error,rescued_rows,prefix_eligible,prefix_skipped,prefix_replaced,canvas_eligible,canvas_skipped,canvas_replaced,boundary_eligible,boundary_skipped,boundary_replaced,softmax_sparsity,compensation_fraction,mass_selection_gap,wrongly_replaced_fraction,rescued_row_rate,prefix_sparsity,canvas_sparsity,boundary_sparsity
ruler8k,jl_gaussian_r2_s50,head,12,local,577600.0,294683.0,0.0,294683.0,0.0,2721209.171648979,3891200.0,36886710.279831395,412037329.74072266,2721209.171648979,3607308.662384033,109231.0,109231.0,0.5101852493074792,0.5101852493074792,0.6993239030759095,0.6993239030759095,0.29920350746866886,0.0,425600.0,233091.0,233091.0,121600.0,56517.0,56517.0,30400.0,5075.0,5075.0,0.0,0.0,0.2277188247160398,0.18911184210526316,0.0,0.5476762218045113,0.4647779605263158,0.1669407894736842
ruler8k,jl_gaussian_r2_s50,head,13,global,777420.0,422063.0,0.0,422063.0,0.0,669224.8695297241,778240.0,1795679.6261319742,118068871.55419922,669224.8695297241,696848.1997909546,78206.0,78206.0,0.5429021635666692,0.5429021635666692,0.8599209363817384,0.8599209363817384,0.12332374975988979,0.0,747100.0,418340.0,418340.0,24320.0,3723.0,3723.0,6000.0,0.0,0.0,0.0,0.0,0.035494616392411686,0.10059684597772119,0.0,0.5599518136795609,0.15308388157894737,0.0
ruler8k,jl_gaussian_r2_s50,head,13,local,577600.0,292506.0,0.0,292506.0,0.0,2804824.8196344376,3891200.0,24710803.15296007,418878439.23706055,2804824.8196344376,3634371.5688705444,109656.0,109656.0,0.5064162049861496,0.5064162049861496,0.7208122994537515,0.7208122994537515,0.24288429118112392,0.0,425600.0,232882.0,232882.0,121600.0,54662.0,54662.0,30400.0,4962.0,4962.0,0.0,0.0,0.21318532823707517,0.1898476454293629,0.0,0.5471851503759398,0.4495230263157895,0.16322368421052633
ruler8k,jl_gaussian_r2_s50,head,14,global,777420.0,413763.0,0.0,413763.0,0.0,642796.0353965759,778240.0,2511926.6323194504,99504662.98095703,642796.0353965759,677721.450012207,90725.0,90725.0,0.5322258238789843,0.5322258238789843,0.8259611885749588,0.8259611885749588,0.15888458307680275,0.0,747100.0,409669.0,409669.0,24320.0,4094.0,4094.0,6000.0,0.0,0.0,0.0,0.0,0.04487743448760165,0.11670011062231483,0.0,0.54834560299826,0.16833881578947368,0.0
ruler8k,jl_gaussian_r2_s50,head,14,local,577600.0,290642.0,0.0,290642.0,0.0,2749724.57417953,3891200.0,52262458.50000491,339603656.02319336,2749724.57417953,3588891.0584640503,112175.0,112175.0,0.5031890581717452,0.5031890581717452,0.7066520801242625,0.7066520801242625,0.39229135656759834,0.0,425600.0,228436.0,228436.0,121600.0,59377.0,59377.0,30400.0,2829.0,2829.0,0.0,0.0,0.2156575052129215,0.1942087950138504,0.0,0.5367387218045113,0.48829769736842105,0.09305921052631579
ruler8k,jl_gaussian_r2_s50,head,15,global,777420.0,376637.0,0.0,376637.0,0.0,693763.3615951538,778240.0,1481160.531957209,142966845.34570312,693763.3615951538,710459.2234115601,88745.0,88745.0,0.4844704278253711,0.4844704278253711,0.8914516879049571,0.8914516879049571,0.10178491032683969,0.0,747100.0,373740.0,373740.0,24320.0,2897.0,2897.0,6000.0,0.0,0.0,0.0,0.0,0.021453358625110826,0.11415322476910808,0.0,0.500254316691206,0.11912006578947368,0.0
ruler8k,jl_gaussian_r2_s50,head,15,local,577600.0,299764.0,0.0,299764.0,0.0,2666695.7428188324,3891200.0,49724635.249786206,322751156.56170654,2666695.7428188324,3561760.0807380676,112289.0,112289.0,0.5189819944598338,0.5189819944598338,0.6853144898280306,0.6853144898280306,0.3925110607476526,0.0,425600.0,239826.0,239826.0,121600.0,56820.0,56820.0,30400.0,3118.0,3118.0,0.0,0.0,0.23002270197348768,0.19440616343490305,0.0,0.563500939849624,0.46726973684210527,0.10256578947368421
ruler8k,jl_gaussian_r2_s50,layer,0,local,369664.0,186540.0,0.0,186540.0,0.0,1586612.715908043,2490368.0,10984846.217474496,427617428.99780273,1586612.715908043,2319096.5906829834,71996.0,71996.0,0.5046204120498615,0.5046204120498615,0.637099704103186,0.637099704103186,0.160276293926569,0.0,272384.0,148248.0,148248.0,77824.0,32749.0,32749.0,19456.0,5543.0,5543.0,0.0,0.0,0.2941267614966705,0.1947606475069252,0.0,0.5442610432330827,0.42080849095394735,0.2848992598684211
ruler8k,jl_gaussian_r2_s50,layer,1,local,369664.0,202296.0,0.0,202296.0,0.0,1612562.5448309332,2490368.0,14382321.213617764,426284401.04626465,1612562.5448309332,2241599.699333191,79417.0,79417.0,0.5472429016620498,0.5472429016620498,0.647519782149037,0.647519782149037,0.18368122688951205,0.0,272384.0,158689.0,158689.0,77824.0,39190.0,39190.0,19456.0,4417.0,4417.0,0.0,0.0,0.2525880329743466,0.21483563452216067,0.0,0.5825929570018797,0.5035721628289473,0.22702508223684212
ruler8k,jl_gaussian_r2_s50,layer,2,local,369664.0,206682.0,0.0,206682.0,0.0,1729567.3452749252,2490368.0,14703089.54568626,170343791.21105957,1729567.3452749252,2125220.2271957397,69295.0,69295.0,0.5591077302631579,0.5591077302631579,0.6945027181825839,0.6945027181825839,0.29379279892813753,0.0,272384.0,157006.0,157006.0,77824.0,47977.0,47977.0,19456.0,1699.0,1699.0,0.0,0.0,0.15887325966315602,0.18745401229224376,0.0,0.576414179981203,0.6164807771381579,0.08732524671052631
ruler8k,jl_gaussian_r2_s50,layer,3,local,369664.0,215814.0,0.0,215814.0,0.0,1852308.5210084915,2490368.0,19596838.054001767,290763485.3861084,1852308.5210084915,2295414.3347816467,65795.0,65795.0,0.5838112448060941,0.5838112448060941,0.7437890789668401,0.7437890789668401,0.25961098728961696,0.0,272384.0,168699.0,168699.0,77824.0,44226.0,44226.0,19456.0,2889.0,2889.0,0.0,0.0,0.17792784591399954,0.1779859548130194,0.0,0.6193425458176691,0.5682822779605263,0.1484888980263158
ruler8k,jl_gaussian_r2_s50,layer,4,local,369664.0,213304.0,0.0,213304.0,0.0,1826333.0394921303,2490368.0,18567765.0666924,226929488.0046997,1826333.0394921303,2266286.618244171,61407.0,61407.0,0.5770212950138505,0.5770212950138505,0.733358700196971,0.733358700196971,0.28604499261544236,0.0,272384.0,157251.0,157251.0,77824.0,53591.0,53591.0,19456.0,2462.0,2462.0,0.0,0.0,0.17666207514393087,0.1661157158933518,0.0,0.5773136454417294,0.6886179070723685,0.12654194078947367
ruler8k,jl_gaussian_r2_s50,layer,5,global,2487744.0,1444763.0,0.0,1444763.0,0.0,2228793.2681236267,2490368.0,5495641.643160458,403137259.68359375,2228793.2681236267,2270839.3902168274,223640.0,223640.0,0.580752279977361,0.580752279977361,0.8949654300583796,0.8949654300583796,0.11675694775084305,0.0,2390720.0,1426847.0,1426847.0,77824.0,17843.0,17843.0,19200.0,73.0,73.0,0.0,0.0,0.016883497576743952,0.08989670962928661,0.0,0.5968273156203989,0.22927374588815788,0.0038020833333333335
ruler8k,jl_gaussian_r2_s50,layer,6,local,369664.0,191604.0,0.0,191604.0,0.0,1978803.3322012424,2490368.0,13241799.492157634,237549689.66357422,1978803.3322012424,2375147.6093826294,71584.0,71584.0,0.5183193386426593,0.5183193386426593,0.7945827011113388,0.7945827011113388,0.2361001538348253,0.0,272384.0,155220.0,155220.0,77824.0,35252.0,35252.0,19456.0,1132.0,1132.0,0.0,0.0,0.1591508874115741,0.1936461218836565,0.0,0.5698572603383458,0.45297080592105265,0.058182565789473686
ruler8k,jl_gaussian_r2_s50,layer,7,local,369664.0,190490.0,0.0,190490.0,0.0,1819928.663556695,2490368.0,25792812.43195663,248904457.6875,1819928.663556695,2367720.8047714233,80121.0,80121.0,0.5153057912049861,0.5153057912049861,0.7307870417370826,0.7307870417370826,0.321908921227329,0.0,272384.0,150536.0,150536.0,77824.0,38351.0,38351.0,19456.0,1603.0,1603.0,0.0,0.0,0.21996433507607244,0.21674006665512466,0.0,0.5526609492481203,0.4927914268092105,0.08239103618421052
ruler8k,jl_gaussian_r2_s50,layer,8,local,369664.0,183729.0,0.0,183729.0,0.0,1830809.3466405869,2490368.0,34087248.07883158,252716204.3125,1830809.3466405869,2336188.640224457,74962.0,74962.0,0.49701620931440443,0.49701620931440443,0.7351561482642673,0.7351561482642673,0.3672649012015985,0.0,272384.0,150095.0,150095.0,77824.0,31830.0,31830.0,19456.0,1804.0,1804.0,0.0,0.0,0.20293357993030345,0.20278414993074792,0.0,0.5510419114191729,0.40899979440789475,0.09272203947368421
ruler8k,jl_gaussian_r2_s50,layer,9,local,369664.0,188560.0,0.0,188560.0,0.0,1707297.408334732,2490368.0,60868409.66771313,214831462.65185547,1707297.408334732,2214094.8870391846,80421.0,80421.0,0.5100848337950139,0.5100848337950139,0.6855602900192791,0.6855602900192791,0.5322884404302676,0.0,272384.0,153738.0,153738.0,77824.0,33820.0,33820.0,19456.0,1002.0,1002.0,0.0,0.0,0.20350304802521255,0.21755161443905818,0.0,0.5644164121240601,0.4345703125,0.05150082236842105
ruler8k,jl_gaussian_r2_s50,layer,10,local,369664.0,187798.0,0.0,187798.0,0.0,1614463.5937242508,2490368.0,44954669.2943936,169528351.40771484,1614463.5937242508,2145467.0599975586,76928.0,76928.0,0.5080235024238227,0.5080235024238227,0.6482831427822117,0.6482831427822117,0.5149513893588418,0.0,272384.0,147928.0,147928.0,77824.0,38471.0,38471.0,19456.0,1399.0,1399.0,0.0,0.0,0.21322289166633518,0.20810249307479226,0.0,0.5430862312030075,0.49433336759868424,0.07190583881578948
ruler8k,jl_gaussian_r2_s50,layer,11,global,2487744.0,1237914.0,0.0,1237914.0,0.0,2206254.2375335693,2490368.0,5464926.286691427,408643097.0175781,2206254.2375335693,2270453.111480713,284073.0,284073.0,0.49760505904144475,0.49760505904144475,0.8859149481255659,0.8859149481255659,0.1156431920142106,0.0,2390720.0,1228619.0,1228619.0,77824.0,9295.0,9295.0,19200.0,0.0,0.0,0.0,0.0,0.02577887041077606,0.11418900015435672,0.0,0.5139117086066123,0.11943616365131579,0.0
ruler8k,jl_gaussian_r2_s50,layer,12,local,369664.0,187045.0,0.0,187045.0,0.0,1650977.1682920456,2490368.0,38245524.05094323,231461896.9404297,1650977.1682920456,2259106.8038864136,85576.0,85576.0,0.5059865174861495,0.5059865174861495,0.6629450620518917,0.6629450620518917,0.4064906439427731,0.0,272384.0,146882.0,146882.0,77824.0,38713.0,38713.0,19456.0,1450.0,1450.0,0.0,0.0,0.24419267979445927,0.2314967105263158,0.0,0.5392460643796992,0.4974429481907895,0.07452713815789473
ruler8k,jl_gaussian_r2_s50,layer,13,local,369664.0,160330.0,0.0,160330.0,0.0,1742367.9745426178,2490368.0,24430661.87078169,187953308.37158203,1742367.9745426178,2278087.2512664795,74901.0,74901.0,0.4337181873268698,0.4337181873268698,0.6996427734947678,0.6996427734947678,0.36053101329239684,0.0,272384.0,124583.0,124583.0,77824.0,35252.0,35252.0,19456.0,495.0,495.0,0.0,0.0,0.21511651158538084,0.20261913521468145,0.0,0.45738002232142855,0.45297080592105265,0.02544202302631579
ruler8k,jl_gaussian_r2_s50,layer,14,local,369664.0,177005.0,0.0,177005.0,0.0,1722632.9921741486,2490368.0,20163367.4531323,185697087.82739258,1722632.9921741486,2273583.3485946655,71948.0,71948.0,0.4788267183171745,0.4788267183171745,0.6917182489391722,0.6917182489391722,0.32951788073658406,0.0,272384.0,136482.0,136482.0,77824.0,39806.0,39806.0,19456.0,717.0,717.0,0.0,0.0,0.22123250717183846,0.19463079986149584,0.0,0.5010646734022557,0.511487458881579,0.03685238486842105
ruler8k,jl_gaussian_r2_s50,layer,15,local,369664.0,188486.0,0.0,188486.0,0.0,1598375.6722927094,2490368.0,15454232.941008415,206012639.17687988,1598375.6722927094,2231400.734260559,76190.0,76190.0,0.5098846520083102,0.5098846520083102,0.641823084898581,0.641823084898581,0.27389038982210806,0.0,272384.0,144822.0,144822.0,77824.0,42739.0,42739.0,19456.0,925.0,925.0,0.0,0.0,0.2541893655748266,0.2061060855263158,0.0,0.5316832119360902,0.5491750616776315,0.04754317434210526
ruler8k,jl_gaussian_r2_s50,layer,16,local,369664.0,183610.0,0.0,183610.0,0.0,1760849.462776184,2490368.0,24262024.20597028,150370099.91479492,1760849.462776184,2331989.737510681,71106.0,71106.0,0.4966942953601108,0.4966942953601108,0.7070639611399536,0.7070639611399536,0.40168237083414465,0.0,272384.0,140416.0,140416.0,77824.0,42313.0,42313.0,19456.0,881.0,881.0,0.0,0.0,0.22933970992821023,0.19235305574792244,0.0,0.5155075187969925,0.543701171875,0.04528166118421053
ruler8k,jl_gaussian_r2_s50,layer,17,global,2487744.0,908011.0,0.0,908011.0,0.0,2260117.1636886597,2490368.0,3078173.3380915746,361070148.94970703,2260117.1636886597,2355234.8776245117,290303.0,290303.0,0.3649937453371408,0.3649937453371408,0.9075434488752906,0.9075434488752906,0.09233168123011538,0.0,2390720.0,900902.0,900902.0,77824.0,7109.0,7109.0,19200.0,0.0,0.0,0.0,0.0,0.0381942403435364,0.11669327712176172,0.0,0.37683292062642215,0.09134714226973684,0.0
ruler8k,jl_gaussian_r2_s50,layer,18,local,369664.0,164011.0,0.0,164011.0,0.0,1875449.1406593323,2490368.0,10635436.278735323,204600159.27929688,1875449.1406593323,2340042.7473449707,65339.0,65339.0,0.44367587863573404,0.44367587863573404,0.7530811272307275,0.7530811272307275,0.22799465788304776,0.0,272384.0,126134.0,126134.0,77824.0,36722.0,36722.0,19456.0,1155.0,1155.0,0.0,0.0,0.1865562064263749,0.17675240218144045,0.0,0.46307418937969924,0.47185958059210525,0.05936472039473684
ruler8k,jl_gaussian_r2_s50,layer,19,local,369664.0,175834.0,0.0,175834.0,0.0,1724768.3283700943,2490368.0,23802969.180990215,191932455.82080078,1724768.3283700943,2308570.459663391,66580.0,66580.0,0.475658976800554,0.475658976800554,0.6925756869547369,0.6925756869547369,0.3521610799484744,0.0,272384.0,134812.0,134812.0,77824.0,38148.0,38148.0,19456.0,2874.0,2874.0,0.0,0.0,0.2344240414642723,0.18010950484764543,0.0,0.49493362312030076,0.49018297697368424,0.14771792763157895
ruler8k,jl_gaussian_r2_s50,layer,20,local,369664.0,158890.0,0.0,158890.0,0.0,1878288.4233036041,2490368.0,16303570.119873898,183852836.71313477,1878288.4233036041,2340053.3891067505,63482.0,63482.0,0.42982275796398894,0.42982275796398894,0.7542212328875106,0.7542212328875106,0.29778731249052953,0.0,272384.0,122871.0,122871.0,77824.0,33149.0,33149.0,19456.0,2870.0,2870.0,0.0,0.0,0.18542037393796673,0.17172892139889195,0.0,0.4510947779605263,0.4259482935855263,0.1475123355263158
ruler8k,jl_gaussian_r2_s50,layer,21,local,369664.0,186858.0,0.0,186858.0,0.0,1716069.87666893,2490368.0,20187561.29859252,201403048.6315918,1716069.87666893,2303928.772468567,70530.0,70530.0,0.505480652700831,0.505480652700831,0.689082849068463,0.689082849068463,0.31659854097506207,0.0,272384.0,149067.0,149067.0,77824.0,35404.0,35404.0,19456.0,2387.0,2387.0,0.0,0.0,0.23605302340844278,0.1907948840027701,0.0,0.5472678277725563,0.45492393092105265,0.12268708881578948
ruler8k,jl_gaussian_r2_s50,layer,22,local,369664.0,155880.0,0.0,155880.0,0.0,1983879.3900413513,2490368.0,19787200.150904614,205425037.83691406,1983879.3900413513,2403018.1853485107,62628.0,62628.0,0.42168022853185594,0.42168022853185594,0.7966209773179511,0.7966209773179511,0.31035981588505446,0.0,272384.0,122506.0,122506.0,77824.0,31115.0,31115.0,19456.0,2259.0,2259.0,0.0,0.0,0.16830395961848185,0.16941871537396122,0.0,0.44975475798872183,0.39981239720394735,0.11610814144736842
ruler8k,jl_gaussian_r2_s50,layer,23,global,2487744.0,1118526.0,0.0,1118526.0,0.0,2222957.1241760254,2490368.0,4728799.390286088,419699552.5625,2222957.1241760254,2305362.1249923706,323025.0,323025.0,0.4496145905688045,0.4496145905688045,0.892621943494305,0.892621943494305,0.10614662549245496,0.0,2390720.0,1113639.0,1113639.0,77824.0,4887.0,4887.0,19200.0,0.0,0.0,0.0,0.0,0.03308948750399347,0.1298465597746392,0.0,0.46581741065453086,0.06279553865131579,0.0
ruler8k,jl_gaussian_r2_s50,layer,24,local,369664.0,190986.0,0.0,190986.0,0.0,1621032.2275753021,2490368.0,19468769.032934587,299604520.4058838,1621032.2275753021,2357912.9304122925,71140.0,71140.0,0.5166475502077562,0.5166475502077562,0.6509207585285798,0.6509207585285798,0.2549148087354857,0.0,272384.0,149713.0,149713.0,77824.0,36912.0,36912.0,19456.0,4361.0,4361.0,0.0,0.0,0.2958922949688521,0.1924450311634349,0.0,0.5496394795582706,0.47430098684210525,0.22414679276315788
ruler8k,jl_gaussian_r2_s50,layer,25,local,369664.0,180063.0,0.0,180063.0,0.0,1649946.2312774658,2490368.0,18009991.875349976,285188641.57592773,1649946.2312774658,2255272.7708473206,65556.0,65556.0,0.48709909539473684,0.48709909539473684,0.6625310923034129,0.6625310923034129,0.2512989339070473,0.0,272384.0,135059.0,135059.0,77824.0,40239.0,40239.0,19456.0,4765.0,4765.0,0.0,0.0,0.24306710476919666,0.17733942174515235,0.0,0.49584043115601506,0.5170512952302632,0.24491159539473684
ruler8k,jl_gaussian_r2_s50,layer,26,local,369664.0,185319.0,0.0,185319.0,0.0,1735983.8936300278,2490368.0,21135791.469737753,283546782.0600586,1735983.8936300278,2361021.9281921387,61877.0,61877.0,0.5013174125692521,0.5013174125692521,0.6970792644420535,0.6970792644420535,0.27302153011611036,0.0,272384.0,147098.0,147098.0,77824.0,33122.0,33122.0,19456.0,5099.0,5099.0,0.0,0.0,0.25098219803744304,0.16738714075484765,0.0,0.5400390625,0.42560135690789475,0.2620785361842105
ruler8k,jl_gaussian_r2_s50,layer,27,local,369664.0,182448.0,0.0,182448.0,0.0,1747154.3131380081,2490368.0,19032925.111212164,269498837.17907715,1747154.3131380081,2309862.4623527527,66878.0,66878.0,0.4935509002770083,0.4935509002770083,0.701564713784472,0.701564713784472,0.2657506415121724,0.0,272384.0,144239.0,144239.0,77824.0,33485.0,33485.0,19456.0,4724.0,4724.0,0.0,0.0,0.22595381454256744,0.1809156423130194,0.0,0.529542851268797,0.43026572779605265,0.24280427631578946
ruler8k,jl_gaussian_r2_s50,layer,28,local,369664.0,212816.0,0.0,212816.0,0.0,1517306.2502627373,2490368.0,13209352.153099418,277448692.7470093,1517306.2502627373,2143527.7165489197,71827.0,71827.0,0.5757011772853186,0.5757011772853186,0.6092698951571563,0.6092698951571563,0.21819732283881912,0.0,272384.0,165936.0,165936.0,77824.0,41540.0,41540.0,19456.0,5340.0,5340.0,0.0,0.0,0.251457401591324,0.19430347558864267,0.0,0.6091987781954887,0.5337685032894737,0.27446546052631576
ruler8k,jl_gaussian_r2_s50,layer,29,global,2487744.0,1641354.0,0.0,1641354.0,0.0,2047854.3165550232,2490368.0,10910664.801819084,468977450.2890625,2047854.3165550232,2098257.2414779663,230809.0,230809.0,0.6597760862854056,0.6597760862854056,0.8223099222906105,0.8223099222906105,0.15252801774327088,0.0,2390720.0,1632157.0,1632157.0,77824.0,9172.0,9172.0,19200.0,25.0,25.0,0.0,0.0,0.02023914735611087,0.09277843700959584,0.0,0.6827052101458975,0.11785567434210527,0.0013020833333333333
ruler8k,jl_gaussian_r2_s50,step,0,global,2649760.0,1334906.0,0.0,1334906.0,0.0,2318906.4214134216,2662400.0,6796418.254817288,427594156.78515625,2318906.4214134216,2388096.216632843,271995.0,271995.0,0.5037837389046556,0.5037837389046556,0.870983481600594,0.870983481600594,0.12607360399837034,0.0,2545920.0,1325073.0,1325073.0,83200.0,9750.0,9750.0,20640.0,83.0,83.0,0.0,0.0,0.02598775361306392,0.10264891914739448,0.0,0.5204692213423832,0.1171875,0.004021317829457365
ruler8k,jl_gaussian_r2_s50,step,0,local,1976000.0,954761.0,0.0,954761.0,0.0,9553204.323710233,13312000.0,117390344.16083935,1281385331.9429321,9553204.323710233,12115446.883682251,376986.0,376986.0,0.4831786437246964,0.4831786437246964,0.7176385459517903,0.7176385459517903,0.30267483461781847,0.0,1456000.0,762347.0,762347.0,416000.0,178862.0,178862.0,104000.0,13552.0,13552.0,0.0,0.0,0.19247615384405184,0.1907823886639676,0.0,0.5235899725274725,0.42995673076923074,0.13030769230769232
ruler8k,jl_gaussian_r2_s50,step,1,global,2649760.0,1412427.0,0.0,1412427.0,0.0,2339199.253704071,2662400.0,6303022.957208484,434094289.89941406,2339199.253704071,2407946.411453247,289689.0,289689.0,0.5330395960388865,0.5330395960388865,0.8786054889213007,0.8786054889213007,0.12049871285949623,0.0,2545920.0,1401907.0,1401907.0,83200.0,10515.0,10515.0,20640.0,5.0,5.0,0.0,0.0,0.025821498553626813,0.10932650504196606,0.0,0.5506484885620915,0.12638221153846155,0.00024224806201550387
ruler8k,jl_gaussian_r2_s50,step,1,local,1976000.0,997800.0,0.0,997800.0,0.0,9366443.250828609,13312000.0,114852089.79675238,1283177165.2910156,9366443.250828609,12244799.387882233,377574.0,377574.0,0.5049595141700405,0.5049595141700405,0.7036090182413318,0.7036090182413318,0.29917557861529587,0.0,1456000.0,782836.0,782836.0,416000.0,203535.0,203535.0,104000.0,11429.0,11429.0,0.0,0.0,0.21622266654549457,0.19107995951417003,0.0,0.5376620879120879,0.48926682692307694,0.10989423076923077
ruler8k,jl_gaussian_r2_s50,step,2,global,2472160.0,1335808.0,0.0,1335808.0,0.0,2181577.6596603394,2478080.0,6099548.947329637,413505104.41308594,2181577.6596603394,2248989.788421631,269812.0,269812.0,0.5403404310400621,0.5403404310400621,0.8803499724223348,0.8803499724223348,0.12145304926254334,0.0,2375520.0,1325683.0,1325683.0,77440.0,10121.0,10121.0,19200.0,4.0,4.0,0.0,0.0,0.02720337065844989,0.10914018510128794,0.0,0.5580601299925911,0.1306947314049587,0.00020833333333333335
ruler8k,jl_gaussian_r2_s50,step,2,local,1839200.0,949368.0,0.0,949368.0,0.0,8512093.890743867,12390400.0,116318595.50840116,1205686944.5443726,8512093.890743867,11391796.373718262,353574.0,353574.0,0.5161852979556328,0.5161852979556328,0.68699104877517,0.68699104877517,0.3106041797595926,0.0,1355200.0,736987.0,736987.0,387200.0,200443.0,200443.0,96800.0,11938.0,11938.0,0.0,0.0,0.23241400463055228,0.19224336668116573,0.0,0.5438215761511216,0.5176730371900826,0.12332644628099174
ruler8k,jl_gaussian_r2_s50,step,3,global,1898560.0,1006759.0,0.0,1006759.0,0.0,1684135.7712097168,1904640.0,4580591.7231694395,324837741.5180664,1684135.7712097168,1738394.7665252686,209939.0,209939.0,0.5302750505646384,0.5302750505646384,0.8842278704688113,0.8842278704688113,0.11874834097446678,0.0,1824320.0,999409.0,999409.0,59520.0,7346.0,7346.0,14720.0,4.0,4.0,0.0,0.0,0.028487795759593287,0.11057801702342829,0.0,0.5478254911419049,0.12342069892473118,0.0002717391304347826
ruler8k,jl_gaussian_r2_s50,step,3,local,1413600.0,730864.0,0.0,730864.0,0.0,6500508.934031464,9523200.0,89478418.77192618,935202816.1069336,6500508.934031464,8770645.373420715,272869.0,272869.0,0.5170232031692134,0.5170232031692134,0.6825971242892582,0.6825971242892582,0.3093187506990126,0.0,1041600.0,564594.0,564594.0,297600.0,156559.0,156559.0,74400.0,9711.0,9711.0,0.0,0.0,0.23837958242914684,0.1930312676853424,0.0,0.542044930875576,0.5260719086021506,0.1305241935483871
ruler8k,jl_gaussian_r2_s50,step,4,global,1026080.0,513284.0,0.0,513284.0,0.0,909644.8799743652,1024000.0,2274069.8089038655,174258080.69189453,909644.8799743652,938283.9537887573,112543.0,112543.0,0.5002377982223608,0.5002377982223608,0.8883250780999661,0.8883250780999661,0.1142366432023879,0.0,986240.0,509196.0,509196.0,32000.0,4087.0,4087.0,7840.0,1.0,1.0,0.0,0.0,0.027967845521867277,0.10968248089817557,0.0,0.5163002920181701,0.12771875,0.00012755102040816328
ruler8k,jl_gaussian_r2_s50,step,4,local,760000.0,386720.0,0.0,386720.0,0.0,3555132.786822915,5120000.0,46617982.289502926,499686967.3123779,3555132.786822915,4735225.509941101,146461.0,146461.0,0.5088421052631579,0.5088421052631579,0.6943618724263506,0.6943618724263506,0.30544127578901065,0.0,560000.0,299272.0,299272.0,160000.0,81592.0,81592.0,40000.0,5856.0,5856.0,0.0,0.0,0.23048685998402071,0.19271184210526315,0.0,0.5344142857142857,0.50995,0.1464
ruler8k,jl_gaussian_r2_s50,step,5,global,659200.0,305428.0,0.0,305428.0,0.0,581091.4061508179,655360.0,1480383.7110992372,110062030.33886719,581091.4061508179,599598.8891143799,74751.0,74751.0,0.46333131067961164,0.46333131067961164,0.8866751192486845,0.8866751192486845,0.11597607022760413,0.0,633760.0,302770.0,302770.0,20480.0,2658.0,2658.0,4960.0,0.0,0.0,0.0,0.0,0.02824017786188051,0.11339654126213593,0.0,0.47773605150214593,0.12978515625,0.0
ruler8k,jl_gaussian_r2_s50,step,5,local,486400.0,244559.0,0.0,244559.0,0.0,2262441.77989769,3276800.0,30011468.388077386,317171577.59954834,2262441.77989769,3022795.5930786133,94791.0,94791.0,0.5027939967105263,0.5027939967105263,0.690442437712918,0.690442437712918,0.3076071962641396,0.0,358400.0,188849.0,188849.0,102400.0,51580.0,51580.0,25600.0,4130.0,4130.0,0.0,0.0,0.23204156896390488,0.1948828125,0.0,0.5269224330357143,0.5037109375,0.161328125
ruler8k,jl_gaussian_r2_s50,step,6,global,375040.0,151330.0,0.0,151330.0,0.0,329216.94245910645,368640.0,749002.7232256236,60263709.85205078,329216.94245910645,338650.55392456055,41609.0,41609.0,0.40350362627986347,0.40350362627986347,0.8930581121395031,0.8930581121395031,0.11148431420248726,0.0,360800.0,150029.0,150029.0,11520.0,1301.0,1301.0,2720.0,0.0,0.0,0.0,0.0,0.02559030887981256,0.11094549914675768,0.0,0.4158231707317073,0.11293402777777778,0.0
ruler8k,jl_gaussian_r2_s50,step,6,local,273600.0,135456.0,0.0,135456.0,0.0,1288357.5628677607,1843200.0,15831893.438873908,175331709.27618408,1288357.5628677607,1696218.1223487854,53535.0,53535.0,0.49508771929824563,0.49508771929824563,0.6989787124933597,0.6989787124933597,0.3004942704518994,0.0,201600.0,104570.0,104570.0,57600.0,28218.0,28218.0,14400.0,2668.0,2668.0,0.0,0.0,0.2212785153434379,0.1956688596491228,0.0,0.5187003968253968,0.4898958333333333,0.1852777777777778
ruler8k,jl_gaussian_r2_s50,step,7,global,271040.0,109559.0,0.0,109559.0,0.0,237568.78826904297,266240.0,539596.6695462018,43813746.607910156,237568.78826904297,244591.97191619873,30985.0,30985.0,0.4042170897284534,0.4042170897284534,0.8923106530537972,0.8923106530537972,0.11097609378275472,0.0,260800.0,108659.0,108659.0,8320.0,899.0,899.0,1920.0,1.0,1.0,0.0,0.0,0.026379145309329034,0.11431891971664698,0.0,0.4166372699386503,0.10805288461538462,0.0005208333333333333
ruler8k,jl_gaussian_r2_s50,step,7,local,197600.0,98161.0,0.0,98161.0,0.0,931737.1679644585,1331200.0,11484055.694458442,126912861.99853516,931737.1679644585,1224709.7057914734,38522.0,38522.0,0.4967661943319838,0.4967661943319838,0.6999227523771473,0.6999227523771473,0.30081177065960396,0.0,145600.0,75800.0,75800.0,41600.0,20562.0,20562.0,10400.0,1799.0,1799.0,0.0,0.0,0.2200815338243802,0.1949493927125506,0.0,0.5206043956043956,0.49427884615384615,0.17298076923076924
