request_id,step,layer,remaining_mask_ratio,sequence_length,strategy,signal_source,head_sharing,row_sparsity,physical_tile_sparsity,average_required_kv_tiles,required_physical_tiles,total_physical_tiles,estimated_v_bytes,estimated_pv_flops,active_rows_mean,active_rows_p50,active_rows_p90,active_rows_p99,physical_sparsity_improvement,required_tile_reduction,estimated_v_bytes_saved,estimated_pv_flops_saved
context-0,1,0,0.5,4096,simhash8-rho25,current,layer,0.26945602893829346,0.0649566650390625,59.8427734375,61279,65536,1003995136,128511377408,93.50962829589844,121.0,128.0,128.0,0.00091552734375,0.000978170495117281,983040,125829120
context-0,1,0,0.5,4096,simhash16-rho25,current,layer,0.26945602893829346,0.0633544921875,59.9453125,61384,65536,1005715456,128731578368,93.50962829589844,122.0,128.0,128.0,-0.0006866455078125,-0.0007336278713379052,-737280,-94371840
context-0,1,0,0.5,4096,simhash32-rho25,current,layer,0.26945602893829346,0.062469482421875,60.001953125,61442,65536,1006665728,128853213184,93.50962829589844,122.0,128.0,128.0,-0.0015716552734375,-0.001679192683284647,-1687552,-216006656
context-0,1,0,0.5,4096,bucket4-rho25,current,layer,0.26945602893829346,0.066192626953125,59.763671875,61198,65536,1002668032,128341508096,93.50962829589844,122.0,128.0,128.0,0.0021514892578125,0.0022987006635256657,2310144,295698432
context-0,1,0,0.5,4096,bucket6-rho25,current,layer,0.26945602893829346,0.06439208984375,59.87890625,61316,65536,1004601344,128588972032,93.50962829589844,121.0,128.0,128.0,0.0003509521484375,0.00037496535646164286,376832,48234496
context-0,1,0,0.5,4096,bucket8-rho25,current,layer,0.26945602893829346,0.0637969970703125,59.9169921875,61355,65536,1005240320,128670760960,93.50962829589844,121.0,128.0,128.0,-0.000244140625,-0.00026084546536453423,-262144,-33554432
context-0,1,0,0.5,4096,bucket8-rho25-state,current,layer,0.26945602893829346,0.0965576171875,57.8203125,59208,65536,970063872,124168175616,93.50962829589844,123.0,128.0,128.0,0.0325164794921875,0.03474135541824941,34914304,4469030912
context-0,1,0,0.5,4096,bitmap-rho50,current,layer,0.26945602893829346,0.0394287109375,61.4765625,62952,65536,1031405568,132019912704,93.50962829589844,119.0,128.0,128.0,-0.0246124267578125,-0.026296483477070032,-26427392,-3382706176
context-0,1,0,0.5,4096,topk2-rho50,current,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,topk4-rho50,current,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,topk8-rho50,current,layer,0.26945602893829346,0.0616455078125,60.0546875,61496,65536,1007550464,128966459392,93.50962829589844,121.0,128.0,128.0,-0.0023956298828125,-0.002559546128890311,-2572288,-329252864
context-0,1,0,0.5,4096,simhash8-rho50,current,layer,0.26945602893829346,0.032012939453125,61.951171875,63438,65536,1039368192,133039128576,93.50962829589844,117.0,128.0,128.0,-0.0320281982421875,-0.03421966448752012,-34390016,-4401922048
context-0,1,0,0.5,4096,simhash16-rho50,current,layer,0.26945602893829346,0.0299530029296875,62.0830078125,63573,65536,1041580032,133322244096,93.50962829589844,118.0,128.0,128.0,-0.034088134765625,-0.036420548101534056,-36601856,-4685037568
context-0,1,0,0.5,4096,simhash32-rho50,current,layer,0.26945602893829346,0.0284881591796875,62.1767578125,63669,65536,1043152896,133523570688,93.50962829589844,118.0,128.0,128.0,-0.035552978515625,-0.037985620893721705,-38174720,-4886364160
context-0,1,0,0.5,4096,bucket4-rho50,current,layer,0.26945602893829346,0.0533294677734375,60.5869140625,62041,65536,1016479744,130109407232,93.50962829589844,119.0,128.0,128.0,-0.010711669921875,-0.011444594792872298,-11501568,-1472200704
context-0,1,0,0.5,4096,bucket6-rho50,current,layer,0.26945602893829346,0.0449676513671875,61.1220703125,62589,65536,1025458176,131258646528,93.50962829589844,118.0,128.0,128.0,-0.019073486328125,-0.020378551981610427,-20480000,-2621440000
