dimension,value,error_threshold,records,oracle_reuse_fraction,median_tile_error,p99_tile_error
distance_bucket,4,0.01,92160,0.022786458333333332,0.5804164409637451,4.9414191246032715
distance_bucket,5,1e-05,82560,0.020300387596899224,0.6265854835510254,5.141585350036621
distance_bucket,5,0.0001,82560,0.020300387596899224,0.6265854835510254,5.141585350036621
distance_bucket,5,0.0005,82560,0.020300387596899224,0.6265854835510254,5.141585350036621
distance_bucket,5,0.001,82560,0.0203125,0.6265854835510254,5.141585350036621
distance_bucket,5,0.005,82560,0.0203609496124031,0.6265854835510254,5.141585350036621
distance_bucket,5,0.01,82560,0.020893895348837208,0.6265854835510254,5.141585350036621
distance_bucket,6,1e-05,76800,0.02046875,0.6382323503494263,4.993485450744629
distance_bucket,6,0.0001,76800,0.02046875,0.6382323503494263,4.993485450744629
distance_bucket,6,0.0005,76800,0.020481770833333333,0.6382323503494263,4.993485450744629
distance_bucket,6,0.001,76800,0.020494791666666668,0.6382323503494263,4.993485450744629
distance_bucket,6,0.005,76800,0.020625,0.6382323503494263,4.993485450744629
distance_bucket,6,0.01,76800,0.021158854166666668,0.6382323503494263,4.993485450744629
distance_bucket,7,1e-05,69120,0.019270833333333334,0.6526464223861694,5.108617782592773
distance_bucket,7,0.0001,69120,0.019270833333333334,0.6526464223861694,5.108617782592773
distance_bucket,7,0.0005,69120,0.019270833333333334,0.6526464223861694,5.108617782592773
distance_bucket,7,0.001,69120,0.019270833333333334,0.6526464223861694,5.108617782592773
distance_bucket,7,0.005,69120,0.019401041666666667,0.6526464223861694,5.108617782592773
distance_bucket,7,0.01,69120,0.019950810185185186,0.6526464223861694,5.108617782592773
distance_bucket,8,1e-05,222720,0.017151580459770114,0.6300010085105896,5.114742755889893
distance_bucket,8,0.0001,222720,0.017151580459770114,0.6300010085105896,5.114742755889893
distance_bucket,8,0.0005,222720,0.017151580459770114,0.6300010085105896,5.114742755889893
distance_bucket,8,0.001,222720,0.01717852011494253,0.6300010085105896,5.114742755889893
distance_bucket,8,0.005,222720,0.017304238505747128,0.6300010085105896,5.114742755889893
distance_bucket,8,0.01,222720,0.017497306034482758,0.6300010085105896,5.114742755889893
