policy,split,records,reused_tiles,reuse_fraction,prediction_precision,unsafe_reuse_rate,unsafe_wilson95_upper,oracle_safe_recall,mean_reused_tile_error,maximum_reused_tile_error
qk_product_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,5.831638554809615e-05,0.025126680731773376
qk_product_max:protect_masked_new,development,245760,1959,0.00797119140625,0.9678407350689127,0.03215926493108729,0.0409331715055729,0.3716189729517836,0.0008251216495409608,0.03767460957169533
qk_product_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qk_product_max:protect_masked_new,heldout,245760,1686,0.0068603515625,0.9750889679715302,0.02491103202846975,0.033500037360574914,0.31101021566401815,0.0006196907488629222,0.032567959278821945
qkv_sum_b0_max:all,calibration,245760,3418,0.013907877604166667,0.9959040374488005,0.004095962551199532,0.006863865322167081,0.6640655481857198,7.574439950985834e-05,0.08731726557016373
qkv_sum_b0_max:all,development,245760,3922,0.015958658854166665,0.98419173890872,0.01580826109127996,0.02021249308333845,0.7565660525284202,0.0003617001639213413,0.05378909409046173
qkv_sum_b0_max:all,final_benchmark,245760,3545,0.014424641927083334,0.9348377997179126,0.06516220028208744,0.07376679881339897,0.6424970918960837,0.004191933199763298,0.18950016796588898
qkv_sum_b0_max:all,heldout,245760,3667,0.014921061197916667,0.9860921734387783,0.013907826561221708,0.018238892317806423,0.6840711312902006,0.0002987681364174932,0.032567959278821945
qkv_sum_b0_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,5.831638554809615e-05,0.025126680731773376
qkv_sum_b0_max:protect_masked_new,development,245760,1970,0.008015950520833334,0.9624365482233502,0.03756345177664975,0.04689962695267102,0.3716189729517836,0.0009852247312664986,0.03767460957169533
qkv_sum_b0_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b0_max:protect_masked_new,heldout,245760,1713,0.00697021484375,0.9597197898423818,0.040280210157618214,0.05066593925175312,0.31101021566401815,0.0009866536129266024,0.03633774071931839
qkv_max_b0_max:all,calibration,245760,3435,0.01397705078125,0.9909752547307132,0.009024745269286753,0.012781190740889936,0.6640655481857198,0.00018757584621198475,0.08731726557016373
qkv_max_b0_max:all,development,245760,3936,0.016015625,0.9806910569105691,0.019308943089430895,0.024100004847022162,0.7565660525284202,0.0005180848529562354,0.05378909409046173
qkv_max_b0_max:all,final_benchmark,245760,3609,0.01468505859375,0.9177057356608479,0.08229426433915212,0.0917104774588769,0.6421093447072509,0.005246136337518692,0.18950016796588898
qkv_max_b0_max:all,heldout,245760,3714,0.0151123046875,0.9736133548734518,0.026386645126548196,0.032051338240795646,0.6840711312902006,0.0006595149170607328,0.040781691670417786
qkv_max_b0_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,5.49110300198663e-05,0.023081477731466293
qkv_max_b0_max:protect_masked_new,development,245760,1955,0.007954915364583334,0.9698209718670077,0.03017902813299233,0.038732327582749866,0.3716189729517836,0.0007734084501862526,0.03746844083070755
qkv_max_b0_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b0_max:protect_masked_new,heldout,245760,1698,0.0069091796875,0.9681978798586572,0.03180212014134275,0.041262458387652565,0.31101021566401815,0.0008578072884120047,0.03633774071931839
qkv_sum_b0.1_max:all,calibration,245760,3418,0.013907877604166667,0.9959040374488005,0.004095962551199532,0.006863865322167081,0.6640655481857198,7.03618279658258e-05,0.06891966611146927
qkv_sum_b0.1_max:all,development,245760,3893,0.015840657552083335,0.9915232468533265,0.008476753146673517,0.011880232797186063,0.7565660525284202,0.00014589431521017104,0.02557598613202572
qkv_sum_b0.1_max:all,final_benchmark,245760,3489,0.01419677734375,0.9498423617082259,0.050157638291774144,0.057907839587235235,0.6424970918960837,0.0033492306247353554,0.18950016796588898
qkv_sum_b0.1_max:all,heldout,245760,3640,0.014811197916666666,0.9934065934065934,0.006593406593406593,0.009792327547258313,0.6840711312902006,0.00011847647692775354,0.027507733553647995
qkv_sum_b0.1_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,5.5316169891739264e-05,0.023509766906499863
qkv_sum_b0.1_max:protect_masked_new,development,245760,1946,0.007918294270833333,0.9743062692702981,0.025693730729701953,0.033712867446007384,0.3716189729517836,0.0006113435374572873,0.03746844083070755
qkv_sum_b0.1_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b0.1_max:protect_masked_new,heldout,245760,1708,0.006949869791666666,0.9625292740046838,0.03747072599531616,0.04756475424127029,0.31101021566401815,0.0008561674039810896,0.032567959278821945
qkv_max_b0.1_max:all,calibration,245760,3435,0.01397705078125,0.9909752547307132,0.009024745269286753,0.012781190740889936,0.6640655481857198,0.00018757584621198475,0.08731726557016373
qkv_max_b0.1_max:all,development,245760,3936,0.016015625,0.9806910569105691,0.019308943089430895,0.024100004847022162,0.7565660525284202,0.0005180848529562354,0.05378909409046173
qkv_max_b0.1_max:all,final_benchmark,245760,3609,0.01468505859375,0.9177057356608479,0.08229426433915212,0.0917104774588769,0.6421093447072509,0.005246136337518692,0.18950016796588898
qkv_max_b0.1_max:all,heldout,245760,3714,0.0151123046875,0.9736133548734518,0.026386645126548196,0.032051338240795646,0.6840711312902006,0.0006595149170607328,0.040781691670417786
qkv_max_b0.1_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,5.49110300198663e-05,0.023081477731466293
qkv_max_b0.1_max:protect_masked_new,development,245760,1955,0.007954915364583334,0.9698209718670077,0.03017902813299233,0.038732327582749866,0.3716189729517836,0.0007734084501862526,0.03746844083070755
qkv_max_b0.1_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b0.1_max:protect_masked_new,heldout,245760,1698,0.0069091796875,0.9681978798586572,0.03180212014134275,0.041262458387652565,0.31101021566401815,0.0008578072884120047,0.03633774071931839
qkv_sum_b0.25_max:all,calibration,245760,3418,0.013907877604166667,0.9959040374488005,0.004095962551199532,0.006863865322167081,0.6640655481857198,6.939937884453684e-05,0.06891966611146927
qkv_sum_b0.25_max:all,development,245760,3881,0.015791829427083334,0.9945890234475651,0.0054109765524349394,0.008258174106306871,0.7565660525284202,8.258617162937298e-05,0.021429743617773056
qkv_sum_b0.25_max:all,final_benchmark,245760,3450,0.0140380859375,0.961159420289855,0.03884057971014493,0.04581760738857491,0.6428848390849167,0.002602154854685068,0.18950016796588898
qkv_sum_b0.25_max:all,heldout,245760,3630,0.0147705078125,0.9964187327823691,0.003581267217630854,0.006117942662089152,0.6842603102534998,5.41968438483309e-05,0.017779240384697914
qkv_sum_b0.25_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,5.44854010513518e-05,0.023509766906499863
qkv_sum_b0.25_max:protect_masked_new,development,245760,1941,0.00789794921875,0.9768160741885626,0.023183925811437404,0.030879869048353478,0.3716189729517836,0.0005026645376347005,0.02769649773836136
qkv_sum_b0.25_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b0.25_max:protect_masked_new,heldout,245760,1699,0.006913248697916667,0.9676280164802825,0.032371983519717484,0.041899048259071585,0.31101021566401815,0.0006936246063560247,0.03002920001745224
qkv_max_b0.25_max:all,calibration,245760,3435,0.01397705078125,0.9909752547307132,0.009024745269286753,0.012781190740889936,0.6640655481857198,0.00018757584621198475,0.08731726557016373
qkv_max_b0.25_max:all,development,245760,3933,0.01600341796875,0.9814391050088991,0.018560894991100942,0.023272806633465693,0.7565660525284202,0.0004922269727103412,0.05378909409046173
qkv_max_b0.25_max:all,final_benchmark,245760,3598,0.014640299479166667,0.9205113952195665,0.07948860478043357,0.0887823753542918,0.6421093447072509,0.004922718740999699,0.18950016796588898
qkv_max_b0.25_max:all,heldout,245760,3708,0.015087890625,0.9751887810140237,0.02481121898597627,0.030331160297633986,0.6840711312902006,0.0006042317836545408,0.040781691670417786
qkv_max_b0.25_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,5.49110300198663e-05,0.023081477731466293
qkv_max_b0.25_max:protect_masked_new,development,245760,1952,0.007942708333333333,0.9713114754098361,0.028688524590163935,0.03706992120305302,0.3716189729517836,0.000721700896974653,0.03746844083070755
qkv_max_b0.25_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b0.25_max:protect_masked_new,heldout,245760,1694,0.0068929036458333336,0.9704840613931524,0.0295159386068477,0.038700991963307,0.31101021566401815,0.0007769414223730564,0.03543604910373688
qkv_sum_b0.5_max:all,calibration,245760,3418,0.013907877604166667,0.9959040374488005,0.004095962551199532,0.006863865322167081,0.6640655481857198,6.859067070763558e-05,0.06891966611146927
qkv_sum_b0.5_max:all,development,245760,3877,0.015775553385416665,0.9956151663657468,0.004384833634253288,0.007011298329208497,0.7565660525284202,6.381654384313151e-05,0.02012188732624054
qkv_sum_b0.5_max:all,final_benchmark,245760,3434,0.013972981770833334,0.9659289458357601,0.03407105416423995,0.040678151718729384,0.643078712679333,0.0019465391524136066,0.09559104591608047
qkv_sum_b0.5_max:all,heldout,245760,3624,0.01474609375,0.9980684326710817,0.0019315673289183224,0.0039819536790189165,0.6842603102534998,2.8359030693536624e-05,0.015094198286533356
qkv_sum_b0.5_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,5.2924820920452476e-05,0.023509766906499863
qkv_sum_b0.5_max:protect_masked_new,development,245760,1923,0.00782470703125,0.9859594383775351,0.014040561622464899,0.02035146334263481,0.3716189729517836,0.00028785105678252876,0.02529710717499256
qkv_sum_b0.5_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b0.5_max:protect_masked_new,heldout,245760,1677,0.00682373046875,0.9803220035778175,0.01967799642218247,0.02750574333048516,0.31101021566401815,0.0003932776744477451,0.02546817436814308
qkv_max_b0.5_max:all,calibration,245760,3427,0.013944498697916667,0.9932885906040269,0.006711409395973154,0.010051081498674867,0.6640655481857198,0.00012209077249281108,0.06891966611146927
qkv_max_b0.5_max:all,development,245760,3869,0.015743001302083334,0.9976738175239079,0.0023261824760920135,0.004415331900812965,0.7565660525284202,3.805858068517409e-05,0.02012188732624054
qkv_max_b0.5_max:all,final_benchmark,245760,3401,0.013838704427083333,0.9738312261099676,0.026168773890032342,0.032092028378288964,0.6421093447072509,0.0010170580353587866,0.06604724377393723
qkv_max_b0.5_max:all,heldout,245760,3638,0.014803059895833333,0.9939527212754261,0.006047278724573941,0.009139616815275644,0.6840711312902006,0.00010116161865880713,0.02073134109377861
qkv_max_b0.5_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,5.571594738285057e-05,0.023467792198061943
qkv_max_b0.5_max:protect_masked_new,development,245760,1905,0.00775146484375,0.9952755905511811,0.004724409448818898,0.008954734047411756,0.3716189729517836,9.738621884025633e-05,0.022640837356448174
qkv_max_b0.5_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b0.5_max:protect_masked_new,heldout,245760,1664,0.0067708333333333336,0.9879807692307693,0.01201923076923077,0.018492362961565596,0.31101021566401815,0.0002233105624327436,0.02246728353202343
qkv_sum_b1_max:all,calibration,245760,3418,0.013907877604166667,0.9959040374488005,0.004095962551199532,0.006863865322167081,0.6640655481857198,6.19396596448496e-05,0.04618650674819946
qkv_sum_b1_max:all,development,245760,3872,0.015755208333333333,0.996900826446281,0.0030991735537190084,0.005409552569259674,0.7565660525284202,4.1135881474474445e-05,0.015604325570166111
qkv_sum_b1_max:all,final_benchmark,245760,3412,0.013883463541666667,0.9733294255568582,0.026670574443141852,0.0326321680127768,0.6438542070569988,0.0012100330786779523,0.07372431457042694
qkv_sum_b1_max:all,heldout,245760,3624,0.01474609375,0.9980684326710817,0.0019315673289183224,0.0039819536790189165,0.6842603102534998,2.7322728783474304e-05,0.015094198286533356
qkv_sum_b1_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.9747581467963755e-05,0.018046291545033455
qkv_sum_b1_max:protect_masked_new,development,245760,1907,0.007759602864583334,0.994231777661248,0.0057682223387519665,0.01029966051604867,0.3716189729517836,0.00010678676335373893,0.021429743617773056
qkv_sum_b1_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b1_max:protect_masked_new,heldout,245760,1658,0.006746419270833333,0.991556091676719,0.008443908323281062,0.014123844782572536,0.31101021566401815,0.00015191375860013068,0.022273913025856018
qkv_max_b1_max:all,calibration,245760,3424,0.013932291666666667,0.9944509345794392,0.005549065420560747,0.008650956754188416,0.6642606320717909,9.728525765240192e-05,0.03590196743607521
qkv_max_b1_max:all,development,245760,3883,0.015799967447916667,0.9951068761267061,0.004893123873293845,0.007630063912884453,0.7573500588004703,7.406935765175149e-05,0.014706485904753208
qkv_max_b1_max:all,final_benchmark,245760,3352,0.013639322916666667,0.9904534606205251,0.00954653937947494,0.013445460785373042,0.6436603334625824,0.00021713922615163028,0.04550222307443619
qkv_max_b1_max:all,heldout,245760,3631,0.014774576822916666,0.9969705315340127,0.003029468465987331,0.005416899912142514,0.6848278471433976,4.739314681501128e-05,0.013556431047618389
qkv_max_b1_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.749862662516534e-05,0.01597253605723381
qkv_max_b1_max:protect_masked_new,development,245760,1900,0.007731119791666667,0.9978947368421053,0.002105263157894737,0.005400780605306859,0.3716189729517836,3.324552017147653e-05,0.017992105334997177
qkv_max_b1_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b1_max:protect_masked_new,heldout,245760,1646,0.006697591145833333,0.9987849331713244,0.001215066828675577,0.004419577549841403,0.31101021566401815,1.9471852283459157e-05,0.016159674152731895
qkv_sum_b2_max:all,calibration,245760,3422,0.013924153645833333,0.9959088252483927,0.004091174751607247,0.006855856064841826,0.6648458837300039,6.6487213189248e-05,0.0326467864215374
qkv_sum_b2_max:all,development,245760,3881,0.015791829427083334,0.9963926822983767,0.003607317701623293,0.006046268705398727,0.757938063504508,6.353211210807785e-05,0.015604325570166111
qkv_sum_b2_max:all,final_benchmark,245760,3372,0.013720703125,0.9872479240806643,0.012752075919335706,0.017131877236009545,0.6454051958123304,0.00041998105007223785,0.05657833814620972
qkv_sum_b2_max:all,heldout,245760,3627,0.01475830078125,0.9980700303280948,0.0019299696719051558,0.003978664641646206,0.6848278471433976,3.360382470418699e-05,0.013556431047618389
qkv_sum_b2_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.9747581467963755e-05,0.018046291545033455
qkv_sum_b2_max:protect_masked_new,development,245760,1903,0.007743326822916666,0.9963215974776668,0.0036784025223331584,0.007573594616383257,0.3716189729517836,6.390464841388166e-05,0.02012188732624054
qkv_sum_b2_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b2_max:protect_masked_new,heldout,245760,1652,0.006722005208333334,0.9951573849878934,0.004842615012106538,0.009526855889497346,0.31101021566401815,8.106595487333834e-05,0.018587948754429817
qkv_max_b2_max:all,calibration,245760,3460,0.014078776041666666,0.9959537572254336,0.004046242774566474,0.006780690139823346,0.6722590714007023,0.00015495772822760046,0.0326467864215374
qkv_max_b2_max:all,development,245760,3946,0.016056315104166666,0.9946781550937659,0.0053218449062341616,0.008122374001824726,0.7693061544492356,0.00020228850189596415,0.012682026252150536
qkv_max_b2_max:all,final_benchmark,245760,3362,0.013680013020833333,0.9943486020226056,0.005651397977394408,0.008810183414576027,0.6481194261341605,0.0001452533178962767,0.03208598122000694
qkv_max_b2_max:all,heldout,245760,3662,0.014900716145833333,0.9956308028399782,0.004369197160021846,0.007085901026001269,0.6897465001891789,0.00011796390754170716,0.012532987631857395
qkv_max_b2_max:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.749862662516534e-05,0.01597253605723381
qkv_max_b2_max:protect_masked_new,development,245760,1900,0.007731119791666667,0.9978947368421053,0.002105263157894737,0.005400780605306859,0.3716189729517836,3.324552017147653e-05,0.017992105334997177
qkv_max_b2_max:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b2_max:protect_masked_new,heldout,245760,1646,0.006697591145833333,0.9987849331713244,0.001215066828675577,0.004419577549841403,0.31101021566401815,1.9471852283459157e-05,0.016159674152731895
q_only_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
q_only_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
q_only_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
q_only_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
q_only_q90:protect_masked_new,calibration,245760,1655,0.006734212239583333,0.9691842900302114,0.03081570996978852,0.04028928856017278,0.3129145532579009,0.0007743836613371968,0.03461696580052376
q_only_q90:protect_masked_new,development,245760,1990,0.008097330729166666,0.9527638190954774,0.04723618090452261,0.05746105586165328,0.3716189729517836,0.0013018574099987745,0.054850805550813675
q_only_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
q_only_q90:protect_masked_new,heldout,245760,1689,0.00687255859375,0.9733570159857904,0.02664298401420959,0.035463255555316285,0.31101021566401815,0.0007337950519286096,0.03352545574307442
kv_only_max_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
kv_only_max_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
kv_only_max_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
kv_only_max_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
kv_only_max_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.749736788449809e-05,0.015970513224601746
kv_only_max_q90:protect_masked_new,development,245760,1899,0.00772705078125,0.9984202211690363,0.001579778830963665,0.0046345708567024696,0.3716189729517836,2.3734633941785432e-05,0.015476739034056664
kv_only_max_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
kv_only_max_q90:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
kv_only_sum_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
kv_only_sum_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
kv_only_sum_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
kv_only_sum_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
kv_only_sum_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.7358371628215536e-05,0.015747006982564926
kv_only_sum_q90:protect_masked_new,development,245760,1898,0.007722981770833333,0.9989462592202318,0.001053740779768177,0.003834066231501011,0.3716189729517836,1.5705645637353882e-05,0.015476739034056664
kv_only_sum_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
kv_only_sum_q90:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qk_max_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_max_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_max_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_max_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_max_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.712321242550388e-05,0.020596859976649284
qk_max_q90:protect_masked_new,development,245760,1903,0.007743326822916666,0.9963215974776668,0.0036784025223331584,0.007573594616383257,0.3716189729517836,7.42714328225702e-05,0.02193513698875904
qk_max_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qk_max_q90:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qk_sum_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_sum_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_sum_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_sum_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_sum_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.969557994627394e-05,0.022950194776058197
qk_sum_q90:protect_masked_new,development,245760,1924,0.007828776041666667,0.9854469854469854,0.014553014553014554,0.020952851825640273,0.3716189729517836,0.0003174416196998209,0.027845226228237152
qk_sum_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qk_sum_q90:protect_masked_new,heldout,245760,1671,0.00679931640625,0.9838420107719928,0.01615798922800718,0.023407212407232078,0.31101021566401815,0.00039010841283015907,0.032567959278821945
qk_product_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_product_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_product_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_product_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_product_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,5.2924820920452476e-05,0.023509766906499863
qk_product_q90:protect_masked_new,development,245760,1922,0.007820638020833333,0.9864724245577523,0.013527575442247659,0.019747691757462823,0.3716189729517836,0.0002939238620456308,0.027845226228237152
qk_product_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qk_product_q90:protect_masked_new,heldout,245760,1667,0.006783040364583334,0.9862027594481104,0.013797240551889621,0.02061887867041116,0.31101021566401815,0.00033297098707407713,0.03002920001745224
qkv_sum_b0_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b0_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b0_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b0_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b0_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.969557994627394e-05,0.022950194776058197
qkv_sum_b0_q90:protect_masked_new,development,245760,1924,0.007828776041666667,0.9854469854469854,0.014553014553014554,0.020952851825640273,0.3716189729517836,0.0003174416196998209,0.027845226228237152
qkv_sum_b0_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b0_q90:protect_masked_new,heldout,245760,1671,0.00679931640625,0.9838420107719928,0.01615798922800718,0.023407212407232078,0.31101021566401815,0.00039010841283015907,0.032567959278821945
qkv_max_b0_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b0_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b0_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b0_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b0_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.712321242550388e-05,0.020596859976649284
qkv_max_b0_q90:protect_masked_new,development,245760,1903,0.007743326822916666,0.9963215974776668,0.0036784025223331584,0.007573594616383257,0.3716189729517836,7.42714328225702e-05,0.02193513698875904
qkv_max_b0_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b0_q90:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qkv_sum_b0.1_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b0.1_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b0.1_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b0.1_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b0.1_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.969557994627394e-05,0.022950194776058197
qkv_sum_b0.1_q90:protect_masked_new,development,245760,1922,0.007820638020833333,0.9864724245577523,0.013527575442247659,0.019747691757462823,0.3716189729517836,0.0002862367546185851,0.02529710717499256
qkv_sum_b0.1_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b0.1_q90:protect_masked_new,heldout,245760,1663,0.006766764322916666,0.9885748647023451,0.011425135297654841,0.01777584744201089,0.31101021566401815,0.0002626258647069335,0.027713462710380554
qkv_max_b0.1_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b0.1_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b0.1_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b0.1_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
