dimension,value,error_threshold,records,oracle_reuse_fraction,median_tile_error,p99_tile_error
distance_bucket,1,0.001,122880,0.12618001302083334,0.016514291986823082,1.678731918334961
distance_bucket,1,0.005,122880,0.3186442057291667,0.016514291986823082,1.678731918334961
distance_bucket,1,0.01,122880,0.4210205078125,0.016514291986823082,1.678731918334961
distance_bucket,2,1e-05,109440,0.019353070175438598,0.022440576925873756,2.5713999271392822
distance_bucket,2,0.0001,109440,0.027320906432748537,0.022440576925873756,2.5713999271392822
distance_bucket,2,0.0005,109440,0.06308479532163742,0.022440576925873756,2.5713999271392822
distance_bucket,2,0.001,109440,0.10951206140350878,0.022440576925873756,2.5713999271392822
distance_bucket,2,0.005,109440,0.2857638888888889,0.022440576925873756,2.5713999271392822
distance_bucket,2,0.01,109440,0.3807748538011696,0.022440576925873756,2.5713999271392822
distance_bucket,3,1e-05,99840,0.02233573717948718,0.016760405153036118,1.2777295112609863
distance_bucket,3,0.0001,99840,0.03229166666666667,0.016760405153036118,1.2777295112609863
distance_bucket,3,0.0005,99840,0.0742988782051282,0.016760405153036118,1.2777295112609863
distance_bucket,3,0.001,99840,0.12479967948717949,0.016760405153036118,1.2777295112609863
distance_bucket,3,0.005,99840,0.31763822115384616,0.016760405153036118,1.2777295112609863
distance_bucket,3,0.01,99840,0.41936097756410257,0.016760405153036118,1.2777295112609863
distance_bucket,4,1e-05,92160,0.021560329861111113,0.021834539249539375,1.9856621026992798
distance_bucket,4,0.0001,92160,0.030197482638888887,0.021834539249539375,1.9856621026992798
distance_bucket,4,0.0005,92160,0.06684027777777778,0.021834539249539375,1.9856621026992798
distance_bucket,4,0.001,92160,0.111328125,0.021834539249539375,1.9856621026992798
distance_bucket,4,0.005,92160,0.28880208333333335,0.021834539249539375,1.9856621026992798
distance_bucket,4,0.01,92160,0.38361545138888886,0.021834539249539375,1.9856621026992798
distance_bucket,5,1e-05,82560,0.020082364341085273,0.02078397385776043,1.867523431777954
distance_bucket,5,0.0001,82560,0.027422480620155038,0.02078397385776043,1.867523431777954
distance_bucket,5,0.0005,82560,0.0624515503875969,0.02078397385776043,1.867523431777954
distance_bucket,5,0.001,82560,0.10944767441860465,0.02078397385776043,1.867523431777954
distance_bucket,5,0.005,82560,0.29171511627906976,0.02078397385776043,1.867523431777954
distance_bucket,5,0.01,82560,0.38785125968992246,0.02078397385776043,1.867523431777954
distance_bucket,6,1e-05,76800,0.0203125,0.020924273878335953,1.8513609170913696
distance_bucket,6,0.0001,76800,0.027825520833333332,0.020924273878335953,1.8513609170913696
distance_bucket,6,0.0005,76800,0.0587109375,0.020924273878335953,1.8513609170913696
distance_bucket,6,0.001,76800,0.10326822916666667,0.020924273878335953,1.8513609170913696
distance_bucket,6,0.005,76800,0.2847395833333333,0.020924273878335953,1.8513609170913696
distance_bucket,6,0.01,76800,0.38522135416666664,0.020924273878335953,1.8513609170913696
distance_bucket,7,1e-05,69120,0.018113425925925925,0.021962765604257584,1.9200172424316406
distance_bucket,7,0.0001,69120,0.025549768518518517,0.021962765604257584,1.9200172424316406
distance_bucket,7,0.0005,69120,0.05697337962962963,0.021962765604257584,1.9200172424316406
distance_bucket,7,0.001,69120,0.10030381944444444,0.021962765604257584,1.9200172424316406
distance_bucket,7,0.005,69120,0.274291087962963,0.021962765604257584,1.9200172424316406
distance_bucket,7,0.01,69120,0.3747829861111111,0.021962765604257584,1.9200172424316406
distance_bucket,8,1e-05,222720,0.018309985632183907,0.01619626209139824,1.2511802911758423
distance_bucket,8,0.0001,222720,0.026001257183908045,0.01619626209139824,1.2511802911758423
distance_bucket,8,0.0005,222720,0.06176813936781609,0.01619626209139824,1.2511802911758423
distance_bucket,8,0.001,222720,0.11115301724137931,0.01619626209139824,1.2511802911758423
distance_bucket,8,0.005,222720,0.3042340158045977,0.01619626209139824,1.2511802911758423
distance_bucket,8,0.01,222720,0.41553969109195404,0.01619626209139824,1.2511802911758423
