configuration,mode,k,aggregation,value,scope,order,new_max_protection,oracle_refresh,step,mask_ratio,phase,blasst_threshold,total_tiles,baseline_kept_tiles,baseline_skipped_tiles,candidate_tiles,additional_skipped_tiles,additional_physical_sparsity,fraction_of_baseline_kept_removed,removed_new_maximum_tiles,maximum_selected_score,maximum_removed_row_mass,maximum_absolute_error,mean_relative_error,mean_row_cosine,minimum_row_cosine,masked_mean_relative_error,visible_mean_relative_error,masked_mean_row_cosine,visible_mean_row_cosine
independent:k8:sum_masked:0.00208221:all:score:newmax-none:current_step,independent,8,sum_masked,0.0020822128280997276,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999998211860657,0.0,0.0,1.0,1.0
independent:k8:sum_masked:0.0623546:all:score:newmax-none:current_step,independent,8,sum_masked,0.062354594469070435,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,3,0.046875,0.08333333333333333,0,0.005484646651893854,0.015715260058641434,0.011279374361038208,0.02591256983578205,0.9998965859413147,0.9998694062232971,0.0021054286044090986,0.026680544018745422,0.9999994039535522,0.999893307685852
independent:k8:sum_masked:0.300734:all:score:newmax-none:current_step,independent,8,sum_masked,0.3007335662841797,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,8,0.125,0.2222222222222222,0,0.21545138955116272,0.06571482867002487,0.003528296947479248,0.0023819063790142536,0.9999985694885254,0.9999862313270569,0.0005321034695953131,0.0024415776133537292,0.9999999403953552,0.9999983906745911
independent:k8:sum_masked:0.378521:all:score:newmax-none:current_step,independent,8,sum_masked,0.37852102518081665,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,8,0.125,0.2222222222222222,0,0.21545138955116272,0.06571482867002487,0.003528296947479248,0.0023819063790142536,0.9999985694885254,0.9999862313270569,0.0005321034695953131,0.0024415776133537292,0.9999999403953552,0.9999983906745911
independent:k8:mean_masked:0:all:score:newmax-none:current_step,independent,8,mean_masked,0.0,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999998211860657,0.0,0.0,1.0,1.0
independent:k8:mean_masked:0.00104111:all:score:newmax-none:current_step,independent,8,mean_masked,0.0010411064140498638,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999998211860657,0.0,0.0,1.0,1.0
independent:k8:mean_masked:0.0026638:all:score:newmax-none:current_step,independent,8,mean_masked,0.0026638007257133722,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,3,0.046875,0.08333333333333333,0,0.0013711616629734635,0.015715260058641434,0.011279374361038208,0.02591256983578205,0.9998965859413147,0.9998694062232971,0.0021054286044090986,0.026680544018745422,0.9999994039535522,0.999893307685852
independent:k8:mean_masked:0.0285596:all:score:newmax-none:current_step,independent,8,mean_masked,0.02855958603322506,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,3,0.046875,0.08333333333333333,0,0.0013711616629734635,0.015715260058641434,0.011279374361038208,0.02591256983578205,0.9998965859413147,0.9998694062232971,0.0021054286044090986,0.026680544018745422,0.9999994039535522,0.999893307685852
independent:k8:mean_masked:0.0534071:all:score:newmax-none:current_step,independent,8,mean_masked,0.05340712144970894,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,7,0.109375,0.19444444444444445,0,0.04166392236948013,0.05007273331284523,0.005053490400314331,0.010118122212588787,0.9999833106994629,0.9999734163284302,0.00037938071181997657,0.010432275012135506,0.9999999403953552,0.9999827742576599
independent:k8:sum_mixed:0.143918:all:score:newmax-none:current_step,independent,8,sum_mixed,0.1439179927110672,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,1,0.015625,0.027777777777777776,0,0.14253972470760345,0.0050431969575583935,0.0022113025188446045,0.004996330477297306,0.9999960660934448,0.999994695186615,0.0005801374791190028,0.0051387883722782135,0.9999999403953552,0.9999959468841553
independent:k8:sum_mixed:0.343365:all:score:newmax-none:current_step,independent,8,sum_mixed,0.3433654010295868,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,2,0.03125,0.05555555555555555,0,0.14943107962608337,0.00548517145216465,0.004382967948913574,0.010170290246605873,0.9999837875366211,0.9999796748161316,0.001266885083168745,0.010457496158778667,0.9999997615814209,0.9999831914901733
independent:k8:sum_mixed:0.512224:all:score:newmax-none:current_step,independent,8,sum_mixed,0.5122239589691162,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,3,0.046875,0.08333333333333333,0,0.4102025032043457,0.015715260058641434,0.011279374361038208,0.02591256983578205,0.9998965859413147,0.9998694062232971,0.0021054286044090986,0.026680544018745422,0.9999994039535522,0.999893307685852
independent:k8:sum_mixed:0.659722:all:score:newmax-none:current_step,independent,8,sum_mixed,0.6597216725349426,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,6,0.09375,0.16666666666666666,0,0.6586791276931763,0.045631613582372665,0.006590783596038818,0.014500368386507034,0.9999668598175049,0.9999552369117737,0.0009086788631975651,0.014938809908926487,0.9999998807907104,0.9999657869338989
independent:k8:sum_mixed:1.10948:all:score:newmax-none:current_step,independent,8,sum_mixed,1.1094781160354614,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,7,0.109375,0.19444444444444445,0,0.6706571578979492,0.05007273331284523,0.005053490400314331,0.010118122212588787,0.9999833106994629,0.9999734163284302,0.00037938071181997657,0.010432275012135506,0.9999999403953552,0.9999827742576599
independent:k8:mean_mixed:0.0026895:all:score:newmax-none:current_step,independent,8,mean_mixed,0.002689497312530875,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999998211860657,0.0,0.0,1.0,1.0
independent:k8:mean_mixed:0.00400765:all:score:newmax-none:current_step,independent,8,mean_mixed,0.004007651004940271,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999998211860657,0.0,0.0,1.0,1.0
independent:k8:mean_mixed:0.0117201:all:score:newmax-none:current_step,independent,8,mean_mixed,0.01172007154673338,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,2,0.03125,0.05555555555555555,0,0.004269459284842014,0.00548517145216465,0.004382967948913574,0.010170290246605873,0.9999837875366211,0.9999796748161316,0.001266885083168745,0.010457496158778667,0.9999997615814209,0.9999831914901733
independent:k8:mean_mixed:0.0191616:all:score:newmax-none:current_step,independent,8,mean_mixed,0.019161632284522057,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,6,0.09375,0.16666666666666666,0,0.018819402903318405,0.045631613582372665,0.006590783596038818,0.014500368386507034,0.9999668598175049,0.9999552369117737,0.0009086788631975651,0.014938809908926487,0.9999998807907104,0.9999657869338989
independent:k8:mean_mixed:0.0331188:all:score:newmax-none:current_step,independent,8,mean_mixed,0.033118750900030136,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,8,7,0.109375,0.19444444444444445,0,0.019161632284522057,0.05007273331284523,0.005053490400314331,0.010118122212588787,0.9999833106994629,0.9999734163284302,0.00037938071181997657,0.010432275012135506,0.9999999403953552,0.9999827742576599
independent:k16:all_max:0.00551494:all:score:newmax-none:current_step,independent,16,all_max,0.005514940246939659,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,2,0.03125,0.05555555555555555,0,0.00548517145216465,0.00548517145216465,0.004382967948913574,0.010170290246605873,0.9999837875366211,0.9999796748161316,0.001266885083168745,0.010457496158778667,0.9999997615814209,0.9999831914901733
independent:k16:all_max:0.00832847:all:score:newmax-none:current_step,independent,16,all_max,0.008328473195433617,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,4,0.0625,0.1111111111111111,0,0.007361778989434242,0.007361778989434242,0.008827447891235352,0.021231425926089287,0.9999305009841919,0.9999196529388428,0.002435402013361454,0.02183775044977665,0.9999992847442627,0.9999282360076904
independent:k16:all_max:0.0157153:all:score:newmax-none:current_step,independent,16,all_max,0.015715260058641434,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,6,0.09375,0.16666666666666666,0,0.010728171095252037,0.010728171095252037,0.017884373664855957,0.04292939603328705,0.9997259378433228,0.9996960759162903,0.0036829831078648567,0.04419540986418724,0.9999984502792358,0.999717116355896
independent:k16:all_max:0.0376092:all:score:newmax-none:current_step,independent,16,all_max,0.03760921210050583,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,8,0.125,0.2222222222222222,0,0.036735955625772476,0.036735955625772476,0.023790627717971802,0.05725922808051109,0.9995234608650208,0.9994559288024902,0.0042983293533325195,0.05896764248609543,0.9999978542327881,0.9995081424713135
independent:k16:all_max:0.0638685:all:score:newmax-none:current_step,independent,16,all_max,0.06386849284172058,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,11,0.171875,0.3055555555555556,0,0.05007273331284523,0.05007273331284523,0.019471019506454468,0.04662706330418587,0.9996782541275024,0.9996302723884583,0.003154830541461706,0.048029400408267975,0.9999988079071045,0.9996679425239563
independent:k16:veto_max:0.00539929:all:score:newmax-none:current_step,independent,16,veto_max,0.005399290006607771,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,1,0.015625,0.027777777777777776,0,0.0048491936177015305,0.0050431969575583935,0.0022113025188446045,0.004996330477297306,0.9999960660934448,0.999994695186615,0.0005801374791190028,0.0051387883722782135,0.9999999403953552,0.9999959468841553
independent:k16:veto_max:0.00832847:all:score:newmax-none:current_step,independent,16,veto_max,0.008328473195433617,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,4,0.0625,0.1111111111111111,0,0.007361778989434242,0.007361778989434242,0.008827447891235352,0.021231425926089287,0.9999305009841919,0.9999196529388428,0.002435402013361454,0.02183775044977665,0.9999992847442627,0.9999282360076904
independent:k16:veto_max:0.0157153:all:score:newmax-none:current_step,independent,16,veto_max,0.015715260058641434,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,6,0.09375,0.16666666666666666,0,0.010190796107053757,0.010728171095252037,0.017884373664855957,0.04292939603328705,0.9997259378433228,0.9996960759162903,0.0036829831078648567,0.04419540986418724,0.9999984502792358,0.999717116355896
independent:k16:veto_max:0.0376092:all:score:newmax-none:current_step,independent,16,veto_max,0.03760921210050583,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,8,0.125,0.2222222222222222,0,0.036735955625772476,0.036735955625772476,0.023790627717971802,0.05725922808051109,0.9995234608650208,0.9994559288024902,0.0042983293533325195,0.05896764248609543,0.9999978542327881,0.9995081424713135
independent:k16:veto_max:0.0632024:all:score:newmax-none:current_step,independent,16,veto_max,0.06320243328809738,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,11,0.171875,0.3055555555555556,0,0.05007273331284523,0.05007273331284523,0.019471019506454468,0.04662706330418587,0.9996782541275024,0.9996302723884583,0.003154830541461706,0.048029400408267975,0.9999988079071045,0.9996679425239563
independent:k16:masked_max:0.00107276:all:score:newmax-none:current_step,independent,16,masked_max,0.0010727641638368368,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999998211860657,0.0,0.0,1.0,1.0
independent:k16:masked_max:0.00166036:all:score:newmax-none:current_step,independent,16,masked_max,0.0016603637486696243,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,4,0.0625,0.1111111111111111,0,0.0016265256563201547,0.015715260058641434,0.01739192008972168,0.042131196707487106,0.9997353553771973,0.9997020959854126,0.002653199015185237,0.043404676020145416,0.9999991655349731,0.9997268319129944
independent:k16:masked_max:0.00332374:all:score:newmax-none:current_step,independent,16,masked_max,0.0033237356692552567,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,6,0.09375,0.16666666666666666,0,0.0018261029617860913,0.015715260058641434,0.022544682025909424,0.0546543225646019,0.9995639324188232,0.9995092153549194,0.003966385032981634,0.056289419531822205,0.9999982118606567,0.9995499849319458
independent:k16:masked_max:0.0320501:all:score:newmax-none:current_step,independent,16,masked_max,0.032050080597400665,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,7,0.109375,0.19444444444444445,0,0.004783105105161667,0.015715260058641434,0.024652093648910522,0.059892769902944565,0.9994809627532959,0.9994168281555176,0.004532807040959597,0.06167857348918915,0.999997615814209,0.9994642734527588
independent:k16:masked_max:0.060731:all:score:newmax-none:current_step,independent,16,masked_max,0.06073099374771118,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,11,0.171875,0.3055555555555556,0,0.05007273331284523,0.05007273331284523,0.019471019506454468,0.04662706330418587,0.9996782541275024,0.9996302723884583,0.003154830541461706,0.048029400408267975,0.9999988079071045,0.9996679425239563
independent:k16:q90:0.00309671:all:score:newmax-none:current_step,independent,16,q90,0.003096712986007333,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999998211860657,0.0,0.0,1.0,1.0
independent:k16:q90:0.00647517:all:score:newmax-none:current_step,independent,16,q90,0.006475174333900213,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,2,0.03125,0.05555555555555555,0,0.004978366661816835,0.00548517145216465,0.004382967948913574,0.010170290246605873,0.9999837875366211,0.9999796748161316,0.001266885083168745,0.010457496158778667,0.9999997615814209,0.9999831914901733
independent:k16:q90:0.0132631:all:score:newmax-none:current_step,independent,16,q90,0.013263127766549587,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,6,0.09375,0.16666666666666666,0,0.009846271015703678,0.010728171095252037,0.017884373664855957,0.04292939603328705,0.9997259378433228,0.9996960759162903,0.0036829831078648567,0.04419540986418724,0.9999984502792358,0.999717116355896
independent:k16:q90:0.0223888:all:score:newmax-none:current_step,independent,16,q90,0.022388771176338196,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,11,0.171875,0.3055555555555556,0,0.020302604883909225,0.05007273331284523,0.019471019506454468,0.04662706330418587,0.9996782541275024,0.9996302723884583,0.003154830541461706,0.048029400408267975,0.9999988079071045,0.9996679425239563
independent:k16:q90:0.041444:all:score:newmax-none:current_step,independent,16,q90,0.041443951427936554,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,11,0.171875,0.3055555555555556,0,0.020302604883909225,0.05007273331284523,0.019471019506454468,0.04662706330418587,0.9996782541275024,0.9996302723884583,0.003154830541461706,0.048029400408267975,0.9999988079071045,0.9996679425239563
independent:k16:q95:0.00311302:all:score:newmax-none:current_step,independent,16,q95,0.0031130232382565737,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.9999998211860657,0.0,0.0,1.0,1.0
independent:k16:q95:0.00666256:all:score:newmax-none:current_step,independent,16,q95,0.006662558764219284,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,2,0.03125,0.05555555555555555,0,0.005108984187245369,0.00548517145216465,0.004382967948913574,0.010170290246605873,0.9999837875366211,0.9999796748161316,0.001266885083168745,0.010457496158778667,0.9999997615814209,0.9999831914901733
independent:k16:q95:0.0134873:all:score:newmax-none:current_step,independent,16,q95,0.013487263582646847,all,score,none,current_step,5,0.6874694077337249,mid,0.4334796965122223,64,36,28,12,6,0.09375,0.16666666666666666,0,0.010056864470243454,0.010728171095252037,0.017884373664855957,0.04292939603328705,0.9997259378433228,0.9996960759162903,0.0036829831078648567,0.04419540986418724,0.9999984502792358,0.999717116355896
