request_id,layer,step,remaining_mask_ratio,tau,pack_m,grouping,candidate_tiles,retained_tiles,all_tiles,exception_rows,grouping_keys,complete_packs,partial_packs,total_packs,full_pack_rows,partial_pack_rows,padded_rows,weighted_utilization,complete_pack_row_fraction,partial_pack_row_fraction,original_v_loads,packed_v_loads,v_load_reduction,v_load_factor,v_bytes_before,v_bytes_after,average_rows_per_original_v_load,average_rows_per_packed_v_load,extra_qk_flops,baseline_qk_flops,candidate_main_pv_flops,packed_pv_flops,pv_flops_avoided,extra_qk_fraction_of_baseline,extra_qk_fraction_of_pv_avoided,q_read_bytes,tile_record_bytes,expanded_descriptor_bytes,count_offset_bytes,pack_descriptor_bytes,total_metadata_bytes,zero_tile_fraction,candidate_fraction_of_retained
context-0-regime-0,20,1,0.89,2,64,kv-head,4770,57536,65536,6514,1225,0,1225,1225,0,6514,71886,0.08308673469387755,0.0,1.0,4770,1225,0.7431865828092243,3.8938775510204082,78151680,20070400,1.3656184486373166,5.317551020408163,106725376,137438953472,10003415040,1284505600,8718909440,0.0007765293121337891,0.012240679494888756,1667584,190800,208448,9800,39200,448248,0.1220703125,0.08290461624026696
context-0-regime-0,20,1,0.89,2,128,kv-head,4770,57536,65536,6514,1225,0,1225,1225,0,6514,150286,0.041543367346938774,0.0,1.0,4770,1225,0.7431865828092243,3.8938775510204082,78151680,20070400,1.3656184486373166,5.317551020408163,106725376,137438953472,10003415040,2569011200,7434403840,0.0007765293121337891,0.014355606488011284,1667584,190800,208448,9800,39200,448248,0.1220703125,0.08290461624026696
context-0-regime-0,20,1,0.89,4,64,q-head,7050,57536,65536,14357,1363,0,1363,1363,0,14357,72875,0.16458409757887013,0.0,1.0,7050,1363,0.8066666666666666,5.172413793103448,115507200,22331392,2.03645390070922,10.533382245047688,235225088,137438953472,14784921600,1429209088,13355712512,0.0017114877700805664,0.017612320405118946,3675392,282000,459424,10904,43616,795944,0.1220703125,0.12253197997775306
context-0-regime-0,20,1,0.89,4,128,q-head,7050,57536,65536,14357,1363,0,1363,1363,0,14357,160107,0.08229204878943507,0.0,1.0,7050,1363,0.8066666666666666,5.172413793103448,115507200,22331392,2.03645390070922,10.533382245047688,235225088,137438953472,14784921600,2858418176,11926503424,0.0017114877700805664,0.01972288772639353,3675392,282000,459424,10904,43616,795944,0.1220703125,0.12253197997775306
context-0-regime-0,20,1,0.89,4,64,kv-head,7050,57536,65536,14357,1363,0,1363,1363,0,14357,72875,0.16458409757887013,0.0,1.0,7050,1363,0.8066666666666666,5.172413793103448,115507200,22331392,2.03645390070922,10.533382245047688,235225088,137438953472,14784921600,1429209088,13355712512,0.0017114877700805664,0.017612320405118946,3675392,282000,459424,10904,43616,795944,0.1220703125,0.12253197997775306
context-0-regime-0,20,1,0.89,4,128,kv-head,7050,57536,65536,14357,1363,0,1363,1363,0,14357,160107,0.08229204878943507,0.0,1.0,7050,1363,0.8066666666666666,5.172413793103448,115507200,22331392,2.03645390070922,10.533382245047688,235225088,137438953472,14784921600,2858418176,11926503424,0.0017114877700805664,0.01972288772639353,3675392,282000,459424,10904,43616,795944,0.1220703125,0.12253197997775306
context-0-regime-0,20,1,0.89,8,64,q-head,10041,57536,65536,33401,1492,22,1490,1512,1408,31993,63367,0.34516575727513227,0.042154426514176224,0.9578455734858238,10041,1512,0.8494173887063041,6.640873015873016,164511744,24772608,3.3264615078179465,22.090608465608465,547241984,137438953472,21057503232,1585446912,19472056320,0.0039817094802856445,0.028103964728056003,8550656,401640,1068832,11936,48384,1530792,0.1220703125,0.17451682424916573
context-0-regime-0,20,1,0.89,8,128,q-head,10041,57536,65536,33401,1492,0,1492,1492,0,33401,157575,0.17489632205093833,0.0,1.0,10041,1492,0.851409222189025,6.729892761394102,164511744,24444928,3.3264615078179465,22.386729222520106,547241984,137438953472,21057503232,3128950784,17928552448,0.0039817094802856445,0.030523489589425665,8550656,401640,1068832,11936,47744,1530152,0.1220703125,0.17451682424916573
context-0-regime-0,20,1,0.89,8,64,kv-head,10041,57536,65536,33401,1492,22,1490,1512,1408,31993,63367,0.34516575727513227,0.042154426514176224,0.9578455734858238,10041,1512,0.8494173887063041,6.640873015873016,164511744,24772608,3.3264615078179465,22.090608465608465,547241984,137438953472,21057503232,1585446912,19472056320,0.0039817094802856445,0.028103964728056003,8550656,401640,1068832,11936,48384,1530792,0.1220703125,0.17451682424916573
context-0-regime-0,20,1,0.89,8,128,kv-head,10041,57536,65536,33401,1492,0,1492,1492,0,33401,157575,0.17489632205093833,0.0,1.0,10041,1492,0.851409222189025,6.729892761394102,164511744,24444928,3.3264615078179465,22.386729222520106,547241984,137438953472,21057503232,3128950784,17928552448,0.0039817094802856445,0.030523489589425665,8550656,401640,1068832,11936,47744,1530152,0.1220703125,0.17451682424916573
context-0-regime-0,20,1,0.89,16,64,q-head,14046,57536,65536,82344,1607,551,1593,2144,35264,47080,54872,0.6001049440298507,0.4282522102399689,0.571747789760031,14046,2144,0.8473586786273672,6.5513059701492535,230129664,35127296,5.8624519436138405,38.406716417910445,1349124096,137438953472,29456596992,2248146944,27208450048,0.009816169738769531,0.049584746415908744,21080064,561840,2635008,12856,68608,3278312,0.1220703125,0.2441254171301446
context-0-regime-0,20,1,0.89,16,128,q-head,14046,57536,65536,82344,1607,92,1604,1696,11776,70568,134744,0.37931161556603776,0.1430098124939279,0.8569901875060721,14046,1696,0.8792538801082159,8.28183962264151,230129664,27787264,5.8624519436138405,48.551886792452834,1349124096,137438953472,29456596992,3556769792,25899827200,0.009816169738769531,0.052090080971659916,21080064,561840,2635008,12856,54272,3263976,0.1220703125,0.2441254171301446
context-0-regime-0,20,1,0.89,16,64,kv-head,14046,57536,65536,82344,1607,551,1593,2144,35264,47080,54872,0.6001049440298507,0.4282522102399689,0.571747789760031,14046,2144,0.8473586786273672,6.5513059701492535,230129664,35127296,5.8624519436138405,38.406716417910445,1349124096,137438953472,29456596992,2248146944,27208450048,0.009816169738769531,0.049584746415908744,21080064,561840,2635008,12856,68608,3278312,0.1220703125,0.2441254171301446
context-0-regime-0,20,1,0.89,16,128,kv-head,14046,57536,65536,82344,1607,92,1604,1696,11776,70568,134744,0.37931161556603776,0.1430098124939279,0.8569901875060721,14046,1696,0.8792538801082159,8.28183962264151,230129664,27787264,5.8624519436138405,48.551886792452834,1349124096,137438953472,29456596992,3556769792,25899827200,0.009816169738769531,0.052090080971659916,21080064,561840,2635008,12856,54272,3263976,0.1220703125,0.2441254171301446
context-0-regime-0,20,1,0.89,32,64,q-head,18815,57536,65536,196238,1734,2216,1715,3931,141824,54414,55346,0.78000985754261,0.7227142551391678,0.27728574486083224,18815,3931,0.791070954026043,4.786313915034342,308264960,64405504,10.429869784746213,49.92063088272704,3215163392,137438953472,39457914880,4121952256,35335962624,0.02339339256286621,0.09098841953767174,50236928,752600,6279616,13872,125792,7171880,0.1220703125,0.3270126529477197
context-0-regime-0,20,1,0.89,32,128,q-head,18815,57536,65536,196238,1734,727,1731,2458,93056,103182,118386,0.6237222843775427,0.4741996962871615,0.5258003037128385,18815,2458,0.8693595535477013,7.65459723352319,308264960,40271872,10.429869784746213,79.83645240032547,3215163392,137438953472,39457914880,5154799616,34303115264,0.02339339256286621,0.09372802928409855,50236928,752600,6279616,13872,78656,7124744,0.1220703125,0.3270126529477197
context-0-regime-0,20,1,0.89,32,64,kv-head,18815,57536,65536,196238,1734,2216,1715,3931,141824,54414,55346,0.78000985754261,0.7227142551391678,0.27728574486083224,18815,3931,0.791070954026043,4.786313915034342,308264960,64405504,10.429869784746213,49.92063088272704,3215163392,137438953472,39457914880,4121952256,35335962624,0.02339339256286621,0.09098841953767174,50236928,752600,6279616,13872,125792,7171880,0.1220703125,0.3270126529477197
context-0-regime-0,20,1,0.89,32,128,kv-head,18815,57536,65536,196238,1734,727,1731,2458,93056,103182,118386,0.6237222843775427,0.4741996962871615,0.5258003037128385,18815,2458,0.8693595535477013,7.65459723352319,308264960,40271872,10.429869784746213,79.83645240032547,3215163392,137438953472,39457914880,5154799616,34303115264,0.02339339256286621,0.09372802928409855,50236928,752600,6279616,13872,78656,7124744,0.1220703125,0.3270126529477197
context-0-regime-1,20,0,0.5,1,64,q-head,3648,41315,65536,3648,1427,0,1427,1427,0,3648,87680,0.039943938332165384,0.0,1.0,3648,1427,0.6088267543859649,2.5564120532585846,59768832,23379968,1.0,2.5564120532585846,59768832,137438953472,7650410496,1496317952,6154092544,0.00043487548828125,0.009712046345203612,933888,145920,116736,11416,45664,319736,0.3695831298828125,0.08829722860946387
context-0-regime-1,20,0,0.5,1,128,q-head,3648,41315,65536,3648,1427,0,1427,1427,0,3648,179008,0.019971969166082692,0.0,1.0,3648,1427,0.6088267543859649,2.5564120532585846,59768832,23379968,1.0,2.5564120532585846,59768832,137438953472,7650410496,2992635904,4657774592,0.00043487548828125,0.012832057631697433,933888,145920,116736,11416,45664,319736,0.3695831298828125,0.08829722860946387
context-0-regime-1,20,0,0.5,1,64,kv-head,3648,41315,65536,3648,1427,0,1427,1427,0,3648,87680,0.039943938332165384,0.0,1.0,3648,1427,0.6088267543859649,2.5564120532585846,59768832,23379968,1.0,2.5564120532585846,59768832,137438953472,7650410496,1496317952,6154092544,0.00043487548828125,0.009712046345203612,933888,145920,116736,11416,45664,319736,0.3695831298828125,0.08829722860946387
context-0-regime-1,20,0,0.5,1,128,kv-head,3648,41315,65536,3648,1427,0,1427,1427,0,3648,179008,0.019971969166082692,0.0,1.0,3648,1427,0.6088267543859649,2.5564120532585846,59768832,23379968,1.0,2.5564120532585846,59768832,137438953472,7650410496,2992635904,4657774592,0.00043487548828125,0.012832057631697433,933888,145920,116736,11416,45664,319736,0.3695831298828125,0.08829722860946387
context-0-regime-1,20,0,0.5,2,64,q-head,5993,41315,65536,8338,1656,0,1656,1656,0,8338,97646,0.07867225241545894,0.0,1.0,5993,1656,0.7236776238945437,3.618961352657005,98189312,27131904,1.391289838144502,5.035024154589372,136609792,137438953472,12568231936,1736441856,10831790080,0.000993967056274414,0.012611931268151017,2134528,239720,266816,13248,52992,572776,0.3695831298828125,0.14505627496066803
context-0-regime-1,20,0,0.5,2,128,q-head,5993,41315,65536,8338,1656,0,1656,1656,0,8338,203630,0.03933612620772947,0.0,1.0,5993,1656,0.7236776238945437,3.618961352657005,98189312,27131904,1.391289838144502,5.035024154589372,136609792,137438953472,12568231936,3472883712,9095348224,0.000993967056274414,0.015019742909845516,2134528,239720,266816,13248,52992,572776,0.3695831298828125,0.14505627496066803
context-0-regime-1,20,0,0.5,2,64,kv-head,5993,41315,65536,8338,1656,0,1656,1656,0,8338,97646,0.07867225241545894,0.0,1.0,5993,1656,0.7236776238945437,3.618961352657005,98189312,27131904,1.391289838144502,5.035024154589372,136609792,137438953472,12568231936,1736441856,10831790080,0.000993967056274414,0.012611931268151017,2134528,239720,266816,13248,52992,572776,0.3695831298828125,0.14505627496066803
context-0-regime-1,20,0,0.5,2,128,kv-head,5993,41315,65536,8338,1656,0,1656,1656,0,8338,203630,0.03933612620772947,0.0,1.0,5993,1656,0.7236776238945437,3.618961352657005,98189312,27131904,1.391289838144502,5.035024154589372,136609792,137438953472,12568231936,3472883712,9095348224,0.000993967056274414,0.015019742909845516,2134528,239720,266816,13248,52992,572776,0.3695831298828125,0.14505627496066803
context-0-regime-1,20,0,0.5,4,64,q-head,9321,41315,65536,19843,1781,0,1781,1781,0,19843,94141,0.17408583660864682,0.0,1.0,9321,1781,0.8089260808926081,5.233576642335766,152715264,29179904,2.1288488359618065,11.141493542953397,325107712,137438953472,19547553792,1867513856,17680039936,0.0023654699325561523,0.018388403712709802,5079808,372840,634976,14248,56992,1079056,0.3695831298828125,0.22560813263947718
context-0-regime-1,20,0,0.5,4,128,q-head,9321,41315,65536,19843,1781,0,1781,1781,0,19843,208125,0.08704291830432341,0.0,1.0,9321,1781,0.8089260808926081,5.233576642335766,152715264,29179904,2.1288488359618065,11.141493542953397,325107712,137438953472,19547553792,3735027712,15812526080,0.0023654699325561523,0.020560137599469498,5079808,372840,634976,14248,56992,1079056,0.3695831298828125,0.22560813263947718
context-0-regime-1,20,0,0.5,4,64,kv-head,9321,41315,65536,19843,1781,0,1781,1781,0,19843,94141,0.17408583660864682,0.0,1.0,9321,1781,0.8089260808926081,5.233576642335766,152715264,29179904,2.1288488359618065,11.141493542953397,325107712,137438953472,19547553792,1867513856,17680039936,0.0023654699325561523,0.018388403712709802,5079808,372840,634976,14248,56992,1079056,0.3695831298828125,0.22560813263947718
context-0-regime-1,20,0,0.5,4,128,kv-head,9321,41315,65536,19843,1781,0,1781,1781,0,19843,208125,0.08704291830432341,0.0,1.0,9321,1781,0.8089260808926081,5.233576642335766,152715264,29179904,2.1288488359618065,11.141493542953397,325107712,137438953472,19547553792,3735027712,15812526080,0.0023654699325561523,0.020560137599469498,5079808,372840,634976,14248,56992,1079056,0.3695831298828125,0.22560813263947718
context-0-regime-1,20,0,0.5,8,64,q-head,13777,41315,65536,48168,1879,80,1870,1950,5120,43048,76632,0.38596153846153847,0.10629463544261751,0.8937053645573825,13777,1950,0.85845975176018,7.065128205128205,225722368,31948800,3.4962618857516152,24.701538461538462,789184512,137438953472,28892463104,2044723200,26847739904,0.005742073059082031,0.029394821121699735,12331008,551080,1541376,15032,62400,2169888,0.3695831298828125,0.33346242284884425
context-0-regime-1,20,0,0.5,8,128,q-head,13777,41315,65536,48168,1879,0,1879,1879,0,48168,192344,0.20027275146354445,0.0,1.0,13777,1879,0.8636132684909632,7.332091538052155,225722368,30785536,3.4962618857516152,25.63491218733369,789184512,137438953472,28892463104,3940548608,24951914496,0.005742073059082031,0.03162821482602118,12331008,551080,1541376,15032,60128,2167616,0.3695831298828125,0.33346242284884425
context-0-regime-1,20,0,0.5,8,64,kv-head,13777,41315,65536,48168,1879,80,1870,1950,5120,43048,76632,0.38596153846153847,0.10629463544261751,0.8937053645573825,13777,1950,0.85845975176018,7.065128205128205,225722368,31948800,3.4962618857516152,24.701538461538462,789184512,137438953472,28892463104,2044723200,26847739904,0.005742073059082031,0.029394821121699735,12331008,551080,1541376,15032,62400,2169888,0.3695831298828125,0.33346242284884425
context-0-regime-1,20,0,0.5,8,128,kv-head,13777,41315,65536,48168,1879,0,1879,1879,0,48168,192344,0.20027275146354445,0.0,1.0,13777,1879,0.8636132684909632,7.332091538052155,225722368,30785536,3.4962618857516152,25.63491218733369,789184512,137438953472,28892463104,3940548608,24951914496,0.005742073059082031,0.03162821482602118,12331008,551080,1541376,15032,60128,2167616,0.3695831298828125,0.33346242284884425
context-0-regime-1,20,0,0.5,16,64,q-head,19391,41315,65536,116554,1944,929,1917,2846,59456,57098,65590,0.6399002986647927,0.5101154829521081,0.489884517047892,19391,2846,0.8532308803052963,6.8134223471539,317702144,46628864,6.010726625754216,40.95361911454673,1909620736,137438953472,40665874432,2984247296,37681627136,0.013894319534301758,0.05067776741985752,29837824,775640,3729728,15552,91072,4611992,0.3695831298828125,0.4693452741135181
context-0-regime-1,20,0,0.5,16,128,q-head,19391,41315,65536,116554,1944,131,1939,2070,16768,99786,148406,0.43989281400966185,0.14386464642998095,0.856135353570019,19391,2070,0.8932494456191017,9.367632850241545,317702144,33914880,6.010726625754216,56.30628019323672,1909620736,137438953472,40665874432,4341104640,36324769792,0.013894319534301758,0.052570759482708854,29837824,775640,3729728,15552,66240,4587160,0.3695831298828125,0.4693452741135181
context-0-regime-1,20,0,0.5,16,64,kv-head,19391,41315,65536,116554,1944,929,1917,2846,59456,57098,65590,0.6399002986647927,0.5101154829521081,0.489884517047892,19391,2846,0.8532308803052963,6.8134223471539,317702144,46628864,6.010726625754216,40.95361911454673,1909620736,137438953472,40665874432,2984247296,37681627136,0.013894319534301758,0.05067776741985752,29837824,775640,3729728,15552,91072,4611992,0.3695831298828125,0.4693452741135181
context-0-regime-1,20,0,0.5,16,128,kv-head,19391,41315,65536,116554,1944,131,1939,2070,16768,99786,148406,0.43989281400966185,0.14386464642998095,0.856135353570019,19391,2070,0.8932494456191017,9.367632850241545,317702144,33914880,6.010726625754216,56.30628019323672,1909620736,137438953472,40665874432,4341104640,36324769792,0.013894319534301758,0.052570759482708854,29837824,775640,3729728,15552,66240,4587160,0.3695831298828125,0.4693452741135181
context-0-regime-1,20,0,0.5,32,64,q-head,26082,41315,65536,275663,1978,3366,1957,5323,215424,60239,65009,0.8091742203644562,0.7814759325698407,0.21852406743015929,26082,5323,0.7959128901157887,4.899868495209469,427327488,87212032,10.569089793727475,51.787150103325196,4516462592,137438953472,54697918464,5581570048,49116348416,0.03286159038543701,0.09195436423218975,70569728,1043280,8821216,15824,170336,10050656,0.3695831298828125,0.6312961394166767
context-0-regime-1,20,0,0.5,32,128,q-head,26082,41315,65536,275663,1978,1235,1969,3204,158080,117583,134449,0.6721651646379525,0.5734538186118557,0.4265461813881442,26082,3204,0.8771566597653554,8.140449438202246,427327488,52494336,10.569089793727475,86.03714107365792,4516462592,137438953472,54697918464,6719275008,47978643456,0.03286159038543701,0.09413485389894222,70569728,1043280,8821216,15824,102528,9982848,0.3695831298828125,0.6312961394166767
context-0-regime-1,20,0,0.5,32,64,kv-head,26082,41315,65536,275663,1978,3366,1957,5323,215424,60239,65009,0.8091742203644562,0.7814759325698407,0.21852406743015929,26082,5323,0.7959128901157887,4.899868495209469,427327488,87212032,10.569089793727475,51.787150103325196,4516462592,137438953472,54697918464,5581570048,49116348416,0.03286159038543701,0.09195436423218975,70569728,1043280,8821216,15824,170336,10050656,0.3695831298828125,0.6312961394166767
context-0-regime-1,20,0,0.5,32,128,kv-head,26082,41315,65536,275663,1978,1235,1969,3204,158080,117583,134449,0.6721651646379525,0.5734538186118557,0.4265461813881442,26082,3204,0.8771566597653554,8.140449438202246,427327488,52494336,10.569089793727475,86.03714107365792,4516462592,137438953472,54697918464,6719275008,47978643456,0.03286159038543701,0.09413485389894222,70569728,1043280,8821216,15824,102528,9982848,0.3695831298828125,0.6312961394166767
context-0-regime-1,20,1,0.49,1,64,q-head,3621,41363,65536,3621,1451,0,1451,1451,0,3621,89243,0.03899250516884907,0.0,1.0,3621,1451,0.5992819663076498,2.4955203308063405,59326464,23773184,1.0,2.4955203308063405,59326464,137438953472,7593787392,1521483776,6072303616,0.0004316568374633789,0.009770009497496115,926976,144840,115872,11608,46432,318752,0.3688507080078125,0.08754200614075382
context-0-regime-1,20,1,0.49,1,128,q-head,3621,41363,65536,3621,1451,0,1451,1451,0,3621,182107,0.019496252584424535,0.0,1.0,3621,1451,0.5992819663076498,2.4955203308063405,59326464,23773184,1.0,2.4955203308063405,59326464,137438953472,7593787392,3042967552,4550819840,0.0004316568374633789,0.013036434331797235,926976,144840,115872,11608,46432,318752,0.3688507080078125,0.08754200614075382
context-0-regime-1,20,1,0.49,1,64,kv-head,3621,41363,65536,3621,1451,0,1451,1451,0,3621,89243,0.03899250516884907,0.0,1.0,3621,1451,0.5992819663076498,2.4955203308063405,59326464,23773184,1.0,2.4955203308063405,59326464,137438953472,7593787392,1521483776,6072303616,0.0004316568374633789,0.009770009497496115,926976,144840,115872,11608,46432,318752,0.3688507080078125,0.08754200614075382
context-0-regime-1,20,1,0.49,1,128,kv-head,3621,41363,65536,3621,1451,0,1451,1451,0,3621,182107,0.019496252584424535,0.0,1.0,3621,1451,0.5992819663076498,2.4955203308063405,59326464,23773184,1.0,2.4955203308063405,59326464,137438953472,7593787392,3042967552,4550819840,0.0004316568374633789,0.013036434331797235,926976,144840,115872,11608,46432,318752,0.3688507080078125,0.08754200614075382
context-0-regime-1,20,1,0.49,2,64,q-head,5921,41363,65536,8221,1644,0,1644,1644,0,8221,96995,0.07813450425790754,0.0,1.0,5921,1644,0.7223441986150988,3.601581508515815,97009664,26935296,1.3884478973146428,5.000608272506082,134692864,137438953472,12417236992,1723858944,10693378048,0.0009800195693969727,0.012595913414394979,2104576,236840,263072,13152,52608,565672,0.3688507080078125,0.1431472572105505
context-0-regime-1,20,1,0.49,2,128,q-head,5921,41363,65536,8221,1644,0,1644,1644,0,8221,202211,0.03906725212895377,0.0,1.0,5921,1644,0.7223441986150988,3.601581508515815,97009664,26935296,1.3884478973146428,5.000608272506082,134692864,137438953472,12417236992,3447717888,8969519104,0.0009800195693969727,0.015016731938274491,2104576,236840,263072,13152,52608,565672,0.3688507080078125,0.1431472572105505
context-0-regime-1,20,1,0.49,2,64,kv-head,5921,41363,65536,8221,1644,0,1644,1644,0,8221,96995,0.07813450425790754,0.0,1.0,5921,1644,0.7223441986150988,3.601581508515815,97009664,26935296,1.3884478973146428,5.000608272506082,134692864,137438953472,12417236992,1723858944,10693378048,0.0009800195693969727,0.012595913414394979,2104576,236840,263072,13152,52608,565672,0.3688507080078125,0.1431472572105505
context-0-regime-1,20,1,0.49,2,128,kv-head,5921,41363,65536,8221,1644,0,1644,1644,0,8221,202211,0.03906725212895377,0.0,1.0,5921,1644,0.7223441986150988,3.601581508515815,97009664,26935296,1.3884478973146428,5.000608272506082,134692864,137438953472,12417236992,3447717888,8969519104,0.0009800195693969727,0.015016731938274491,2104576,236840,263072,13152,52608,565672,0.3688507080078125,0.1431472572105505
context-0-regime-1,20,1,0.49,4,64,q-head,9313,41363,65536,19907,1786,0,1786,1786,0,19907,94397,0.17415838465845465,0.0,1.0,9313,1786,0.8082250617416514,5.21444568868981,152584192,29261824,2.137549661763127,11.146136618141098,326156288,137438953472,19530776576,1872756736,17658019840,0.0023730993270874023,0.018470717042755345,5096192,372520,637024,14288,57152,1080984,0.3688507080078125,0.22515291444044194
context-0-regime-1,20,1,0.49,4,128,q-head,9313,41363,65536,19907,1786,0,1786,1786,0,19907,208701,0.08707919232922733,0.0,1.0,9313,1786,0.8082250617416514,5.21444568868981,152584192,29261824,2.137549661763127,11.146136618141098,326156288,137438953472,19530776576,3745513472,15785263104,0.0023730993270874023,0.020662074863823567,5096192,372520,637024,14288,57152,1080984,0.3688507080078125,0.22515291444044194
context-0-regime-1,20,1,0.49,4,64,kv-head,9313,41363,65536,19907,1786,0,1786,1786,0,19907,94397,0.17415838465845465,0.0,1.0,9313,1786,0.8082250617416514,5.21444568868981,152584192,29261824,2.137549661763127,11.146136618141098,326156288,137438953472,19530776576,1872756736,17658019840,0.0023730993270874023,0.018470717042755345,5096192,372520,637024,14288,57152,1080984,0.3688507080078125,0.22515291444044194
context-0-regime-1,20,1,0.49,4,128,kv-head,9313,41363,65536,19907,1786,0,1786,1786,0,19907,208701,0.08707919232922733,0.0,1.0,9313,1786,0.8082250617416514,5.21444568868981,152584192,29261824,2.137549661763127,11.146136618141098,326156288,137438953472,19530776576,3745513472,15785263104,0.0023730993270874023,0.020662074863823567,5096192,372520,637024,14288,57152,1080984,0.3688507080078125,0.22515291444044194
context-0-regime-1,20,1,0.49,8,64,q-head,13742,41363,65536,48110,1871,75,1867,1942,4800,43310,76178,0.38708483522142123,0.09977135730617336,0.9002286426938266,13742,1942,0.8586814146412458,7.07621009268795,225148928,31817728,3.5009460049483336,24.77342945417096,788234240,137438953472,28819062784,2036334592,26782728192,0.005735158920288086,0.02943069258476235,12316160,549680,1539520,14968,62144,2166312,0.3688507080078125,0.3322292870439765
context-0-regime-1,20,1,0.49,8,128,q-head,13742,41363,65536,48110,1871,0,1871,1871,0,48110,191378,0.2008868920363442,0.0,1.0,13742,1871,0.8638480570513754,7.344735435595938,225148928,30654464,3.5009460049483336,25.713522180652056,788234240,137438953472,28819062784,3923771392,24895291392,0.005735158920288086,0.031661980877769356,12316160,549680,1539520,14968,59872,2164040,0.3688507080078125,0.3322292870439765
context-0-regime-1,20,1,0.49,8,64,kv-head,13742,41363,65536,48110,1871,75,1867,1942,4800,43310,76178,0.38708483522142123,0.09977135730617336,0.9002286426938266,13742,1942,0.8586814146412458,7.07621009268795,225148928,31817728,3.5009460049483336,24.77342945417096,788234240,137438953472,28819062784,2036334592,26782728192,0.005735158920288086,0.02943069258476235,12316160,549680,1539520,14968,62144,2166312,0.3688507080078125,0.3322292870439765
context-0-regime-1,20,1,0.49,8,128,kv-head,13742,41363,65536,48110,1871,0,1871,1871,0,48110,191378,0.2008868920363442,0.0,1.0,13742,1871,0.8638480570513754,7.344735435595938,225148928,30654464,3.5009460049483336,25.713522180652056,788234240,137438953472,28819062784,3923771392,24895291392,0.005735158920288086,0.031661980877769356,12316160,549680,1539520,14968,59872,2164040,0.3688507080078125,0.3322292870439765
context-0-regime-1,20,1,0.49,16,64,q-head,19405,41363,65536,117075,1940,935,1911,2846,59840,57235,65069,0.6427606728742095,0.5111253469997865,0.48887465300021354,19405,2846,0.8533367688740016,6.818341531974701,317931520,46628864,6.0332388559649575,41.136683063949405,1918156800,137438953472,40695234560,2984247296,37710987264,0.013956427574157715,0.050864666750083415,29971200,776200,3746400,15520,91072,4629192,0.3688507080078125,0.46913908565626283
context-0-regime-1,20,1,0.49,16,128,q-head,19405,41363,65536,117075,1940,141,1934,2075,18048,99027,148525,0.4407944277108434,0.15415759128763612,0.8458424087123638,19405,2075,0.893068796701881,9.351807228915662,317931520,33996800,6.0332388559649575,56.42168674698795,1918156800,137438953472,40695234560,4351590400,36343644160,0.013956427574157715,0.052778328765147146,29971200,776200,3746400,15520,66400,4604520,0.3688507080078125,0.46913908565626283
context-0-regime-1,20,1,0.49,16,64,kv-head,19405,41363,65536,117075,1940,935,1911,2846,59840,57235,65069,0.6427606728742095,0.5111253469997865,0.48887465300021354,19405,2846,0.8533367688740016,6.818341531974701,317931520,46628864,6.0332388559649575,41.136683063949405,1918156800,137438953472,40695234560,2984247296,37710987264,0.013956427574157715,0.050864666750083415,29971200,776200,3746400,15520,91072,4629192,0.3688507080078125,0.46913908565626283
context-0-regime-1,20,1,0.49,16,128,kv-head,19405,41363,65536,117075,1940,141,1934,2075,18048,99027,148525,0.4407944277108434,0.15415759128763612,0.8458424087123638,19405,2075,0.893068796701881,9.351807228915662,317931520,33996800,6.0332388559649575,56.42168674698795,1918156800,137438953472,40695234560,4351590400,36343644160,0.013956427574157715,0.052778328765147146,29971200,776200,3746400,15520,66400,4604520,0.3688507080078125,0.46913908565626283
context-0-regime-1,20,1,0.49,32,64,q-head,26127,41363,65536,276776,1977,3398,1947,5345,217472,59304,65304,0.8090972871842844,0.7857328670115906,0.2142671329884094,26127,5345,0.7954223600107169,4.888119738072965,428064768,87572480,10.593485666169098,51.7822263797942,4534697984,137438953472,54792290304,5604638720,49187651584,0.03299427032470703,0.09219179688332729,70854656,1045080,8856832,15816,171040,10088768,0.3688507080078125,0.631651475956773
context-0-regime-1,20,1,0.49,32,128,q-head,26127,41363,65536,276776,1977,1246,1967,3213,159488,117288,134488,0.6729886399004046,0.5762349336647686,0.42376506633523137,26127,3213,0.8770237685153289,8.131652661064425,428064768,52641792,10.593485666169098,86.14254590725179,4534697984,137438953472,54792290304,6738149376,48054140928,0.03299427032470703,0.09436643536702452,70854656,1045080,8856832,15816,102816,10020544,0.3688507080078125,0.631651475956773
context-0-regime-1,20,1,0.49,32,64,kv-head,26127,41363,65536,276776,1977,3398,1947,5345,217472,59304,65304,0.8090972871842844,0.7857328670115906,0.2142671329884094,26127,5345,0.7954223600107169,4.888119738072965,428064768,87572480,10.593485666169098,51.7822263797942,4534697984,137438953472,54792290304,5604638720,49187651584,0.03299427032470703,0.09219179688332729,70854656,1045080,8856832,15816,171040,10088768,0.3688507080078125,0.631651475956773
context-0-regime-1,20,1,0.49,32,128,kv-head,26127,41363,65536,276776,1977,1246,1967,3213,159488,117288,134488,0.6729886399004046,0.5762349336647686,0.42376506633523137,26127,3213,0.8770237685153289,8.131652661064425,428064768,52641792,10.593485666169098,86.14254590725179,4534697984,137438953472,54792290304,6738149376,48054140928,0.03299427032470703,0.09436643536702452,70854656,1045080,8856832,15816,102816,10020544,0.3688507080078125,0.631651475956773
