layer,step,remaining_mask_ratio,active_count,tile_count
0,1,0.89,112,147
0,1,0.89,113,182
0,1,0.89,114,216
0,1,0.89,115,238
0,1,0.89,116,308
0,1,0.89,117,363
0,1,0.89,118,320
0,1,0.89,119,364
0,1,0.89,120,452
0,1,0.89,121,471
0,1,0.89,122,509
0,1,0.89,123,433
0,1,0.89,124,611
0,1,0.89,125,778
0,1,0.89,126,1384
0,1,0.89,127,3079
0,1,0.89,128,46561
1,0,0.15,0,28368
1,0,0.15,1,4275
1,0,0.15,2,2862
1,0,0.15,3,2027
1,0,0.15,4,1717
1,0,0.15,5,1391
1,0,0.15,6,1185
1,0,0.15,7,1095
1,0,0.15,8,949
1,0,0.15,9,823
1,0,0.15,10,807
1,0,0.15,11,724
1,0,0.15,12,626
1,0,0.15,13,572
1,0,0.15,14,579
1,0,0.15,15,503
1,0,0.15,16,457
1,0,0.15,17,475
1,0,0.15,18,430
1,0,0.15,19,466
1,0,0.15,20,373
1,0,0.15,21,373
1,0,0.15,22,354
1,0,0.15,23,326
1,0,0.15,24,348
1,0,0.15,25,303
1,0,0.15,26,294
1,0,0.15,27,291
1,0,0.15,28,276
1,0,0.15,29,249
1,0,0.15,30,280
1,0,0.15,31,272
1,0,0.15,32,269
1,0,0.15,33,213
1,0,0.15,34,245
1,0,0.15,35,221
1,0,0.15,36,240
1,0,0.15,37,196
1,0,0.15,38,212
1,0,0.15,39,186
1,0,0.15,40,205
1,0,0.15,41,173
1,0,0.15,42,195
1,0,0.15,43,185
1,0,0.15,44,170
1,0,0.15,45,178
1,0,0.15,46,152
1,0,0.15,47,194
1,0,0.15,48,134
1,0,0.15,49,160
1,0,0.15,50,172
1,0,0.15,51,160
1,0,0.15,52,163
1,0,0.15,53,147
1,0,0.15,54,164
1,0,0.15,55,109
1,0,0.15,56,162
1,0,0.15,57,159
1,0,0.15,58,170
1,0,0.15,59,145
1,0,0.15,60,139
1,0,0.15,61,152
1,0,0.15,62,129
1,0,0.15,63,167
1,0,0.15,64,115
1,0,0.15,65,139
1,0,0.15,66,130
1,0,0.15,67,127
1,0,0.15,68,102
1,0,0.15,69,93
1,0,0.15,70,117
1,0,0.15,71,112
1,0,0.15,72,118
1,0,0.15,73,103
1,0,0.15,74,85
1,0,0.15,75,105
1,0,0.15,76,97
1,0,0.15,77,95
1,0,0.15,78,85
1,0,0.15,79,107
1,0,0.15,80,87
1,0,0.15,81,86
1,0,0.15,82,71
1,0,0.15,83,80
1,0,0.15,84,69
1,0,0.15,85,84
1,0,0.15,86,95
1,0,0.15,87,68
1,0,0.15,88,85
1,0,0.15,89,85
1,0,0.15,90,79
1,0,0.15,91,64
1,0,0.15,92,73
1,0,0.15,93,71
1,0,0.15,94,68
1,0,0.15,95,67
1,0,0.15,96,60
1,0,0.15,97,60
1,0,0.15,98,61
1,0,0.15,99,70
1,0,0.15,100,65
1,0,0.15,101,63
1,0,0.15,102,38
1,0,0.15,103,49
1,0,0.15,104,64
1,0,0.15,105,55
1,0,0.15,106,47
1,0,0.15,107,53
1,0,0.15,108,50
1,0,0.15,109,49
1,0,0.15,110,48
1,0,0.15,111,59
1,0,0.15,112,59
1,0,0.15,113,48
1,0,0.15,114,47
1,0,0.15,115,46
1,0,0.15,116,55
1,0,0.15,117,59
1,0,0.15,118,46
1,0,0.15,119,42
1,0,0.15,120,56
1,0,0.15,121,54
1,0,0.15,122,57
1,0,0.15,123,57
1,0,0.15,124,52
1,0,0.15,125,58
1,0,0.15,126,54
1,0,0.15,127,60
1,0,0.15,128,1097
1,0,0.5,0,8306
1,0,0.5,1,1063
1,0,0.5,2,615
1,0,0.5,3,489
1,0,0.5,4,366
1,0,0.5,5,311
1,0,0.5,6,274
1,0,0.5,7,229
1,0,0.5,8,234
1,0,0.5,9,194
1,0,0.5,10,212
1,0,0.5,11,197
1,0,0.5,12,181
1,0,0.5,13,201
1,0,0.5,14,181
1,0,0.5,15,193
1,0,0.5,16,191
1,0,0.5,17,209
1,0,0.5,18,242
1,0,0.5,19,231
1,0,0.5,20,230
1,0,0.5,21,268
1,0,0.5,22,251
1,0,0.5,23,282
