dimension,value,active_count,tile_count
kv_tile,49,99,486
kv_tile,49,100,523
kv_tile,49,101,504
kv_tile,49,102,517
kv_tile,49,103,521
kv_tile,49,104,513
kv_tile,49,105,516
kv_tile,49,106,553
kv_tile,49,107,594
kv_tile,49,108,583
kv_tile,49,109,551
kv_tile,49,110,574
kv_tile,49,111,573
kv_tile,49,112,664
kv_tile,49,113,626
kv_tile,49,114,608
kv_tile,49,115,695
kv_tile,49,116,682
kv_tile,49,117,738
kv_tile,49,118,770
kv_tile,49,119,788
kv_tile,49,120,835
kv_tile,49,121,839
kv_tile,49,122,884
kv_tile,49,123,987
kv_tile,49,124,1034
kv_tile,49,125,1190
kv_tile,49,126,1415
kv_tile,49,127,2183
kv_tile,49,128,11892
kv_tile,5,0,97907
kv_tile,5,1,14331
kv_tile,5,2,7895
kv_tile,5,3,5357
kv_tile,5,4,4154
kv_tile,5,5,3308
kv_tile,5,6,2806
kv_tile,5,7,2306
kv_tile,5,8,1935
kv_tile,5,9,1727
kv_tile,5,10,1633
kv_tile,5,11,1447
kv_tile,5,12,1406
kv_tile,5,13,1158
kv_tile,5,14,1172
kv_tile,5,15,1059
kv_tile,5,16,1061
kv_tile,5,17,917
kv_tile,5,18,851
kv_tile,5,19,839
kv_tile,5,20,817
kv_tile,5,21,752
kv_tile,5,22,767
kv_tile,5,23,696
kv_tile,5,24,625
kv_tile,5,25,579
kv_tile,5,26,605
kv_tile,5,27,593
kv_tile,5,28,555
kv_tile,5,29,528
kv_tile,5,30,539
kv_tile,5,31,566
kv_tile,5,32,467
kv_tile,5,33,494
kv_tile,5,34,490
kv_tile,5,35,498
kv_tile,5,36,480
kv_tile,5,37,484
kv_tile,5,38,486
kv_tile,5,39,415
kv_tile,5,40,434
kv_tile,5,41,406
kv_tile,5,42,432
kv_tile,5,43,361
kv_tile,5,44,404
kv_tile,5,45,390
kv_tile,5,46,424
kv_tile,5,47,369
kv_tile,5,48,360
kv_tile,5,49,371
kv_tile,5,50,382
kv_tile,5,51,344
kv_tile,5,52,342
kv_tile,5,53,339
kv_tile,5,54,330
kv_tile,5,55,318
kv_tile,5,56,337
kv_tile,5,57,362
kv_tile,5,58,363
kv_tile,5,59,340
kv_tile,5,60,306
kv_tile,5,61,330
kv_tile,5,62,293
kv_tile,5,63,324
kv_tile,5,64,293
kv_tile,5,65,308
kv_tile,5,66,302
kv_tile,5,67,264
kv_tile,5,68,268
kv_tile,5,69,254
kv_tile,5,70,254
kv_tile,5,71,258
kv_tile,5,72,267
kv_tile,5,73,261
kv_tile,5,74,250
kv_tile,5,75,286
kv_tile,5,76,247
kv_tile,5,77,266
kv_tile,5,78,300
kv_tile,5,79,251
kv_tile,5,80,244
kv_tile,5,81,254
kv_tile,5,82,241
kv_tile,5,83,259
kv_tile,5,84,265
kv_tile,5,85,249
kv_tile,5,86,232
kv_tile,5,87,227
kv_tile,5,88,224
kv_tile,5,89,224
kv_tile,5,90,228
kv_tile,5,91,205
kv_tile,5,92,217
kv_tile,5,93,257
kv_tile,5,94,254
kv_tile,5,95,240
kv_tile,5,96,224
kv_tile,5,97,252
kv_tile,5,98,239
kv_tile,5,99,217
kv_tile,5,100,221
kv_tile,5,101,250
kv_tile,5,102,260
kv_tile,5,103,245
kv_tile,5,104,244
kv_tile,5,105,272
kv_tile,5,106,242
kv_tile,5,107,270
kv_tile,5,108,261
kv_tile,5,109,284
kv_tile,5,110,278
kv_tile,5,111,273
kv_tile,5,112,288
kv_tile,5,113,288
kv_tile,5,114,303
kv_tile,5,115,333
kv_tile,5,116,321
kv_tile,5,117,365
kv_tile,5,118,375
kv_tile,5,119,331
kv_tile,5,120,396
kv_tile,5,121,438
kv_tile,5,122,482
kv_tile,5,123,522
kv_tile,5,124,560
kv_tile,5,125,713
kv_tile,5,126,957
kv_tile,5,127,1342
kv_tile,5,128,3047
kv_tile,50,0,46101
kv_tile,50,1,12709
kv_tile,50,2,8371
kv_tile,50,3,6538
kv_tile,50,4,5438
kv_tile,50,5,4609
kv_tile,50,6,4068
kv_tile,50,7,3756
kv_tile,50,8,3288
kv_tile,50,9,3100
kv_tile,50,10,2768
kv_tile,50,11,2578
kv_tile,50,12,2384
kv_tile,50,13,2221
kv_tile,50,14,2068
kv_tile,50,15,2087
kv_tile,50,16,1950
kv_tile,50,17,1871
kv_tile,50,18,1690
kv_tile,50,19,1567
kv_tile,50,20,1492
kv_tile,50,21,1470
kv_tile,50,22,1444
kv_tile,50,23,1294
kv_tile,50,24,1288
kv_tile,50,25,1152
kv_tile,50,26,1090
kv_tile,50,27,1121
kv_tile,50,28,1090
kv_tile,50,29,1049
kv_tile,50,30,1006
kv_tile,50,31,918
kv_tile,50,32,923
kv_tile,50,33,890
kv_tile,50,34,869
kv_tile,50,35,816
kv_tile,50,36,821
kv_tile,50,37,814
kv_tile,50,38,776
kv_tile,50,39,717
kv_tile,50,40,722
kv_tile,50,41,725
kv_tile,50,42,697
kv_tile,50,43,652
kv_tile,50,44,615
kv_tile,50,45,652
kv_tile,50,46,669
kv_tile,50,47,673
kv_tile,50,48,659
kv_tile,50,49,582
kv_tile,50,50,576
kv_tile,50,51,578
kv_tile,50,52,606
kv_tile,50,53,568
kv_tile,50,54,554
kv_tile,50,55,606
kv_tile,50,56,573
kv_tile,50,57,530
kv_tile,50,58,575
kv_tile,50,59,588
kv_tile,50,60,566
kv_tile,50,61,553
kv_tile,50,62,565
kv_tile,50,63,577
kv_tile,50,64,589
kv_tile,50,65,575
kv_tile,50,66,534
kv_tile,50,67,539
kv_tile,50,68,567
kv_tile,50,69,500
kv_tile,50,70,546
kv_tile,50,71,497
kv_tile,50,72,460
kv_tile,50,73,474
kv_tile,50,74,445
kv_tile,50,75,509
kv_tile,50,76,463
kv_tile,50,77,468
kv_tile,50,78,494
kv_tile,50,79,439
kv_tile,50,80,447
kv_tile,50,81,437
kv_tile,50,82,444
kv_tile,50,83,423
kv_tile,50,84,416
kv_tile,50,85,406
kv_tile,50,86,401
kv_tile,50,87,385
kv_tile,50,88,418
kv_tile,50,89,380
kv_tile,50,90,430
kv_tile,50,91,393
kv_tile,50,92,415
kv_tile,50,93,403
kv_tile,50,94,410
kv_tile,50,95,416
kv_tile,50,96,386
kv_tile,50,97,390
kv_tile,50,98,379
kv_tile,50,99,413
kv_tile,50,100,380
kv_tile,50,101,361
kv_tile,50,102,425
kv_tile,50,103,405
kv_tile,50,104,387
kv_tile,50,105,383
kv_tile,50,106,406
kv_tile,50,107,371
kv_tile,50,108,415
kv_tile,50,109,406
kv_tile,50,110,403
kv_tile,50,111,404
kv_tile,50,112,422
kv_tile,50,113,410
kv_tile,50,114,454
kv_tile,50,115,483
kv_tile,50,116,462
kv_tile,50,117,492
kv_tile,50,118,483
kv_tile,50,119,541
kv_tile,50,120,561
kv_tile,50,121,549
kv_tile,50,122,607
kv_tile,50,123,674
kv_tile,50,124,725
kv_tile,50,125,920
kv_tile,50,126,1058
kv_tile,50,127,1485
kv_tile,50,128,10382
kv_tile,51,0,11700
kv_tile,51,1,4766
kv_tile,51,2,3641
kv_tile,51,3,3025
kv_tile,51,4,2832
kv_tile,51,5,2571
kv_tile,51,6,2456
kv_tile,51,7,2316
kv_tile,51,8,2191
kv_tile,51,9,2059
kv_tile,51,10,2070
kv_tile,51,11,1899
kv_tile,51,12,1915
kv_tile,51,13,1895
kv_tile,51,14,1822
kv_tile,51,15,1727
kv_tile,51,16,1750
kv_tile,51,17,1630
kv_tile,51,18,1631
kv_tile,51,19,1623
kv_tile,51,20,1514
kv_tile,51,21,1430
kv_tile,51,22,1580
kv_tile,51,23,1508
kv_tile,51,24,1498
kv_tile,51,25,1439
kv_tile,51,26,1377
kv_tile,51,27,1286
kv_tile,51,28,1316
kv_tile,51,29,1297
kv_tile,51,30,1250
kv_tile,51,31,1308
kv_tile,51,32,1223
kv_tile,51,33,1157
kv_tile,51,34,1134
kv_tile,51,35,1170
kv_tile,51,36,1151
kv_tile,51,37,1095
kv_tile,51,38,1122
kv_tile,51,39,1061
kv_tile,51,40,1022
kv_tile,51,41,1017
kv_tile,51,42,999
kv_tile,51,43,975
kv_tile,51,44,944
kv_tile,51,45,918
kv_tile,51,46,930
kv_tile,51,47,961
kv_tile,51,48,907
kv_tile,51,49,950
kv_tile,51,50,881
kv_tile,51,51,873
kv_tile,51,52,884
kv_tile,51,53,842
kv_tile,51,54,887
kv_tile,51,55,852
kv_tile,51,56,848
kv_tile,51,57,808
kv_tile,51,58,822
kv_tile,51,59,843
kv_tile,51,60,779
kv_tile,51,61,785
kv_tile,51,62,770
kv_tile,51,63,759
kv_tile,51,64,795
kv_tile,51,65,743
kv_tile,51,66,723
kv_tile,51,67,771
kv_tile,51,68,785
kv_tile,51,69,760
kv_tile,51,70,729
kv_tile,51,71,750
kv_tile,51,72,711
kv_tile,51,73,742
kv_tile,51,74,707
kv_tile,51,75,722
kv_tile,51,76,737
kv_tile,51,77,731
kv_tile,51,78,679
kv_tile,51,79,744
kv_tile,51,80,674
kv_tile,51,81,651
kv_tile,51,82,682
kv_tile,51,83,696
kv_tile,51,84,745
kv_tile,51,85,713
kv_tile,51,86,746
kv_tile,51,87,698
kv_tile,51,88,717
kv_tile,51,89,769
kv_tile,51,90,713
kv_tile,51,91,786
kv_tile,51,92,737
kv_tile,51,93,755
kv_tile,51,94,756
kv_tile,51,95,733
kv_tile,51,96,747
kv_tile,51,97,747
kv_tile,51,98,763
kv_tile,51,99,758
kv_tile,51,100,786
kv_tile,51,101,863
kv_tile,51,102,824
kv_tile,51,103,837
kv_tile,51,104,889
kv_tile,51,105,903
kv_tile,51,106,899
kv_tile,51,107,957
kv_tile,51,108,934
kv_tile,51,109,995
kv_tile,51,110,1006
kv_tile,51,111,1064
kv_tile,51,112,1135
kv_tile,51,113,1127
kv_tile,51,114,1147
kv_tile,51,115,1261
kv_tile,51,116,1249
kv_tile,51,117,1383
kv_tile,51,118,1474
kv_tile,51,119,1491
kv_tile,51,120,1548
kv_tile,51,121,1722
kv_tile,51,122,1813
kv_tile,51,123,2167
kv_tile,51,124,2206
kv_tile,51,125,2610
kv_tile,51,126,3490
kv_tile,51,127,5209
kv_tile,51,128,25513
kv_tile,52,0,26387
kv_tile,52,1,10328
kv_tile,52,2,7551
kv_tile,52,3,6139
kv_tile,52,4,5207
kv_tile,52,5,4696
kv_tile,52,6,4165
kv_tile,52,7,3606
kv_tile,52,8,3368
kv_tile,52,9,3107
kv_tile,52,10,2919
kv_tile,52,11,2682
kv_tile,52,12,2581
kv_tile,52,13,2299
kv_tile,52,14,2214
kv_tile,52,15,2092
kv_tile,52,16,1973
kv_tile,52,17,1837
kv_tile,52,18,1690
kv_tile,52,19,1565
kv_tile,52,20,1510
kv_tile,52,21,1498
kv_tile,52,22,1436
kv_tile,52,23,1296
kv_tile,52,24,1240
kv_tile,52,25,1239
kv_tile,52,26,1101
kv_tile,52,27,1145
kv_tile,52,28,1053
kv_tile,52,29,991
kv_tile,52,30,967
kv_tile,52,31,944
kv_tile,52,32,948
kv_tile,52,33,879
kv_tile,52,34,894
kv_tile,52,35,836
kv_tile,52,36,758
kv_tile,52,37,796
kv_tile,52,38,740
kv_tile,52,39,718
kv_tile,52,40,708
kv_tile,52,41,693
kv_tile,52,42,693
kv_tile,52,43,734
kv_tile,52,44,631
kv_tile,52,45,656
kv_tile,52,46,612
kv_tile,52,47,623
kv_tile,52,48,613
kv_tile,52,49,580
kv_tile,52,50,640
kv_tile,52,51,575
kv_tile,52,52,605
kv_tile,52,53,552
kv_tile,52,54,533
kv_tile,52,55,595
kv_tile,52,56,600
kv_tile,52,57,537
kv_tile,52,58,543
kv_tile,52,59,536
kv_tile,52,60,524
kv_tile,52,61,556
kv_tile,52,62,516
kv_tile,52,63,576
kv_tile,52,64,587
kv_tile,52,65,583
kv_tile,52,66,543
kv_tile,52,67,484
kv_tile,52,68,509
kv_tile,52,69,467
kv_tile,52,70,448
kv_tile,52,71,469
kv_tile,52,72,491
kv_tile,52,73,478
kv_tile,52,74,412
kv_tile,52,75,467
kv_tile,52,76,478
kv_tile,52,77,426
kv_tile,52,78,462
kv_tile,52,79,472
kv_tile,52,80,468
kv_tile,52,81,500
kv_tile,52,82,436
kv_tile,52,83,457
kv_tile,52,84,456
kv_tile,52,85,496
kv_tile,52,86,494
kv_tile,52,87,479
kv_tile,52,88,498
kv_tile,52,89,517
kv_tile,52,90,467
kv_tile,52,91,462
kv_tile,52,92,461
kv_tile,52,93,468
kv_tile,52,94,460
kv_tile,52,95,520
kv_tile,52,96,538
kv_tile,52,97,547
kv_tile,52,98,549
kv_tile,52,99,519
kv_tile,52,100,556
kv_tile,52,101,517
kv_tile,52,102,541
kv_tile,52,103,595
kv_tile,52,104,561
kv_tile,52,105,632
kv_tile,52,106,625
kv_tile,52,107,615
kv_tile,52,108,608
kv_tile,52,109,650
kv_tile,52,110,677
kv_tile,52,111,715
kv_tile,52,112,756
kv_tile,52,113,698
kv_tile,52,114,686
kv_tile,52,115,808
kv_tile,52,116,829
kv_tile,52,117,831
kv_tile,52,118,888
kv_tile,52,119,950
kv_tile,52,120,1028
kv_tile,52,121,1055
kv_tile,52,122,1121
kv_tile,52,123,1253
kv_tile,52,124,1484
kv_tile,52,125,1623
kv_tile,52,126,2056
kv_tile,52,127,3357
kv_tile,52,128,20499
kv_tile,53,0,36136
kv_tile,53,1,12256
kv_tile,53,2,8097
kv_tile,53,3,6144
kv_tile,53,4,5095
kv_tile,53,5,4470
kv_tile,53,6,3661
kv_tile,53,7,3331
kv_tile,53,8,2877
kv_tile,53,9,2609
kv_tile,53,10,2417
kv_tile,53,11,2192
kv_tile,53,12,1987
kv_tile,53,13,1837
kv_tile,53,14,1664
kv_tile,53,15,1493
kv_tile,53,16,1447
kv_tile,53,17,1398
kv_tile,53,18,1363
kv_tile,53,19,1220
kv_tile,53,20,1168
kv_tile,53,21,1053
kv_tile,53,22,1006
kv_tile,53,23,1015
kv_tile,53,24,913
kv_tile,53,25,814
kv_tile,53,26,848
kv_tile,53,27,753
kv_tile,53,28,785
kv_tile,53,29,758
kv_tile,53,30,653
kv_tile,53,31,737
kv_tile,53,32,645
kv_tile,53,33,587
kv_tile,53,34,575
kv_tile,53,35,591
kv_tile,53,36,575
kv_tile,53,37,544
kv_tile,53,38,554
kv_tile,53,39,501
kv_tile,53,40,496
kv_tile,53,41,474
kv_tile,53,42,469
kv_tile,53,43,413
kv_tile,53,44,396
kv_tile,53,45,401
kv_tile,53,46,408
kv_tile,53,47,373
kv_tile,53,48,369
kv_tile,53,49,383
kv_tile,53,50,417
kv_tile,53,51,380
kv_tile,53,52,350
kv_tile,53,53,379
kv_tile,53,54,376
kv_tile,53,55,390
kv_tile,53,56,347
kv_tile,53,57,339
kv_tile,53,58,315
kv_tile,53,59,301
kv_tile,53,60,365
kv_tile,53,61,262
kv_tile,53,62,315
kv_tile,53,63,299
kv_tile,53,64,284
kv_tile,53,65,264
kv_tile,53,66,304
kv_tile,53,67,322
kv_tile,53,68,289
kv_tile,53,69,310
kv_tile,53,70,302
kv_tile,53,71,284
kv_tile,53,72,296
kv_tile,53,73,278
kv_tile,53,74,293
kv_tile,53,75,293
kv_tile,53,76,292
kv_tile,53,77,288
kv_tile,53,78,289
kv_tile,53,79,262
kv_tile,53,80,287
kv_tile,53,81,286
kv_tile,53,82,323
kv_tile,53,83,341
kv_tile,53,84,300
kv_tile,53,85,321
kv_tile,53,86,288
kv_tile,53,87,291
kv_tile,53,88,315
kv_tile,53,89,323
kv_tile,53,90,317
kv_tile,53,91,337
kv_tile,53,92,361
kv_tile,53,93,368
kv_tile,53,94,357
kv_tile,53,95,353
kv_tile,53,96,340
kv_tile,53,97,382
kv_tile,53,98,408
kv_tile,53,99,383
kv_tile,53,100,395
kv_tile,53,101,435
kv_tile,53,102,436
kv_tile,53,103,462
kv_tile,53,104,466
kv_tile,53,105,466
kv_tile,53,106,478
kv_tile,53,107,454
kv_tile,53,108,541
kv_tile,53,109,564
kv_tile,53,110,537
kv_tile,53,111,571
kv_tile,53,112,666
kv_tile,53,113,666
kv_tile,53,114,725
kv_tile,53,115,802
kv_tile,53,116,830
kv_tile,53,117,864
kv_tile,53,118,985
kv_tile,53,119,1045
kv_tile,53,120,1162
kv_tile,53,121,1356
kv_tile,53,122,1549
kv_tile,53,123,1657
kv_tile,53,124,1973
kv_tile,53,125,2413
kv_tile,53,126,3291
kv_tile,53,127,5359
kv_tile,53,128,28343
kv_tile,54,0,14977
kv_tile,54,1,6924
kv_tile,54,2,5055
kv_tile,54,3,4126
kv_tile,54,4,3543
kv_tile,54,5,3143
kv_tile,54,6,2858
kv_tile,54,7,2640
kv_tile,54,8,2522
kv_tile,54,9,2263
kv_tile,54,10,2177
kv_tile,54,11,2022
kv_tile,54,12,1891
kv_tile,54,13,1839
kv_tile,54,14,1720
kv_tile,54,15,1673
kv_tile,54,16,1596
kv_tile,54,17,1581
kv_tile,54,18,1532
kv_tile,54,19,1415
kv_tile,54,20,1344
kv_tile,54,21,1391
kv_tile,54,22,1299
kv_tile,54,23,1228
kv_tile,54,24,1253
kv_tile,54,25,1300
kv_tile,54,26,1163
kv_tile,54,27,1226
kv_tile,54,28,1130
kv_tile,54,29,1202
kv_tile,54,30,1082
kv_tile,54,31,1107
kv_tile,54,32,1047
kv_tile,54,33,1110
kv_tile,54,34,1084
kv_tile,54,35,1030
kv_tile,54,36,1059
kv_tile,54,37,969
kv_tile,54,38,1029
kv_tile,54,39,1029
kv_tile,54,40,990
kv_tile,54,41,1025
kv_tile,54,42,930
kv_tile,54,43,928
kv_tile,54,44,930
kv_tile,54,45,916
kv_tile,54,46,874
kv_tile,54,47,959
kv_tile,54,48,942
kv_tile,54,49,886
kv_tile,54,50,863
kv_tile,54,51,852
kv_tile,54,52,888
kv_tile,54,53,860
kv_tile,54,54,941
kv_tile,54,55,898
kv_tile,54,56,882
kv_tile,54,57,888
kv_tile,54,58,851
kv_tile,54,59,871
kv_tile,54,60,906
kv_tile,54,61,916
kv_tile,54,62,904
kv_tile,54,63,910
kv_tile,54,64,992
kv_tile,54,65,1006
kv_tile,54,66,923
kv_tile,54,67,886
kv_tile,54,68,921
kv_tile,54,69,876
kv_tile,54,70,961
kv_tile,54,71,865
kv_tile,54,72,888
kv_tile,54,73,855
kv_tile,54,74,928
kv_tile,54,75,895
kv_tile,54,76,903
kv_tile,54,77,898
kv_tile,54,78,874
kv_tile,54,79,899
kv_tile,54,80,874
kv_tile,54,81,892
kv_tile,54,82,898
kv_tile,54,83,980
kv_tile,54,84,887
kv_tile,54,85,897
kv_tile,54,86,877
kv_tile,54,87,951
kv_tile,54,88,899
kv_tile,54,89,926
kv_tile,54,90,891
kv_tile,54,91,846
kv_tile,54,92,970
kv_tile,54,93,941
kv_tile,54,94,969
kv_tile,54,95,946
kv_tile,54,96,948
kv_tile,54,97,958
kv_tile,54,98,956
kv_tile,54,99,929
kv_tile,54,100,972
kv_tile,54,101,996
kv_tile,54,102,1004
kv_tile,54,103,937
kv_tile,54,104,1004
kv_tile,54,105,1005
kv_tile,54,106,1086
kv_tile,54,107,1004
kv_tile,54,108,1067
kv_tile,54,109,1071
kv_tile,54,110,995
kv_tile,54,111,1079
kv_tile,54,112,1159
kv_tile,54,113,1160
kv_tile,54,114,1187
kv_tile,54,115,1263
kv_tile,54,116,1225
kv_tile,54,117,1299
kv_tile,54,118,1339
kv_tile,54,119,1413
kv_tile,54,120,1473
kv_tile,54,121,1647
kv_tile,54,122,1677
kv_tile,54,123,1819
kv_tile,54,124,2010
kv_tile,54,125,2296
kv_tile,54,126,2630
kv_tile,54,127,3746
kv_tile,54,128,13651
kv_tile,55,0,14248
kv_tile,55,1,6848
kv_tile,55,2,5390
kv_tile,55,3,4605
kv_tile,55,4,4112
kv_tile,55,5,3584
kv_tile,55,6,3472
kv_tile,55,7,3388
kv_tile,55,8,3056
kv_tile,55,9,2994
kv_tile,55,10,2693
kv_tile,55,11,2557
kv_tile,55,12,2448
kv_tile,55,13,2428
kv_tile,55,14,2266
kv_tile,55,15,2201
kv_tile,55,16,2089
kv_tile,55,17,2043
kv_tile,55,18,1989
kv_tile,55,19,1934
kv_tile,55,20,1816
kv_tile,55,21,1822
kv_tile,55,22,1703
kv_tile,55,23,1764
kv_tile,55,24,1604
kv_tile,55,25,1564
kv_tile,55,26,1504
kv_tile,55,27,1406
kv_tile,55,28,1453
kv_tile,55,29,1412
kv_tile,55,30,1327
kv_tile,55,31,1295
kv_tile,55,32,1241
kv_tile,55,33,1221
kv_tile,55,34,1172
kv_tile,55,35,1161
kv_tile,55,36,1147
kv_tile,55,37,1163
kv_tile,55,38,1102
kv_tile,55,39,1072
kv_tile,55,40,1092
kv_tile,55,41,1089
kv_tile,55,42,1039
kv_tile,55,43,1056
kv_tile,55,44,1004
kv_tile,55,45,937
kv_tile,55,46,975
kv_tile,55,47,966
kv_tile,55,48,923
kv_tile,55,49,962
kv_tile,55,50,938
kv_tile,55,51,931
kv_tile,55,52,824
kv_tile,55,53,848
kv_tile,55,54,848
kv_tile,55,55,809
kv_tile,55,56,859
kv_tile,55,57,781
kv_tile,55,58,804
kv_tile,55,59,852
kv_tile,55,60,805
kv_tile,55,61,757
kv_tile,55,62,768
kv_tile,55,63,748
kv_tile,55,64,822
kv_tile,55,65,780
kv_tile,55,66,782
kv_tile,55,67,780
kv_tile,55,68,762
kv_tile,55,69,746
kv_tile,55,70,735
kv_tile,55,71,717
kv_tile,55,72,793
kv_tile,55,73,741
kv_tile,55,74,741
kv_tile,55,75,702
kv_tile,55,76,751
kv_tile,55,77,717
kv_tile,55,78,738
kv_tile,55,79,768
kv_tile,55,80,729
kv_tile,55,81,735
kv_tile,55,82,739
kv_tile,55,83,746
kv_tile,55,84,745
kv_tile,55,85,745
kv_tile,55,86,792
kv_tile,55,87,747
kv_tile,55,88,750
kv_tile,55,89,783
kv_tile,55,90,742
kv_tile,55,91,736
kv_tile,55,92,702
kv_tile,55,93,761
kv_tile,55,94,697
kv_tile,55,95,810
kv_tile,55,96,770
kv_tile,55,97,755
kv_tile,55,98,754
kv_tile,55,99,757
kv_tile,55,100,827
kv_tile,55,101,764
kv_tile,55,102,822
kv_tile,55,103,768
kv_tile,55,104,857
kv_tile,55,105,837
kv_tile,55,106,856
kv_tile,55,107,859
kv_tile,55,108,839
kv_tile,55,109,824
kv_tile,55,110,855
kv_tile,55,111,881
kv_tile,55,112,908
kv_tile,55,113,917
kv_tile,55,114,978
kv_tile,55,115,995
kv_tile,55,116,1033
kv_tile,55,117,1033
kv_tile,55,118,1057
kv_tile,55,119,1105
kv_tile,55,120,1137
kv_tile,55,121,1191
kv_tile,55,122,1364
kv_tile,55,123,1366
kv_tile,55,124,1413
kv_tile,55,125,1572
kv_tile,55,126,2089
kv_tile,55,127,2856
kv_tile,55,128,14626
kv_tile,56,0,12840
kv_tile,56,1,5992
kv_tile,56,2,4512
kv_tile,56,3,4015
kv_tile,56,4,3697
kv_tile,56,5,3364
kv_tile,56,6,3038
kv_tile,56,7,2806
kv_tile,56,8,2744
kv_tile,56,9,2578
kv_tile,56,10,2428
kv_tile,56,11,2322
kv_tile,56,12,2212
kv_tile,56,13,2058
kv_tile,56,14,1892
kv_tile,56,15,1808
kv_tile,56,16,1832
kv_tile,56,17,1723
kv_tile,56,18,1758
kv_tile,56,19,1666
kv_tile,56,20,1613
kv_tile,56,21,1556
kv_tile,56,22,1506
kv_tile,56,23,1473
kv_tile,56,24,1346
kv_tile,56,25,1337
kv_tile,56,26,1277
kv_tile,56,27,1253
kv_tile,56,28,1149
kv_tile,56,29,1085
kv_tile,56,30,1147
kv_tile,56,31,1097
kv_tile,56,32,1016
kv_tile,56,33,1002
kv_tile,56,34,1026
kv_tile,56,35,975
kv_tile,56,36,983
kv_tile,56,37,942
kv_tile,56,38,919
kv_tile,56,39,942
kv_tile,56,40,876
kv_tile,56,41,885
kv_tile,56,42,870
kv_tile,56,43,819
kv_tile,56,44,808
kv_tile,56,45,802
kv_tile,56,46,743
kv_tile,56,47,753
kv_tile,56,48,805
kv_tile,56,49,757
kv_tile,56,50,726
kv_tile,56,51,729
kv_tile,56,52,664
kv_tile,56,53,716
kv_tile,56,54,682
kv_tile,56,55,634
kv_tile,56,56,649
kv_tile,56,57,696
kv_tile,56,58,600
kv_tile,56,59,580
kv_tile,56,60,592
kv_tile,56,61,580
kv_tile,56,62,639
kv_tile,56,63,671
kv_tile,56,64,630
kv_tile,56,65,605
kv_tile,56,66,545
kv_tile,56,67,564
kv_tile,56,68,534
kv_tile,56,69,545
kv_tile,56,70,547
kv_tile,56,71,532
kv_tile,56,72,532
kv_tile,56,73,497
kv_tile,56,74,478
kv_tile,56,75,494
kv_tile,56,76,449
kv_tile,56,77,470
kv_tile,56,78,461
kv_tile,56,79,472
kv_tile,56,80,554
kv_tile,56,81,482
kv_tile,56,82,464
kv_tile,56,83,459
kv_tile,56,84,480
kv_tile,56,85,463
kv_tile,56,86,443
kv_tile,56,87,466
kv_tile,56,88,471
kv_tile,56,89,471
kv_tile,56,90,448
kv_tile,56,91,503
kv_tile,56,92,497
kv_tile,56,93,513
kv_tile,56,94,502
kv_tile,56,95,510
kv_tile,56,96,547
kv_tile,56,97,488
kv_tile,56,98,529
kv_tile,56,99,555
kv_tile,56,100,577
kv_tile,56,101,606
kv_tile,56,102,558
kv_tile,56,103,620
kv_tile,56,104,664
kv_tile,56,105,630
kv_tile,56,106,675
kv_tile,56,107,680
kv_tile,56,108,662
kv_tile,56,109,760
kv_tile,56,110,754
kv_tile,56,111,820
kv_tile,56,112,770
kv_tile,56,113,912
kv_tile,56,114,924
kv_tile,56,115,1021
kv_tile,56,116,1080
kv_tile,56,117,1166
kv_tile,56,118,1187
kv_tile,56,119,1307
kv_tile,56,120,1568
kv_tile,56,121,1622
kv_tile,56,122,1858
kv_tile,56,123,2137
kv_tile,56,124,2587
kv_tile,56,125,3004
kv_tile,56,126,3949
kv_tile,56,127,6403
kv_tile,56,128,32702
kv_tile,57,0,4726
kv_tile,57,1,2739
kv_tile,57,2,2212
kv_tile,57,3,2015
kv_tile,57,4,1901
kv_tile,57,5,1820
kv_tile,57,6,1766
kv_tile,57,7,1694
kv_tile,57,8,1784
kv_tile,57,9,1663
kv_tile,57,10,1667
kv_tile,57,11,1647
kv_tile,57,12,1689
kv_tile,57,13,1689
kv_tile,57,14,1631
kv_tile,57,15,1629
kv_tile,57,16,1581
kv_tile,57,17,1659
kv_tile,57,18,1556
kv_tile,57,19,1612
kv_tile,57,20,1488
kv_tile,57,21,1485
kv_tile,57,22,1534
kv_tile,57,23,1476
kv_tile,57,24,1538
kv_tile,57,25,1399
kv_tile,57,26,1400
kv_tile,57,27,1433
kv_tile,57,28,1456
kv_tile,57,29,1475
kv_tile,57,30,1377
kv_tile,57,31,1351
kv_tile,57,32,1273
kv_tile,57,33,1317
kv_tile,57,34,1364
kv_tile,57,35,1248
kv_tile,57,36,1327
kv_tile,57,37,1300
kv_tile,57,38,1329
kv_tile,57,39,1308
kv_tile,57,40,1296
kv_tile,57,41,1290
kv_tile,57,42,1264
kv_tile,57,43,1211
kv_tile,57,44,1265
kv_tile,57,45,1241
kv_tile,57,46,1216
kv_tile,57,47,1172
kv_tile,57,48,1128
kv_tile,57,49,1174
kv_tile,57,50,1060
kv_tile,57,51,1068
kv_tile,57,52,1055
kv_tile,57,53,1071
kv_tile,57,54,1100
kv_tile,57,55,1162
kv_tile,57,56,1088
kv_tile,57,57,1037
kv_tile,57,58,1093
kv_tile,57,59,1091
kv_tile,57,60,1114
kv_tile,57,61,1048
kv_tile,57,62,997
kv_tile,57,63,978
kv_tile,57,64,1026
kv_tile,57,65,1068
kv_tile,57,66,1011
