tau,layer,step,remaining_mask_ratio,exception_kv_tiles_per_row,row_count
4,4,1,0.14,3,518
4,4,1,0.14,4,132
4,4,1,0.14,5,47
4,4,1,0.14,6,13
4,4,1,0.14,7,9
4,4,1,0.14,9,1
4,4,1,0.49,0,124209
4,4,1,0.49,1,4716
4,4,1,0.49,2,1122
4,4,1,0.49,3,458
4,4,1,0.49,4,223
4,4,1,0.49,5,114
4,4,1,0.49,6,81
4,4,1,0.49,7,44
4,4,1,0.49,8,23
4,4,1,0.49,9,28
4,4,1,0.49,10,12
4,4,1,0.49,11,14
4,4,1,0.49,12,7
4,4,1,0.49,13,3
4,4,1,0.49,14,6
4,4,1,0.49,15,3
4,4,1,0.49,16,1
4,4,1,0.49,17,2
4,4,1,0.49,18,2
4,4,1,0.49,19,2
4,4,1,0.49,23,1
4,4,1,0.49,28,1
4,4,1,0.89,0,129180
4,4,1,0.89,1,1244
4,4,1,0.89,2,289
4,4,1,0.89,3,115
4,4,1,0.89,4,72
4,4,1,0.89,5,52
4,4,1,0.89,6,31
4,4,1,0.89,7,22
4,4,1,0.89,8,15
4,4,1,0.89,9,11
4,4,1,0.89,10,7
4,4,1,0.89,11,11
4,4,1,0.89,12,4
4,4,1,0.89,13,2
4,4,1,0.89,14,5
4,4,1,0.89,15,5
4,4,1,0.89,17,1
4,4,1,0.89,18,1
4,4,1,0.89,19,1
4,4,1,0.89,23,1
4,4,1,0.89,25,1
4,4,1,0.89,26,1
4,4,1,0.89,51,1
4,5,0,0.15,0,113421
4,5,0,0.15,1,14014
4,5,0,0.15,2,2747
4,5,0,0.15,3,635
4,5,0,0.15,4,175
4,5,0,0.15,5,51
4,5,0,0.15,6,22
4,5,0,0.15,7,3
4,5,0,0.15,8,4
4,5,0,0.5,0,118836
4,5,0,0.5,1,8419
4,5,0,0.5,2,2174
4,5,0,0.5,3,776
4,5,0,0.5,4,362
4,5,0,0.5,5,197
4,5,0,0.5,6,100
4,5,0,0.5,7,71
4,5,0,0.5,8,46
4,5,0,0.5,9,31
4,5,0,0.5,10,15
4,5,0,0.5,11,8
4,5,0,0.5,12,11
4,5,0,0.5,13,5
4,5,0,0.5,14,6
4,5,0,0.5,15,2
4,5,0,0.5,16,8
4,5,0,0.5,17,1
4,5,0,0.5,18,2
4,5,0,0.5,19,1
4,5,0,0.5,20,1
4,5,0,0.9,0,129899
4,5,0,0.9,1,930
4,5,0,0.9,2,170
4,5,0,0.9,3,46
4,5,0,0.9,4,14
4,5,0,0.9,5,8
4,5,0,0.9,6,4
4,5,0,0.9,8,1
4,5,1,0.14,0,113538
4,5,1,0.14,1,13948
4,5,1,0.14,2,2706
4,5,1,0.14,3,609
4,5,1,0.14,4,190
4,5,1,0.14,5,54
4,5,1,0.14,6,18
4,5,1,0.14,7,6
4,5,1,0.14,8,1
4,5,1,0.14,10,2
4,5,1,0.49,0,118786
4,5,1,0.49,1,8437
4,5,1,0.49,2,2238
4,5,1,0.49,3,746
4,5,1,0.49,4,377
4,5,1,0.49,5,183
4,5,1,0.49,6,108
4,5,1,0.49,7,73
4,5,1,0.49,8,38
4,5,1,0.49,9,29
4,5,1,0.49,10,17
4,5,1,0.49,11,9
4,5,1,0.49,12,6
4,5,1,0.49,13,7
4,5,1,0.49,14,4
4,5,1,0.49,15,3
4,5,1,0.49,16,3
4,5,1,0.49,17,3
4,5,1,0.49,18,3
4,5,1,0.49,19,1
4,5,1,0.49,22,1
4,5,1,0.89,0,129849
4,5,1,0.89,1,1011
4,5,1,0.89,2,140
4,5,1,0.89,3,42
4,5,1,0.89,4,17
4,5,1,0.89,5,8
4,5,1,0.89,6,4
4,5,1,0.89,9,1
4,6,0,0.15,0,115736
4,6,0,0.15,1,12499
4,6,0,0.15,2,2216
4,6,0,0.15,3,460
4,6,0,0.15,4,110
4,6,0,0.15,5,26
4,6,0,0.15,6,14
4,6,0,0.15,7,6
4,6,0,0.15,8,4
4,6,0,0.15,9,1
4,6,0,0.5,0,120811
4,6,0,0.5,1,7428
4,6,0,0.5,2,1640
4,6,0,0.5,3,592
4,6,0,0.5,4,293
4,6,0,0.5,5,131
4,6,0,0.5,6,63
4,6,0,0.5,7,44
4,6,0,0.5,8,22
4,6,0,0.5,9,12
4,6,0,0.5,10,4
4,6,0,0.5,11,6
4,6,0,0.5,12,5
4,6,0,0.5,13,2
4,6,0,0.5,14,4
4,6,0,0.5,15,7
4,6,0,0.5,17,1
4,6,0,0.5,18,2
4,6,0,0.5,19,1
4,6,0,0.5,20,1
4,6,0,0.5,22,1
4,6,0,0.5,23,1
4,6,0,0.5,25,1
4,6,0,0.9,0,127086
4,6,0,0.9,1,2875
4,6,0,0.9,2,625
4,6,0,0.9,3,233
4,6,0,0.9,4,107
4,6,0,0.9,5,46
4,6,0,0.9,6,31
4,6,0,0.9,7,30
4,6,0,0.9,8,15
4,6,0,0.9,9,8
4,6,0,0.9,10,4
4,6,0,0.9,11,2
4,6,0,0.9,12,1
4,6,0,0.9,13,2
4,6,0,0.9,14,1
4,6,0,0.9,15,1
4,6,0,0.9,16,3
4,6,0,0.9,38,1
4,6,0,0.9,39,1
4,6,1,0.14,0,115759
4,6,1,0.14,1,12469
4,6,1,0.14,2,2215
4,6,1,0.14,3,457
4,6,1,0.14,4,124
4,6,1,0.14,5,22
4,6,1,0.14,6,15
4,6,1,0.14,7,4
4,6,1,0.14,8,4
4,6,1,0.14,9,2
4,6,1,0.14,10,1
4,6,1,0.49,0,120828
4,6,1,0.49,1,7474
4,6,1,0.49,2,1592
4,6,1,0.49,3,584
4,6,1,0.49,4,273
4,6,1,0.49,5,141
4,6,1,0.49,6,72
4,6,1,0.49,7,40
4,6,1,0.49,8,17
4,6,1,0.49,9,16
4,6,1,0.49,10,4
4,6,1,0.49,11,5
4,6,1,0.49,12,5
4,6,1,0.49,13,2
4,6,1,0.49,14,5
4,6,1,0.49,15,7
4,6,1,0.49,16,1
4,6,1,0.49,17,1
4,6,1,0.49,18,2
4,6,1,0.49,22,1
4,6,1,0.49,23,1
4,6,1,0.49,24,1
4,6,1,0.89,0,127243
4,6,1,0.89,1,2772
4,6,1,0.89,2,603
4,6,1,0.89,3,221
4,6,1,0.89,4,105
4,6,1,0.89,5,43
4,6,1,0.89,6,30
4,6,1,0.89,7,20
4,6,1,0.89,8,12
4,6,1,0.89,9,8
4,6,1,0.89,10,2
4,6,1,0.89,11,3
4,6,1,0.89,13,1
4,6,1,0.89,14,2
4,6,1,0.89,16,1
4,6,1,0.89,17,1
4,6,1,0.89,19,1
4,6,1,0.89,21,1
4,6,1,0.89,28,1
4,6,1,0.89,40,1
4,6,1,0.89,42,1
4,7,0,0.15,0,112254
4,7,0,0.15,1,14501
4,7,0,0.15,2,3099
4,7,0,0.15,3,828
4,7,0,0.15,4,233
4,7,0,0.15,5,99
4,7,0,0.15,6,40
4,7,0,0.15,7,7
4,7,0,0.15,8,10
4,7,0,0.15,9,1
4,7,0,0.5,0,116580
4,7,0,0.5,1,10515
4,7,0,0.5,2,2506
4,7,0,0.5,3,801
4,7,0,0.5,4,338
4,7,0,0.5,5,168
4,7,0,0.5,6,57
4,7,0,0.5,7,36
4,7,0,0.5,8,32
4,7,0,0.5,9,13
4,7,0,0.5,10,6
4,7,0,0.5,11,4
4,7,0,0.5,12,3
4,7,0,0.5,13,3
4,7,0,0.5,14,2
4,7,0,0.5,15,4
4,7,0,0.5,16,1
4,7,0,0.5,17,1
4,7,0,0.5,19,1
4,7,0,0.5,23,1
4,7,0,0.9,0,127063
4,7,0,0.9,1,3223
4,7,0,0.9,2,501
4,7,0,0.9,3,149
4,7,0,0.9,4,62
4,7,0,0.9,5,38
4,7,0,0.9,6,15
4,7,0,0.9,7,6
4,7,0,0.9,8,2
4,7,0,0.9,9,2
4,7,0,0.9,10,4
4,7,0,0.9,11,3
4,7,0,0.9,12,1
4,7,0,0.9,13,1
4,7,0,0.9,14,1
4,7,0,0.9,15,1
4,7,1,0.14,0,112314
4,7,1,0.14,1,14412
4,7,1,0.14,2,3117
4,7,1,0.14,3,829
4,7,1,0.14,4,244
4,7,1,0.14,5,93
4,7,1,0.14,6,44
4,7,1,0.14,7,11
4,7,1,0.14,8,4
4,7,1,0.14,9,3
4,7,1,0.14,11,1
4,7,1,0.49,0,116788
4,7,1,0.49,1,10348
4,7,1,0.49,2,2487
4,7,1,0.49,3,804
4,7,1,0.49,4,323
4,7,1,0.49,5,144
4,7,1,0.49,6,71
4,7,1,0.49,7,41
4,7,1,0.49,8,20
4,7,1,0.49,9,19
4,7,1,0.49,10,6
4,7,1,0.49,11,5
4,7,1,0.49,12,5
4,7,1,0.49,13,1
4,7,1,0.49,14,2
4,7,1,0.49,15,2
4,7,1,0.49,16,3
4,7,1,0.49,18,1
4,7,1,0.49,20,1
4,7,1,0.49,22,1
4,7,1,0.89,0,127147
4,7,1,0.89,1,3169
4,7,1,0.89,2,465
4,7,1,0.89,3,159
4,7,1,0.89,4,59
4,7,1,0.89,5,35
4,7,1,0.89,6,14
4,7,1,0.89,7,5
4,7,1,0.89,8,7
4,7,1,0.89,9,2
4,7,1,0.89,10,3
4,7,1,0.89,12,2
4,7,1,0.89,13,1
4,7,1,0.89,14,1
4,7,1,0.89,16,2
4,7,1,0.89,17,1
4,8,0,0.15,0,116108
4,8,0,0.15,1,11669
4,8,0,0.15,2,2361
4,8,0,0.15,3,606
4,8,0,0.15,4,207
4,8,0,0.15,5,72
4,8,0,0.15,6,15
4,8,0,0.15,7,14
4,8,0,0.15,8,7
4,8,0,0.15,9,5
4,8,0,0.15,10,6
4,8,0,0.15,11,2
4,8,0,0.5,0,118763
4,8,0,0.5,1,8400
4,8,0,0.5,2,2162
4,8,0,0.5,3,879
4,8,0,0.5,4,381
4,8,0,0.5,5,215
4,8,0,0.5,6,100
4,8,0,0.5,7,56
4,8,0,0.5,8,34
4,8,0,0.5,9,21
4,8,0,0.5,10,16
4,8,0,0.5,11,14
4,8,0,0.5,12,14
4,8,0,0.5,13,6
4,8,0,0.5,15,5
4,8,0,0.5,16,1
4,8,0,0.5,17,1
4,8,0,0.5,18,2
4,8,0,0.5,19,1
4,8,0,0.5,31,1
4,8,0,0.9,0,123713
4,8,0,0.9,1,5501
4,8,0,0.9,2,1135
4,8,0,0.9,3,352
4,8,0,0.9,4,163
4,8,0,0.9,5,85
4,8,0,0.9,6,44
4,8,0,0.9,7,23
4,8,0,0.9,8,19
4,8,0,0.9,9,6
4,8,0,0.9,10,7
4,8,0,0.9,11,10
4,8,0,0.9,12,5
4,8,0,0.9,13,1
4,8,0,0.9,14,6
4,8,0,0.9,15,1
4,8,0,0.9,17,1
4,8,1,0.14,0,116156
4,8,1,0.14,1,11645
4,8,1,0.14,2,2333
4,8,1,0.14,3,617
4,8,1,0.14,4,197
4,8,1,0.14,5,70
4,8,1,0.14,6,20
4,8,1,0.14,7,12
4,8,1,0.14,8,10
4,8,1,0.14,9,6
4,8,1,0.14,10,4
4,8,1,0.14,11,1
4,8,1,0.14,12,1
4,8,1,0.49,0,118872
4,8,1,0.49,1,8326
4,8,1,0.49,2,2172
4,8,1,0.49,3,827
4,8,1,0.49,4,391
4,8,1,0.49,5,198
4,8,1,0.49,6,107
4,8,1,0.49,7,69
4,8,1,0.49,8,31
4,8,1,0.49,9,27
4,8,1,0.49,10,16
4,8,1,0.49,11,7
4,8,1,0.49,12,10
4,8,1,0.49,13,5
4,8,1,0.49,14,4
4,8,1,0.49,15,3
4,8,1,0.49,16,1
4,8,1,0.49,18,4
4,8,1,0.49,19,1
4,8,1,0.49,31,1
4,8,1,0.89,0,124017
4,8,1,0.89,1,5302
4,8,1,0.89,2,1059
4,8,1,0.89,3,340
4,8,1,0.89,4,145
4,8,1,0.89,5,91
4,8,1,0.89,6,45
4,8,1,0.89,7,18
4,8,1,0.89,8,23
4,8,1,0.89,9,11
4,8,1,0.89,10,5
4,8,1,0.89,11,3
4,8,1,0.89,12,8
4,8,1,0.89,14,3
4,8,1,0.89,16,1
4,8,1,0.89,19,1
4,9,0,0.15,0,117337
4,9,0,0.15,1,10973
4,9,0,0.15,2,2053
4,9,0,0.15,3,468
4,9,0,0.15,4,138
4,9,0,0.15,5,59
4,9,0,0.15,6,25
4,9,0,0.15,7,12
4,9,0,0.15,8,2
4,9,0,0.15,9,4
4,9,0,0.15,11,1
4,9,0,0.5,0,119954
4,9,0,0.5,1,7983
4,9,0,0.5,2,1800
4,9,0,0.5,3,712
4,9,0,0.5,4,292
4,9,0,0.5,5,155
4,9,0,0.5,6,70
4,9,0,0.5,7,42
4,9,0,0.5,8,35
4,9,0,0.5,9,7
4,9,0,0.5,10,10
4,9,0,0.5,11,11
4,9,0,0.5,17,1
4,9,0,0.9,0,124099
4,9,0,0.9,1,4994
4,9,0,0.9,2,1145
4,9,0,0.9,3,433
4,9,0,0.9,4,158
4,9,0,0.9,5,94
4,9,0,0.9,6,53
4,9,0,0.9,7,29
4,9,0,0.9,8,16
4,9,0,0.9,9,17
4,9,0,0.9,10,12
4,9,0,0.9,11,5
4,9,0,0.9,12,6
4,9,0,0.9,13,2
4,9,0,0.9,14,4
4,9,0,0.9,15,3
4,9,0,0.9,16,1
4,9,0,0.9,19,1
4,9,1,0.14,0,117346
4,9,1,0.14,1,10946
4,9,1,0.14,2,2045
4,9,1,0.14,3,505
4,9,1,0.14,4,136
4,9,1,0.14,5,58
4,9,1,0.14,6,21
4,9,1,0.14,7,8
4,9,1,0.14,8,5
4,9,1,0.14,10,1
4,9,1,0.14,11,1
4,9,1,0.49,0,119887
4,9,1,0.49,1,8021
4,9,1,0.49,2,1840
4,9,1,0.49,3,704
4,9,1,0.49,4,310
4,9,1,0.49,5,140
4,9,1,0.49,6,68
4,9,1,0.49,7,38
4,9,1,0.49,8,31
4,9,1,0.49,9,13
4,9,1,0.49,10,7
4,9,1,0.49,11,8
4,9,1,0.49,12,2
4,9,1,0.49,13,1
4,9,1,0.49,14,1
4,9,1,0.49,16,1
4,9,1,0.89,0,124119
4,9,1,0.89,1,5012
4,9,1,0.89,2,1122
4,9,1,0.89,3,397
4,9,1,0.89,4,179
4,9,1,0.89,5,101
4,9,1,0.89,6,46
4,9,1,0.89,7,39
4,9,1,0.89,8,15
4,9,1,0.89,9,16
4,9,1,0.89,10,8
4,9,1,0.89,11,8
4,9,1,0.89,12,2
4,9,1,0.89,14,5
4,9,1,0.89,16,1
4,9,1,0.89,20,1
4,9,1,0.89,24,1
4,10,0,0.15,0,111650
4,10,0,0.15,1,15056
4,10,0,0.15,2,3310
4,10,0,0.15,3,748
4,10,0,0.15,4,213
4,10,0,0.15,5,54
4,10,0,0.15,6,18
4,10,0,0.15,7,15
4,10,0,0.15,8,3
4,10,0,0.15,9,4
4,10,0,0.15,12,1
4,10,0,0.5,0,115807
4,10,0,0.5,1,11046
4,10,0,0.5,2,2643
4,10,0,0.5,3,888
4,10,0,0.5,4,360
4,10,0,0.5,5,160
4,10,0,0.5,6,68
4,10,0,0.5,7,38
4,10,0,0.5,8,27
4,10,0,0.5,9,16
4,10,0,0.5,10,10
4,10,0,0.5,11,4
4,10,0,0.5,12,1
4,10,0,0.5,13,2
4,10,0,0.5,15,1
4,10,0,0.5,17,1
4,10,0,0.9,0,123850
4,10,0,0.9,1,5767
4,10,0,0.9,2,997
4,10,0,0.9,3,274
4,10,0,0.9,4,91
4,10,0,0.9,5,38
4,10,0,0.9,6,18
4,10,0,0.9,7,7
4,10,0,0.9,8,12
4,10,0,0.9,9,3
4,10,0,0.9,10,7
4,10,0,0.9,13,3
4,10,0,0.9,15,1
4,10,0,0.9,18,2
4,10,0,0.9,21,2
4,10,1,0.14,0,111902
4,10,1,0.14,1,14876
4,10,1,0.14,2,3218
4,10,1,0.14,3,776
4,10,1,0.14,4,204
4,10,1,0.14,5,59
4,10,1,0.14,6,17
4,10,1,0.14,7,11
4,10,1,0.14,8,5
4,10,1,0.14,9,3
4,10,1,0.14,11,1
4,10,1,0.49,0,115818
4,10,1,0.49,1,11092
4,10,1,0.49,2,2558
4,10,1,0.49,3,888
4,10,1,0.49,4,382
4,10,1,0.49,5,160
4,10,1,0.49,6,77
4,10,1,0.49,7,43
4,10,1,0.49,8,23
4,10,1,0.49,9,14
4,10,1,0.49,10,5
4,10,1,0.49,11,6
4,10,1,0.49,12,3
4,10,1,0.49,13,1
4,10,1,0.49,16,1
4,10,1,0.49,17,1
4,10,1,0.89,0,123949
4,10,1,0.89,1,5760
4,10,1,0.89,2,951
4,10,1,0.89,3,245
4,10,1,0.89,4,82
4,10,1,0.89,5,35
4,10,1,0.89,6,17
4,10,1,0.89,7,5
4,10,1,0.89,8,7
4,10,1,0.89,9,11
4,10,1,0.89,10,1
4,10,1,0.89,11,2
4,10,1,0.89,12,1
4,10,1,0.89,13,2
4,10,1,0.89,14,1
4,10,1,0.89,15,1
4,10,1,0.89,19,2
4,11,0,0.15,0,116019
4,11,0,0.15,1,12172
4,11,0,0.15,2,2213
4,11,0,0.15,3,473
4,11,0,0.15,4,126
4,11,0,0.15,5,35
4,11,0,0.15,6,14
4,11,0,0.15,7,5
4,11,0,0.15,8,6
4,11,0,0.15,9,2
4,11,0,0.15,10,5
4,11,0,0.15,11,1
4,11,0,0.15,13,1
4,11,0,0.5,0,118440
4,11,0,0.5,1,9027
4,11,0,0.5,2,2147
4,11,0,0.5,3,773
4,11,0,0.5,4,348
4,11,0,0.5,5,164
4,11,0,0.5,6,79
4,11,0,0.5,7,35
4,11,0,0.5,8,18
4,11,0,0.5,9,17
4,11,0,0.5,10,12
4,11,0,0.5,11,6
4,11,0,0.5,12,2
4,11,0,0.5,13,3
4,11,0,0.5,16,1
4,11,0,0.9,0,123409
4,11,0,0.9,1,5498
4,11,0,0.9,2,1291
4,11,0,0.9,3,439
4,11,0,0.9,4,199
4,11,0,0.9,5,99
4,11,0,0.9,6,56
4,11,0,0.9,7,29
4,11,0,0.9,8,22
4,11,0,0.9,9,11
4,11,0,0.9,10,2
4,11,0,0.9,11,6
4,11,0,0.9,12,3
4,11,0,0.9,13,3
4,11,0,0.9,14,2
4,11,0,0.9,15,2
4,11,0,0.9,18,1
4,11,1,0.14,0,116023
4,11,1,0.14,1,12228
4,11,1,0.14,2,2136
4,11,1,0.14,3,500
4,11,1,0.14,4,120
4,11,1,0.14,5,30
4,11,1,0.14,6,15
4,11,1,0.14,7,5
4,11,1,0.14,8,5
4,11,1,0.14,9,4
4,11,1,0.14,10,4
4,11,1,0.14,11,2
4,11,1,0.49,0,118300
4,11,1,0.49,1,9109
4,11,1,0.49,2,2221
4,11,1,0.49,3,770
4,11,1,0.49,4,316
4,11,1,0.49,5,187
4,11,1,0.49,6,85
4,11,1,0.49,7,27
4,11,1,0.49,8,21
4,11,1,0.49,9,9
4,11,1,0.49,10,10
4,11,1,0.49,11,8
4,11,1,0.49,12,6
4,11,1,0.49,14,2
4,11,1,0.49,16,1
4,11,1,0.89,0,123665
4,11,1,0.89,1,5408
4,11,1,0.89,2,1157
4,11,1,0.89,3,431
4,11,1,0.89,4,197
4,11,1,0.89,5,83
4,11,1,0.89,6,50
4,11,1,0.89,7,27
4,11,1,0.89,8,20
4,11,1,0.89,9,10
4,11,1,0.89,10,11
4,11,1,0.89,11,5
4,11,1,0.89,12,1
4,11,1,0.89,13,1
4,11,1,0.89,14,2
4,11,1,0.89,15,2
4,11,1,0.89,16,1
4,11,1,0.89,20,1
4,12,0,0.15,0,114902
4,12,0,0.15,1,12795
4,12,0,0.15,2,2530
4,12,0,0.15,3,581
4,12,0,0.15,4,185
4,12,0,0.15,5,53
4,12,0,0.15,6,18
4,12,0,0.15,7,5
4,12,0,0.15,8,1
4,12,0,0.15,9,1
4,12,0,0.15,11,1
4,12,0,0.5,0,117643
4,12,0,0.5,1,9767
4,12,0,0.5,2,2269
4,12,0,0.5,3,704
4,12,0,0.5,4,331
4,12,0,0.5,5,164
4,12,0,0.5,6,70
4,12,0,0.5,7,39
4,12,0,0.5,8,25
4,12,0,0.5,9,24
4,12,0,0.5,10,10
4,12,0,0.5,11,6
4,12,0,0.5,12,11
4,12,0,0.5,13,3
4,12,0,0.5,14,2
4,12,0,0.5,15,3
4,12,0,0.5,16,1
4,12,0,0.9,0,122495
4,12,0,0.9,1,6050
4,12,0,0.9,2,1441
4,12,0,0.9,3,536
4,12,0,0.9,4,219
4,12,0,0.9,5,127
4,12,0,0.9,6,68
4,12,0,0.9,7,30
4,12,0,0.9,8,32
4,12,0,0.9,9,22
4,12,0,0.9,10,13
4,12,0,0.9,11,13
4,12,0,0.9,12,3
4,12,0,0.9,13,8
4,12,0,0.9,14,2
4,12,0,0.9,15,5
4,12,0,0.9,16,6
4,12,0,0.9,22,1
4,12,0,0.9,23,1
4,12,1,0.14,0,115062
4,12,1,0.14,1,12693
4,12,1,0.14,2,2459
4,12,1,0.14,3,597
4,12,1,0.14,4,192
4,12,1,0.14,5,43
4,12,1,0.14,6,17
4,12,1,0.14,7,4
4,12,1,0.14,8,4
4,12,1,0.14,10,1
4,12,1,0.49,0,117709
4,12,1,0.49,1,9651
4,12,1,0.49,2,2294
4,12,1,0.49,3,723
4,12,1,0.49,4,340
4,12,1,0.49,5,147
4,12,1,0.49,6,77
4,12,1,0.49,7,55
4,12,1,0.49,8,22
4,12,1,0.49,9,17
4,12,1,0.49,10,18
4,12,1,0.49,11,7
4,12,1,0.49,12,3
4,12,1,0.49,13,4
4,12,1,0.49,14,3
4,12,1,0.49,16,1
4,12,1,0.49,20,1
4,12,1,0.89,0,122565
4,12,1,0.89,1,5967
4,12,1,0.89,2,1444
4,12,1,0.89,3,519
4,12,1,0.89,4,232
4,12,1,0.89,5,126
4,12,1,0.89,6,69
4,12,1,0.89,7,47
4,12,1,0.89,8,27
4,12,1,0.89,9,15
4,12,1,0.89,10,10
4,12,1,0.89,11,13
4,12,1,0.89,12,10
4,12,1,0.89,13,7
4,12,1,0.89,14,9
4,12,1,0.89,15,3
4,12,1,0.89,17,3
4,12,1,0.89,19,2
4,12,1,0.89,20,1
4,12,1,0.89,22,3
4,13,0,0.15,0,110055
4,13,0,0.15,1,16151
4,13,0,0.15,2,3660
4,13,0,0.15,3,860
4,13,0,0.15,4,240
4,13,0,0.15,5,75
4,13,0,0.15,6,19
4,13,0,0.15,7,9
4,13,0,0.15,9,2
4,13,0,0.15,13,1
4,13,0,0.5,0,113080
4,13,0,0.5,1,12725
4,13,0,0.5,2,3215
4,13,0,0.5,3,1159
4,13,0,0.5,4,490
4,13,0,0.5,5,208
4,13,0,0.5,6,106
4,13,0,0.5,7,37
4,13,0,0.5,8,21
4,13,0,0.5,9,13
4,13,0,0.5,10,7
4,13,0,0.5,11,7
4,13,0,0.5,12,1
4,13,0,0.5,13,3
4,13,0,0.9,0,124324
4,13,0,0.9,1,5119
4,13,0,0.9,2,962
4,13,0,0.9,3,326
4,13,0,0.9,4,149
4,13,0,0.9,5,63
4,13,0,0.9,6,46
4,13,0,0.9,7,30
4,13,0,0.9,8,20
4,13,0,0.9,9,8
4,13,0,0.9,10,4
4,13,0,0.9,11,5
4,13,0,0.9,12,3
4,13,0,0.9,13,2
4,13,0,0.9,14,1
4,13,0,0.9,15,3
4,13,0,0.9,16,1
4,13,0,0.9,17,2
4,13,0,0.9,20,1
4,13,0,0.9,21,1
4,13,0,0.9,23,1
4,13,0,0.9,24,1
4,13,1,0.14,0,110154
4,13,1,0.14,1,16087
4,13,1,0.14,2,3591
4,13,1,0.14,3,897
4,13,1,0.14,4,230
4,13,1,0.14,5,84
4,13,1,0.14,6,18
4,13,1,0.14,7,7
4,13,1,0.14,8,2
4,13,1,0.14,10,1
4,13,1,0.14,11,1
4,13,1,0.49,0,113097
4,13,1,0.49,1,12660
4,13,1,0.49,2,3326
4,13,1,0.49,3,1110
4,13,1,0.49,4,489
4,13,1,0.49,5,180
4,13,1,0.49,6,112
4,13,1,0.49,7,52
4,13,1,0.49,8,18
4,13,1,0.49,9,12
4,13,1,0.49,10,6
4,13,1,0.49,11,5
4,13,1,0.49,12,4
4,13,1,0.49,14,1
4,13,1,0.89,0,124509
4,13,1,0.89,1,4950
4,13,1,0.89,2,994
4,13,1,0.89,3,327
4,13,1,0.89,4,136
4,13,1,0.89,5,52
4,13,1,0.89,6,30
4,13,1,0.89,7,26
4,13,1,0.89,8,16
4,13,1,0.89,9,7
4,13,1,0.89,10,6
4,13,1,0.89,11,2
4,13,1,0.89,12,5
4,13,1,0.89,14,3
4,13,1,0.89,15,2
4,13,1,0.89,16,1
4,13,1,0.89,17,1
4,13,1,0.89,20,1
4,13,1,0.89,22,1
4,13,1,0.89,23,1
4,13,1,0.89,24,1
4,13,1,0.89,27,1
4,14,0,0.15,0,114475
4,14,0,0.15,1,13413
4,14,0,0.15,2,2471
4,14,0,0.15,3,521
4,14,0,0.15,4,130
4,14,0,0.15,5,37
4,14,0,0.15,6,12
4,14,0,0.15,7,7
4,14,0,0.15,8,4
4,14,0,0.15,9,2
4,14,0,0.5,0,117606
4,14,0,0.5,1,9797
4,14,0,0.5,2,2261
4,14,0,0.5,3,764
4,14,0,0.5,4,332
4,14,0,0.5,5,133
4,14,0,0.5,6,82
4,14,0,0.5,7,37
4,14,0,0.5,8,25
4,14,0,0.5,9,19
4,14,0,0.5,10,4
4,14,0,0.5,11,4
4,14,0,0.5,12,3
4,14,0,0.5,13,3
4,14,0,0.5,14,2
4,14,0,0.9,0,122403
4,14,0,0.9,1,6150
4,14,0,0.9,2,1522
4,14,0,0.9,3,476
4,14,0,0.9,4,222
4,14,0,0.9,5,121
4,14,0,0.9,6,62
4,14,0,0.9,7,35
4,14,0,0.9,8,27
4,14,0,0.9,9,19
4,14,0,0.9,10,10
4,14,0,0.9,11,7
4,14,0,0.9,12,5
4,14,0,0.9,13,4
4,14,0,0.9,14,1
4,14,0,0.9,15,1
4,14,0,0.9,16,3
4,14,0,0.9,18,2
4,14,0,0.9,19,1
4,14,0,0.9,20,1
4,14,1,0.14,0,114439
4,14,1,0.14,1,13443
4,14,1,0.14,2,2462
4,14,1,0.14,3,548
4,14,1,0.14,4,125
4,14,1,0.14,5,34
4,14,1,0.14,6,9
4,14,1,0.14,7,6
4,14,1,0.14,8,4
4,14,1,0.14,9,1
4,14,1,0.14,10,1
4,14,1,0.49,0,117490
4,14,1,0.49,1,9912
4,14,1,0.49,2,2271
4,14,1,0.49,3,745
4,14,1,0.49,4,328
4,14,1,0.49,5,143
4,14,1,0.49,6,80
4,14,1,0.49,7,34
4,14,1,0.49,8,33
4,14,1,0.49,9,15
4,14,1,0.49,10,11
4,14,1,0.49,11,5
4,14,1,0.49,13,2
4,14,1,0.49,14,2
4,14,1,0.49,15,1
4,14,1,0.89,0,122523
4,14,1,0.89,1,5981
4,14,1,0.89,2,1472
4,14,1,0.89,3,532
4,14,1,0.89,4,241
4,14,1,0.89,5,118
4,14,1,0.89,6,71
4,14,1,0.89,7,39
4,14,1,0.89,8,37
4,14,1,0.89,9,20
4,14,1,0.89,10,14
4,14,1,0.89,11,7
4,14,1,0.89,12,1
4,14,1,0.89,13,6
4,14,1,0.89,14,1
4,14,1,0.89,15,3
4,14,1,0.89,16,1
4,14,1,0.89,17,1
4,14,1,0.89,18,2
4,14,1,0.89,19,1
4,14,1,0.89,23,1
4,15,0,0.15,0,112194
4,15,0,0.15,1,15284
4,15,0,0.15,2,2871
4,15,0,0.15,3,553
4,15,0,0.15,4,124
4,15,0,0.15,5,33
4,15,0,0.15,6,9
4,15,0,0.15,7,2
4,15,0,0.15,9,2
4,15,0,0.5,0,117084
4,15,0,0.5,1,10327
4,15,0,0.5,2,2369
4,15,0,0.5,3,786
4,15,0,0.5,4,266
4,15,0,0.5,5,127
4,15,0,0.5,6,52
4,15,0,0.5,7,26
4,15,0,0.5,8,11
