request_id,layer,step,remaining_mask_ratio,tau,pack_m,grouping,candidate_tiles,retained_tiles,all_tiles,exception_rows,grouping_keys,complete_packs,partial_packs,total_packs,full_pack_rows,partial_pack_rows,padded_rows,weighted_utilization,complete_pack_row_fraction,partial_pack_row_fraction,original_v_loads,packed_v_loads,v_load_reduction,v_load_factor,v_bytes_before,v_bytes_after,average_rows_per_original_v_load,average_rows_per_packed_v_load,extra_qk_flops,baseline_qk_flops,candidate_main_pv_flops,packed_pv_flops,pv_flops_avoided,extra_qk_fraction_of_baseline,extra_qk_fraction_of_pv_avoided,q_read_bytes,tile_record_bytes,expanded_descriptor_bytes,count_offset_bytes,pack_descriptor_bytes,total_metadata_bytes,zero_tile_fraction,candidate_fraction_of_retained
context-0,10,0,0.9,4,128,q-head,4393,61027,65536,9644,764,0,764,764,0,9644,88148,0.09861747382198953,0.0,1.0,4393,764,0.8260869565217391,5.75,71974912,12517376,2.1953107216025494,12.62303664921466,158007296,137438953472,9212788736,1602224128,7610564608,0.0011496543884277344,0.02076157343620832,2468864,175720,308608,6112,24448,514888,0.0688018798828125,0.07198453143690497
context-0,10,0,0.9,4,64,kv-head,4393,61027,65536,9644,764,0,764,764,0,9644,39252,0.19723494764397906,0.0,1.0,4393,764,0.8260869565217391,5.75,71974912,12517376,2.1953107216025494,12.62303664921466,158007296,137438953472,9212788736,801112064,8411676672,0.0011496543884277344,0.018784280727998006,2468864,175720,308608,6112,24448,514888,0.0688018798828125,0.07198453143690497
context-0,10,0,0.9,4,128,kv-head,4393,61027,65536,9644,764,0,764,764,0,9644,88148,0.09861747382198953,0.0,1.0,4393,764,0.8260869565217391,5.75,71974912,12517376,2.1953107216025494,12.62303664921466,158007296,137438953472,9212788736,1602224128,7610564608,0.0011496543884277344,0.02076157343620832,2468864,175720,308608,6112,24448,514888,0.0688018798828125,0.07198453143690497
context-0,10,0,0.9,8,64,q-head,6724,61027,65536,24493,881,71,878,949,4544,19949,36243,0.40326988935721814,0.18552239415343158,0.8144776058465684,6724,949,0.8588637715645449,7.085353003161222,110166016,15548416,3.6426234384295064,25.80927291886196,401293312,137438953472,14101250048,995098624,13106151424,0.002919793128967285,0.030618699495959675,6270208,268960,783776,7048,30368,1090152,0.0688018798828125,0.11018073967260393
context-0,10,0,0.9,8,128,q-head,6724,61027,65536,24493,881,0,881,881,0,24493,88275,0.21719814131668558,0.0,1.0,6724,881,0.8689767995240928,7.632236095346197,110166016,14434304,3.6426234384295064,27.801362088535754,401293312,137438953472,14101250048,1847590912,12253659136,0.002919793128967285,0.03274885546808146,6270208,268960,783776,7048,28192,1087976,0.0688018798828125,0.11018073967260393
context-0,10,0,0.9,8,64,kv-head,6724,61027,65536,24493,881,71,878,949,4544,19949,36243,0.40326988935721814,0.18552239415343158,0.8144776058465684,6724,949,0.8588637715645449,7.085353003161222,110166016,15548416,3.6426234384295064,25.80927291886196,401293312,137438953472,14101250048,995098624,13106151424,0.002919793128967285,0.030618699495959675,6270208,268960,783776,7048,30368,1090152,0.0688018798828125,0.11018073967260393
context-0,10,0,0.9,8,128,kv-head,6724,61027,65536,24493,881,0,881,881,0,24493,88275,0.21719814131668558,0.0,1.0,6724,881,0.8689767995240928,7.632236095346197,110166016,14434304,3.6426234384295064,27.801362088535754,401293312,137438953472,14101250048,1847590912,12253659136,0.002919793128967285,0.03274885546808146,6270208,268960,783776,7048,28192,1087976,0.0688018798828125,0.11018073967260393
context-0,10,0,0.9,16,64,q-head,10128,61027,65536,66544,1039,564,1027,1591,36096,30448,35280,0.6535197988686361,0.5424380860783842,0.45756191392161577,10128,1591,0.8429107424960506,6.365807668133249,165937152,26066944,6.570300157977883,41.82526712759271,1090256896,137438953472,21239955456,1668284416,19571671040,0.007932662963867188,0.05570586659523172,17035264,405120,2129408,8312,50912,2593752,0.0688018798828125,0.1659593294771167
context-0,10,0,0.9,16,128,q-head,10128,61027,65536,66544,1039,114,1035,1149,14592,51952,80528,0.4524586597040905,0.21928348160615532,0.7807165183938447,10128,1149,0.8865521327014219,8.81462140992167,165937152,18825216,6.570300157977883,57.91470844212358,1090256896,137438953472,21239955456,2409627648,18830327808,0.007932662963867188,0.057898986524111816,17035264,405120,2129408,8312,36768,2579608,0.0688018798828125,0.1659593294771167
context-0,10,0,0.9,16,64,kv-head,10128,61027,65536,66544,1039,564,1027,1591,36096,30448,35280,0.6535197988686361,0.5424380860783842,0.45756191392161577,10128,1591,0.8429107424960506,6.365807668133249,165937152,26066944,6.570300157977883,41.82526712759271,1090256896,137438953472,21239955456,1668284416,19571671040,0.007932662963867188,0.05570586659523172,17035264,405120,2129408,8312,50912,2593752,0.0688018798828125,0.1659593294771167
context-0,10,0,0.9,16,128,kv-head,10128,61027,65536,66544,1039,114,1035,1149,14592,51952,80528,0.4524586597040905,0.21928348160615532,0.7807165183938447,10128,1149,0.8865521327014219,8.81462140992167,165937152,18825216,6.570300157977883,57.91470844212358,1090256896,137438953472,21239955456,2409627648,18830327808,0.007932662963867188,0.057898986524111816,17035264,405120,2129408,8312,36768,2579608,0.0688018798828125,0.1659593294771167
context-0,10,0,0.9,32,64,q-head,15240,61027,65536,190185,1264,2343,1257,3600,149952,40233,40215,0.8254557291666667,0.7884533480558403,0.21154665194415964,15240,3600,0.7637795275590551,4.233333333333333,249692160,58982400,12.479330708661417,52.829166666666666,3115991040,137438953472,31960596480,3774873600,28185722880,0.022671818733215332,0.11055210658482142,48687360,609600,6085920,10112,115200,6820832,0.0688018798828125,0.24972553132220165
context-0,10,0,0.9,32,128,q-head,15240,61027,65536,190185,1264,906,1261,2167,115968,74217,87191,0.6856577353484079,0.6097641769855667,0.3902358230144333,15240,2167,0.8578083989501313,7.032764190124596,249692160,35504128,12.479330708661417,87.76419012459621,3115991040,137438953472,31960596480,4544528384,27416068096,0.022671818733215332,0.11365565000382467,48687360,609600,6085920,10112,69344,6774976,0.0688018798828125,0.24972553132220165
context-0,10,0,0.9,32,64,kv-head,15240,61027,65536,190185,1264,2343,1257,3600,149952,40233,40215,0.8254557291666667,0.7884533480558403,0.21154665194415964,15240,3600,0.7637795275590551,4.233333333333333,249692160,58982400,12.479330708661417,52.829166666666666,3115991040,137438953472,31960596480,3774873600,28185722880,0.022671818733215332,0.11055210658482142,48687360,609600,6085920,10112,115200,6820832,0.0688018798828125,0.24972553132220165
context-0,10,0,0.9,32,128,kv-head,15240,61027,65536,190185,1264,906,1261,2167,115968,74217,87191,0.6856577353484079,0.6097641769855667,0.3902358230144333,15240,2167,0.8578083989501313,7.032764190124596,249692160,35504128,12.479330708661417,87.76419012459621,3115991040,137438953472,31960596480,4544528384,27416068096,0.022671818733215332,0.11365565000382467,48687360,609600,6085920,10112,69344,6774976,0.0688018798828125,0.24972553132220165
context-0,10,1,0.5,1,64,q-head,4243,47188,65536,4243,1267,0,1267,1267,0,4243,76845,0.0523258681925809,0.0,1.0,4243,1267,0.7013905255715296,3.3488555643251776,69517312,20758528,1.0,3.3488555643251776,69517312,137438953472,8898215936,1328545792,7569670144,0.0005058050155639648,0.009183664634990997,1086208,169720,135776,10136,40544,356176,0.27996826171875,0.08991692803255065
context-0,10,1,0.5,1,128,q-head,4243,47188,65536,4243,1267,0,1267,1267,0,4243,157933,0.02616293409629045,0.0,1.0,4243,1267,0.7013905255715296,3.3488555643251776,69517312,20758528,1.0,3.3488555643251776,69517312,137438953472,8898215936,2657091584,6241124352,0.0005058050155639648,0.011138587869623656,1086208,169720,135776,10136,40544,356176,0.27996826171875,0.08991692803255065
context-0,10,1,0.5,1,64,kv-head,4243,47188,65536,4243,1267,0,1267,1267,0,4243,76845,0.0523258681925809,0.0,1.0,4243,1267,0.7013905255715296,3.3488555643251776,69517312,20758528,1.0,3.3488555643251776,69517312,137438953472,8898215936,1328545792,7569670144,0.0005058050155639648,0.009183664634990997,1086208,169720,135776,10136,40544,356176,0.27996826171875,0.08991692803255065
context-0,10,1,0.5,1,128,kv-head,4243,47188,65536,4243,1267,0,1267,1267,0,4243,157933,0.02616293409629045,0.0,1.0,4243,1267,0.7013905255715296,3.3488555643251776,69517312,20758528,1.0,3.3488555643251776,69517312,137438953472,8898215936,2657091584,6241124352,0.0005058050155639648,0.011138587869623656,1086208,169720,135776,10136,40544,356176,0.27996826171875,0.08991692803255065
context-0,10,1,0.5,2,64,q-head,7022,47188,65536,9801,1444,0,1444,1444,0,9801,82615,0.10605306440443213,0.0,1.0,7022,1444,0.7943605810310452,4.862880886426593,115048448,23658496,1.3957561948162918,6.787396121883656,160579584,137438953472,14726201344,1514143744,13212057600,0.001168370246887207,0.012154017857142856,2509056,280880,313632,11552,46208,652272,0.27996826171875,0.1488090192421802
context-0,10,1,0.5,2,128,q-head,7022,47188,65536,9801,1444,0,1444,1444,0,9801,175031,0.053026532202216065,0.0,1.0,7022,1444,0.7943605810310452,4.862880886426593,115048448,23658496,1.3957561948162918,6.787396121883656,160579584,137438953472,14726201344,3028287488,11697913856,0.001168370246887207,0.013727198368590893,2509056,280880,313632,11552,46208,652272,0.27996826171875,0.1488090192421802
context-0,10,1,0.5,2,64,kv-head,7022,47188,65536,9801,1444,0,1444,1444,0,9801,82615,0.10605306440443213,0.0,1.0,7022,1444,0.7943605810310452,4.862880886426593,115048448,23658496,1.3957561948162918,6.787396121883656,160579584,137438953472,14726201344,1514143744,13212057600,0.001168370246887207,0.012154017857142856,2509056,280880,313632,11552,46208,652272,0.27996826171875,0.1488090192421802
context-0,10,1,0.5,2,128,kv-head,7022,47188,65536,9801,1444,0,1444,1444,0,9801,175031,0.053026532202216065,0.0,1.0,7022,1444,0.7943605810310452,4.862880886426593,115048448,23658496,1.3957561948162918,6.787396121883656,160579584,137438953472,14726201344,3028287488,11697913856,0.001168370246887207,0.013727198368590893,2509056,280880,313632,11552,46208,652272,0.27996826171875,0.1488090192421802
context-0,10,1,0.5,4,64,q-head,10697,47188,65536,22513,1590,0,1590,1590,0,22513,79247,0.2212362421383648,0.0,1.0,10697,1590,0.8513601944470413,6.7276729559748425,175259648,26050560,2.104608768813686,14.159119496855347,368852992,137438953472,22433234944,1667235840,20765999104,0.0026837587356567383,0.017762352302565138,5763328,427880,720416,12720,50880,1211896,0.27996826171875,0.22668898872594728
context-0,10,1,0.5,4,128,q-head,10697,47188,65536,22513,1590,0,1590,1590,0,22513,181007,0.1106181210691824,0.0,1.0,10697,1590,0.8513601944470413,6.7276729559748425,175259648,26050560,2.104608768813686,14.159119496855347,368852992,137438953472,22433234944,3334471680,19098763264,0.0026837587356567383,0.01931292549687054,5763328,427880,720416,12720,50880,1211896,0.27996826171875,0.22668898872594728
context-0,10,1,0.5,4,64,kv-head,10697,47188,65536,22513,1590,0,1590,1590,0,22513,79247,0.2212362421383648,0.0,1.0,10697,1590,0.8513601944470413,6.7276729559748425,175259648,26050560,2.104608768813686,14.159119496855347,368852992,137438953472,22433234944,1667235840,20765999104,0.0026837587356567383,0.017762352302565138,5763328,427880,720416,12720,50880,1211896,0.27996826171875,0.22668898872594728
context-0,10,1,0.5,4,128,kv-head,10697,47188,65536,22513,1590,0,1590,1590,0,22513,181007,0.1106181210691824,0.0,1.0,10697,1590,0.8513601944470413,6.7276729559748425,175259648,26050560,2.104608768813686,14.159119496855347,368852992,137438953472,22433234944,3334471680,19098763264,0.0026837587356567383,0.01931292549687054,5763328,427880,720416,12720,50880,1211896,0.27996826171875,0.22668898872594728
context-0,10,1,0.5,8,64,q-head,15392,47188,65536,52417,1714,187,1703,1890,11968,40449,68543,0.43334160052910053,0.22832287235057327,0.7716771276494268,15392,1890,0.8772089397089398,8.143915343915344,252182528,30965760,3.405470374220374,27.733862433862434,858800128,137438953472,32279363584,1981808640,30297554944,0.006248593330383301,0.028345525887727555,13418752,615680,1677344,13712,60480,2367216,0.27996826171875,0.3261846232092905
context-0,10,1,0.5,8,128,q-head,15392,47188,65536,52417,1714,0,1714,1714,0,52417,166975,0.23891937718786466,0.0,1.0,15392,1714,0.8886434511434511,8.980163360560093,252182528,28082176,3.405470374220374,30.581680280046676,858800128,137438953472,32279363584,3594518528,28684845056,0.006248593330383301,0.029939158685480333,13418752,615680,1677344,13712,54848,2361584,0.27996826171875,0.3261846232092905
context-0,10,1,0.5,8,64,kv-head,15392,47188,65536,52417,1714,187,1703,1890,11968,40449,68543,0.43334160052910053,0.22832287235057327,0.7716771276494268,15392,1890,0.8772089397089398,8.143915343915344,252182528,30965760,3.405470374220374,27.733862433862434,858800128,137438953472,32279363584,1981808640,30297554944,0.006248593330383301,0.028345525887727555,13418752,615680,1677344,13712,60480,2367216,0.27996826171875,0.3261846232092905
context-0,10,1,0.5,8,128,kv-head,15392,47188,65536,52417,1714,0,1714,1714,0,52417,166975,0.23891937718786466,0.0,1.0,15392,1714,0.8886434511434511,8.980163360560093,252182528,28082176,3.405470374220374,30.581680280046676,858800128,137438953472,32279363584,3594518528,28684845056,0.006248593330383301,0.029939158685480333,13418752,615680,1677344,13712,54848,2361584,0.27996826171875,0.3261846232092905
context-0,10,1,0.5,16,64,q-head,21552,47188,65536,127644,1838,1186,1819,3005,75904,51740,64676,0.6637063227953411,0.5946538811068284,0.4053461188931716,21552,3005,0.8605697847067557,7.1720465890183025,353107968,49233920,5.922605790645879,42.47720465890183,2091319296,137438953472,45197819904,3150970880,42046849024,0.015216350555419922,0.049737836355021325,32676864,862080,4084608,14704,96160,5057552,0.27996826171875,0.45672628634398577
context-0,10,1,0.5,16,128,q-head,21552,47188,65536,127644,1838,283,1834,2117,36224,91420,143332,0.47105278696268305,0.2837892889599198,0.7162107110400803,21552,2117,0.9017724573125464,10.18044402456306,353107968,34684928,5.922605790645879,60.29475673122343,2091319296,137438953472,45197819904,4439670784,40758149120,0.015216350555419922,0.051310457936712114,32676864,862080,4084608,14704,67744,5029136,0.27996826171875,0.45672628634398577
context-0,10,1,0.5,16,64,kv-head,21552,47188,65536,127644,1838,1186,1819,3005,75904,51740,64676,0.6637063227953411,0.5946538811068284,0.4053461188931716,21552,3005,0.8605697847067557,7.1720465890183025,353107968,49233920,5.922605790645879,42.47720465890183,2091319296,137438953472,45197819904,3150970880,42046849024,0.015216350555419922,0.049737836355021325,32676864,862080,4084608,14704,96160,5057552,0.27996826171875,0.45672628634398577
context-0,10,1,0.5,16,128,kv-head,21552,47188,65536,127644,1838,283,1834,2117,36224,91420,143332,0.47105278696268305,0.2837892889599198,0.7162107110400803,21552,2117,0.9017724573125464,10.18044402456306,353107968,34684928,5.922605790645879,60.29475673122343,2091319296,137438953472,45197819904,4439670784,40758149120,0.015216350555419922,0.051310457936712114,32676864,862080,4084608,14704,67744,5029136,0.27996826171875,0.45672628634398577
context-0,10,1,0.5,32,64,q-head,29013,47188,65536,304868,1952,3852,1931,5783,246528,58340,65244,0.8237182258343421,0.8086384927247202,0.19136150727527979,29013,5783,0.8006755592320683,5.016946221684247,475348992,94748672,10.507979181746114,52.71796645339789,4994957312,137438953472,60844670976,6063915008,54780755968,0.03634309768676758,0.09118087590682006,78046208,1160520,9755776,15616,185056,11116968,0.27996826171875,0.6148385182673561
context-0,10,1,0.5,32,128,q-head,29013,47188,65536,304868,1952,1507,1947,3454,192896,111972,137244,0.6895718731905037,0.6327197344424472,0.3672802655575528,29013,3454,0.8809499190018267,8.39982628836132,475348992,56590336,10.507979181746114,88.26519976838448,4994957312,137438953472,60844670976,7243563008,53601107968,0.03634309768676758,0.0931875758050002,78046208,1160520,9755776,15616,110528,11042440,0.27996826171875,0.6148385182673561
context-0,10,1,0.5,32,64,kv-head,29013,47188,65536,304868,1952,3852,1931,5783,246528,58340,65244,0.8237182258343421,0.8086384927247202,0.19136150727527979,29013,5783,0.8006755592320683,5.016946221684247,475348992,94748672,10.507979181746114,52.71796645339789,4994957312,137438953472,60844670976,6063915008,54780755968,0.03634309768676758,0.09118087590682006,78046208,1160520,9755776,15616,185056,11116968,0.27996826171875,0.6148385182673561
context-0,10,1,0.5,32,128,kv-head,29013,47188,65536,304868,1952,1507,1947,3454,192896,111972,137244,0.6895718731905037,0.6327197344424472,0.3672802655575528,29013,3454,0.8809499190018267,8.39982628836132,475348992,56590336,10.507979181746114,88.26519976838448,4994957312,137438953472,60844670976,7243563008,53601107968,0.03634309768676758,0.0931875758050002,78046208,1160520,9755776,15616,110528,11042440,0.27996826171875,0.6148385182673561
context-0,10,2,0.15,1,64,q-head,5298,33039,65536,5298,1554,0,1554,1554,0,5298,94158,0.053269787644787646,0.0,1.0,5298,1554,0.7066817667044167,3.4092664092664093,86802432,25460736,1.0,3.4092664092664093,86802432,137438953472,11110711296,1629487104,9481224192,0.0006315708160400391,0.009155192435301924,1356288,211920,169536,12432,49728,443616,0.4958648681640625,0.16035594297648234
context-0,10,2,0.15,1,128,q-head,5298,33039,65536,5298,1554,0,1554,1554,0,5298,193614,0.026634893822393823,0.0,1.0,5298,1554,0.7066817667044167,3.4092664092664093,86802432,25460736,1.0,3.4092664092664093,86802432,137438953472,11110711296,3258974208,7851737088,0.0006315708160400391,0.011055188301282052,1356288,211920,169536,12432,49728,443616,0.4958648681640625,0.16035594297648234
context-0,10,2,0.15,1,64,kv-head,5298,33039,65536,5298,1554,0,1554,1554,0,5298,94158,0.053269787644787646,0.0,1.0,5298,1554,0.7066817667044167,3.4092664092664093,86802432,25460736,1.0,3.4092664092664093,86802432,137438953472,11110711296,1629487104,9481224192,0.0006315708160400391,0.009155192435301924,1356288,211920,169536,12432,49728,443616,0.4958648681640625,0.16035594297648234
context-0,10,2,0.15,1,128,kv-head,5298,33039,65536,5298,1554,0,1554,1554,0,5298,193614,0.026634893822393823,0.0,1.0,5298,1554,0.7066817667044167,3.4092664092664093,86802432,25460736,1.0,3.4092664092664093,86802432,137438953472,11110711296,3258974208,7851737088,0.0006315708160400391,0.011055188301282052,1356288,211920,169536,12432,49728,443616,0.4958648681640625,0.16035594297648234
context-0,10,2,0.15,2,64,q-head,8493,33039,65536,11688,1699,0,1699,1699,0,11688,97048,0.10748969982342554,0.0,1.0,8493,1699,0.7999529023902037,4.998822836962919,139149312,27836416,1.3761921582479688,6.879340788699235,191496192,137438953472,17811111936,1781530624,16029581312,0.0013933181762695312,0.011946425067050435,2992128,339720,374016,13592,54368,781696,0.4958648681640625,0.2570598383728321
context-0,10,2,0.15,2,128,q-head,8493,33039,65536,11688,1699,0,1699,1699,0,11688,205784,0.05374484991171277,0.0,1.0,8493,1699,0.7999529023902037,4.998822836962919,139149312,27836416,1.3761921582479688,6.879340788699235,191496192,137438953472,17811111936,3563061248,14248050688,0.0013933181762695312,0.013440167795113336,2992128,339720,374016,13592,54368,781696,0.4958648681640625,0.2570598383728321
context-0,10,2,0.15,2,64,kv-head,8493,33039,65536,11688,1699,0,1699,1699,0,11688,97048,0.10748969982342554,0.0,1.0,8493,1699,0.7999529023902037,4.998822836962919,139149312,27836416,1.3761921582479688,6.879340788699235,191496192,137438953472,17811111936,1781530624,16029581312,0.0013933181762695312,0.011946425067050435,2992128,339720,374016,13592,54368,781696,0.4958648681640625,0.2570598383728321
context-0,10,2,0.15,2,128,kv-head,8493,33039,65536,11688,1699,0,1699,1699,0,11688,205784,0.05374484991171277,0.0,1.0,8493,1699,0.7999529023902037,4.998822836962919,139149312,27836416,1.3761921582479688,6.879340788699235,191496192,137438953472,17811111936,3563061248,14248050688,0.0013933181762695312,0.013440167795113336,2992128,339720,374016,13592,54368,781696,0.4958648681640625,0.2570598383728321
context-0,10,2,0.15,4,64,q-head,12447,33039,65536,25266,1800,0,1800,1800,0,25266,89934,0.21932291666666667,0.0,1.0,12447,1800,0.8553868402024585,6.915,203931648,29491200,2.029886719691492,14.036666666666667,413958144,137438953472,26103250944,1887436800,24215814144,0.003011941909790039,0.01709453754221876,6468096,497880,808512,14400,57600,1378392,0.4958648681640625,0.37673658403704713
context-0,10,2,0.15,4,128,q-head,12447,33039,65536,25266,1800,0,1800,1800,0,25266,205134,0.10966145833333334,0.0,1.0,12447,1800,0.8553868402024585,6.915,203931648,29491200,2.029886719691492,14.036666666666667,413958144,137438953472,26103250944,3774873600,22328377344,0.003011941909790039,0.018539553395322626,6468096,497880,808512,14400,57600,1378392,0.4958648681640625,0.37673658403704713
context-0,10,2,0.15,4,64,kv-head,12447,33039,65536,25266,1800,0,1800,1800,0,25266,89934,0.21932291666666667,0.0,1.0,12447,1800,0.8553868402024585,6.915,203931648,29491200,2.029886719691492,14.036666666666667,413958144,137438953472,26103250944,1887436800,24215814144,0.003011941909790039,0.01709453754221876,6468096,497880,808512,14400,57600,1378392,0.4958648681640625,0.37673658403704713
context-0,10,2,0.15,4,128,kv-head,12447,33039,65536,25266,1800,0,1800,1800,0,25266,205134,0.10966145833333334,0.0,1.0,12447,1800,0.8553868402024585,6.915,203931648,29491200,2.029886719691492,14.036666666666667,413958144,137438953472,26103250944,3774873600,22328377344,0.003011941909790039,0.018539553395322626,6468096,497880,808512,14400,57600,1378392,0.4958648681640625,0.37673658403704713
context-0,10,2,0.15,8,64,q-head,17083,33039,65536,54334,1873,187,1864,2051,11968,42366,76930,0.413929180887372,0.22026723598483455,0.7797327640151654,17083,2051,0.879939120763332,8.329107752315943,279887872,33603584,3.180588889539308,26.49146757679181,890208256,137438953472,35825647616,2150629376,33675018240,0.0064771175384521484,0.026435271679900358,13909504,683320,1738688,14984,65632,2502624,0.4958648681640625,0.5170556009564454
context-0,10,2,0.15,8,128,q-head,17083,33039,65536,54334,1873,4,1872,1876,512,53822,185794,0.22627098880597016,0.009423197261383296,0.9905768027386167,17083,1876,0.8901832230872797,9.106076759061834,279887872,30736384,3.180588889539308,28.96268656716418,890208256,137438953472,35825647616,3934257152,31891390464,0.0064771175384521484,0.027913748602617215,13909504,683320,1738688,14984,60032,2497024,0.4958648681640625,0.5170556009564454
context-0,10,2,0.15,8,64,kv-head,17083,33039,65536,54334,1873,187,1864,2051,11968,42366,76930,0.413929180887372,0.22026723598483455,0.7797327640151654,17083,2051,0.879939120763332,8.329107752315943,279887872,33603584,3.180588889539308,26.49146757679181,890208256,137438953472,35825647616,2150629376,33675018240,0.0064771175384521484,0.026435271679900358,13909504,683320,1738688,14984,65632,2502624,0.4958648681640625,0.5170556009564454
context-0,10,2,0.15,8,128,kv-head,17083,33039,65536,54334,1873,4,1872,1876,512,53822,185794,0.22627098880597016,0.009423197261383296,0.9905768027386167,17083,1876,0.8901832230872797,9.106076759061834,279887872,30736384,3.180588889539308,28.96268656716418,890208256,137438953472,35825647616,3934257152,31891390464,0.0064771175384521484,0.027913748602617215,13909504,683320,1738688,14984,60032,2497024,0.4958648681640625,0.5170556009564454
context-0,10,2,0.15,16,64,q-head,21811,33039,65536,111105,1938,944,1922,2866,60416,50689,72319,0.6057277128401954,0.5437739075649161,0.45622609243508394,21811,2866,0.8685984136444913,7.610258199581298,357351424,46956544,5.093989271468525,38.76657362177251,1820344320,137438953472,45740982272,3005218816,42735763456,0.01324474811553955,0.04259533872313279,28442880,872440,3555360,15504,91712,4535016,0.4958648681640625,0.6601592057871001
context-0,10,2,0.15,16,128,q-head,21811,33039,65536,111105,1938,193,1934,2127,24704,86401,161151,0.4080901798307475,0.22234822915260338,0.7776517708473966,21811,2127,0.9024803997982669,10.254348848142925,357351424,34848768,5.093989271468525,52.23554301833568,1820344320,137438953472,45740982272,4460642304,41280339968,0.01324474811553955,0.04409712520321073,28442880,872440,3555360,15504,68064,4511368,0.4958648681640625,0.6601592057871001
context-0,10,2,0.15,16,64,kv-head,21811,33039,65536,111105,1938,944,1922,2866,60416,50689,72319,0.6057277128401954,0.5437739075649161,0.45622609243508394,21811,2866,0.8685984136444913,7.610258199581298,357351424,46956544,5.093989271468525,38.76657362177251,1820344320,137438953472,45740982272,3005218816,42735763456,0.01324474811553955,0.04259533872313279,28442880,872440,3555360,15504,91712,4535016,0.4958648681640625,0.6601592057871001
context-0,10,2,0.15,16,128,kv-head,21811,33039,65536,111105,1938,193,1934,2127,24704,86401,161151,0.4080901798307475,0.22234822915260338,0.7776517708473966,21811,2127,0.9024803997982669,10.254348848142925,357351424,34848768,5.093989271468525,52.23554301833568,1820344320,137438953472,45740982272,4460642304,41280339968,0.01324474811553955,0.04409712520321073,28442880,872440,3555360,15504,68064,4511368,0.4958648681640625,0.6601592057871001
context-0,10,2,0.15,32,64,q-head,25870,33039,65536,205560,1973,2360,1948,4308,151040,54520,70152,0.7455605849582173,0.7347733021988714,0.2652266978011286,25870,4308,0.8334750676459219,6.0051067780872796,423854080,70582272,7.945883262466177,47.71587743732591,3367895040,137438953472,54253322240,4517265408,49736056832,0.024504661560058594,0.06771536093776354,52623360,1034800,6577920,15784,137856,7766360,0.4958648681640625,0.783014013741336
context-0,10,2,0.15,32,128,q-head,25870,33039,65536,205560,1973,844,1962,2806,108032,97528,153608,0.5723227013542409,0.5255497178439386,0.4744502821560615,25870,2806,0.8915345960572091,9.219529579472558,423854080,45973504,7.945883262466177,73.25730577334284,3367895040,137438953472,54253322240,5884608512,48368713728,0.024504661560058594,0.06962961758584807,52623360,1034800,6577920,15784,89792,7718296,0.4958648681640625,0.783014013741336
context-0,10,2,0.15,32,64,kv-head,25870,33039,65536,205560,1973,2360,1948,4308,151040,54520,70152,0.7455605849582173,0.7347733021988714,0.2652266978011286,25870,4308,0.8334750676459219,6.0051067780872796,423854080,70582272,7.945883262466177,47.71587743732591,3367895040,137438953472,54253322240,4517265408,49736056832,0.024504661560058594,0.06771536093776354,52623360,1034800,6577920,15784,137856,7766360,0.4958648681640625,0.783014013741336
context-0,10,2,0.15,32,128,kv-head,25870,33039,65536,205560,1973,844,1962,2806,108032,97528,153608,0.5723227013542409,0.5255497178439386,0.4744502821560615,25870,2806,0.8915345960572091,9.219529579472558,423854080,45973504,7.945883262466177,73.25730577334284,3367895040,137438953472,54253322240,5884608512,48368713728,0.024504661560058594,0.06962961758584807,52623360,1034800,6577920,15784,89792,7718296,0.4958648681640625,0.783014013741336
context-0,11,0,0.9,1,64,q-head,2225,57237,65536,2225,884,0,884,884,0,2225,54351,0.03932763009049774,0.0,1.0,2225,884,0.6026966292134832,2.516968325791855,36454400,14483456,1.0,2.516968325791855,36454400,137438953472,4666163200,926941184,3739222016,0.0002652406692504883,0.009749193774537297,569600,89000,71200,7072,28288,195560,0.1266326904296875,0.03887345598127086
context-0,11,0,0.9,1,128,q-head,2225,57237,65536,2225,884,0,884,884,0,2225,110927,0.01966381504524887,0.0,1.0,2225,884,0.6026966292134832,2.516968325791855,36454400,14483456,1.0,2.516968325791855,36454400,137438953472,4666163200,1853882368,2812280832,0.0002652406692504883,0.012962574571215512,569600,89000,71200,7072,28288,195560,0.1266326904296875,0.03887345598127086
context-0,11,0,0.9,1,64,kv-head,2225,57237,65536,2225,884,0,884,884,0,2225,54351,0.03932763009049774,0.0,1.0,2225,884,0.6026966292134832,2.516968325791855,36454400,14483456,1.0,2.516968325791855,36454400,137438953472,4666163200,926941184,3739222016,0.0002652406692504883,0.009749193774537297,569600,89000,71200,7072,28288,195560,0.1266326904296875,0.03887345598127086
context-0,11,0,0.9,1,128,kv-head,2225,57237,65536,2225,884,0,884,884,0,2225,110927,0.01966381504524887,0.0,1.0,2225,884,0.6026966292134832,2.516968325791855,36454400,14483456,1.0,2.516968325791855,36454400,137438953472,4666163200,1853882368,2812280832,0.0002652406692504883,0.012962574571215512,569600,89000,71200,7072,28288,195560,0.1266326904296875,0.03887345598127086
context-0,11,0,0.9,2,64,q-head,3599,57237,65536,4973,1054,0,1054,1054,0,4973,62483,0.07372212998102466,0.0,1.0,3599,1054,0.7071408724645735,3.4146110056925996,58966016,17268736,1.3817727146429564,4.718216318785578,81477632,137438953472,7547650048,1105199104,6442450944,0.0005928277969360352,0.012646993001302084,1273088,143960,159136,8432,33728,345256,0.1266326904296875,0.06287890700071631
