tau,layer,step,remaining_mask_ratio,exception_kv_tiles_per_row,row_count
4,18,0,0.9,1,5935
4,18,0,0.9,2,1415
4,18,0,0.9,3,519
4,18,0,0.9,4,230
4,18,0,0.9,5,111
4,18,0,0.9,6,51
4,18,0,0.9,7,45
4,18,0,0.9,8,22
4,18,0,0.9,9,13
4,18,0,0.9,10,7
4,18,0,0.9,11,3
4,18,0,0.9,12,2
4,18,0,0.9,13,3
4,18,0,0.9,14,3
4,18,0,0.9,15,1
4,18,0,0.9,16,2
4,18,0,0.9,17,1
4,18,0,0.9,18,1
4,18,0,0.9,20,1
4,18,0,0.9,21,1
4,18,0,0.9,22,1
4,18,0,0.9,23,2
4,18,1,0.5,0,116813
4,18,1,0.5,1,10680
4,18,1,0.5,2,2345
4,18,1,0.5,3,775
4,18,1,0.5,4,259
4,18,1,0.5,5,84
4,18,1,0.5,6,51
4,18,1,0.5,7,27
4,18,1,0.5,8,16
4,18,1,0.5,9,9
4,18,1,0.5,10,5
4,18,1,0.5,11,4
4,18,1,0.5,13,2
4,18,1,0.5,15,1
4,18,1,0.5,18,1
4,18,2,0.15,0,112210
4,18,2,0.15,1,14776
4,18,2,0.15,2,3114
4,18,2,0.15,3,716
4,18,2,0.15,4,187
4,18,2,0.15,5,46
4,18,2,0.15,6,13
4,18,2,0.15,7,5
4,18,2,0.15,8,4
4,18,2,0.15,10,1
4,19,0,0.9,0,125010
4,19,0,0.9,1,4340
4,19,0,0.9,2,992
4,19,0,0.9,3,342
4,19,0,0.9,4,167
4,19,0,0.9,5,82
4,19,0,0.9,6,53
4,19,0,0.9,7,22
4,19,0,0.9,8,12
4,19,0,0.9,9,13
4,19,0,0.9,10,9
4,19,0,0.9,11,11
4,19,0,0.9,12,3
4,19,0,0.9,13,3
4,19,0,0.9,14,2
4,19,0,0.9,15,2
4,19,0,0.9,18,2
4,19,0,0.9,20,3
4,19,0,0.9,25,1
4,19,0,0.9,29,1
4,19,0,0.9,35,1
4,19,0,0.9,37,1
4,19,1,0.5,0,112841
4,19,1,0.5,1,13234
4,19,1,0.5,2,3308
4,19,1,0.5,3,1029
4,19,1,0.5,4,392
4,19,1,0.5,5,157
4,19,1,0.5,6,56
4,19,1,0.5,7,34
4,19,1,0.5,8,7
4,19,1,0.5,9,3
4,19,1,0.5,10,4
4,19,1,0.5,11,2
4,19,1,0.5,12,2
4,19,1,0.5,13,1
4,19,1,0.5,14,1
4,19,1,0.5,15,1
4,19,2,0.15,0,106623
4,19,2,0.15,1,18942
4,19,2,0.15,2,4283
4,19,2,0.15,3,951
4,19,2,0.15,4,197
4,19,2,0.15,5,57
4,19,2,0.15,6,11
4,19,2,0.15,7,6
4,19,2,0.15,9,1
4,19,2,0.15,10,1
4,20,0,0.9,0,122626
4,20,0,0.9,1,5817
4,20,0,0.9,2,1531
4,20,0,0.9,3,538
4,20,0,0.9,4,242
4,20,0,0.9,5,126
4,20,0,0.9,6,63
4,20,0,0.9,7,41
4,20,0,0.9,8,31
4,20,0,0.9,9,14
4,20,0,0.9,10,9
4,20,0,0.9,11,6
4,20,0,0.9,12,6
4,20,0,0.9,13,4
4,20,0,0.9,14,4
4,20,0,0.9,16,3
4,20,0,0.9,21,1
4,20,0,0.9,23,2
4,20,0,0.9,25,2
4,20,0,0.9,34,1
4,20,0,0.9,36,2
4,20,0,0.9,45,1
4,20,0,0.9,51,1
4,20,0,0.9,57,1
4,20,1,0.5,0,117238
4,20,1,0.5,1,10309
4,20,1,0.5,2,2283
4,20,1,0.5,3,714
4,20,1,0.5,4,291
4,20,1,0.5,5,119
4,20,1,0.5,6,54
4,20,1,0.5,7,30
4,20,1,0.5,8,14
4,20,1,0.5,9,8
4,20,1,0.5,10,7
4,20,1,0.5,11,2
4,20,1,0.5,12,1
4,20,1,0.5,13,1
4,20,1,0.5,14,1
4,20,2,0.15,0,112079
4,20,2,0.15,1,15092
4,20,2,0.15,2,3014
4,20,2,0.15,3,688
4,20,2,0.15,4,150
4,20,2,0.15,5,37
4,20,2,0.15,6,11
4,20,2,0.15,7,1
4,21,0,0.9,0,123368
4,21,0,0.9,1,5291
4,21,0,0.9,2,1291
4,21,0,0.9,3,521
4,21,0,0.9,4,249
4,21,0,0.9,5,128
4,21,0,0.9,6,68
4,21,0,0.9,7,51
4,21,0,0.9,8,25
4,21,0,0.9,9,24
4,21,0,0.9,10,12
4,21,0,0.9,11,6
4,21,0,0.9,12,10
4,21,0,0.9,13,3
4,21,0,0.9,14,7
4,21,0,0.9,15,4
4,21,0,0.9,16,5
4,21,0,0.9,18,1
4,21,0,0.9,19,1
4,21,0,0.9,24,1
4,21,0,0.9,25,2
4,21,0,0.9,26,1
4,21,0,0.9,33,1
4,21,0,0.9,37,1
4,21,0,0.9,38,1
4,21,1,0.5,0,115321
4,21,1,0.5,1,11565
4,21,1,0.5,2,2815
4,21,1,0.5,3,879
4,21,1,0.5,4,267
4,21,1,0.5,5,108
4,21,1,0.5,6,55
4,21,1,0.5,7,29
4,21,1,0.5,8,12
4,21,1,0.5,9,12
4,21,1,0.5,10,4
4,21,1,0.5,11,1
4,21,1,0.5,12,1
4,21,1,0.5,14,1
4,21,1,0.5,15,1
4,21,1,0.5,24,1
4,21,2,0.15,0,110489
4,21,2,0.15,1,16281
4,21,2,0.15,2,3362
4,21,2,0.15,3,736
4,21,2,0.15,4,154
4,21,2,0.15,5,36
4,21,2,0.15,6,8
4,21,2,0.15,7,3
4,21,2,0.15,8,2
4,21,2,0.15,10,1
4,22,0,0.9,0,124294
4,22,0,0.9,1,4584
4,22,0,0.9,2,1179
4,22,0,0.9,3,465
4,22,0,0.9,4,216
4,22,0,0.9,5,119
4,22,0,0.9,6,62
4,22,0,0.9,7,40
4,22,0,0.9,8,35
4,22,0,0.9,9,24
4,22,0,0.9,10,25
4,22,0,0.9,11,5
4,22,0,0.9,12,8
4,22,0,0.9,13,1
4,22,0,0.9,14,2
4,22,0,0.9,15,2
4,22,0,0.9,16,4
4,22,0,0.9,17,2
4,22,0,0.9,18,1
4,22,0,0.9,19,2
4,22,0,0.9,20,1
4,22,0,0.9,21,1
4,22,1,0.5,0,113361
4,22,1,0.5,1,13051
4,22,1,0.5,2,3056
4,22,1,0.5,3,981
4,22,1,0.5,4,363
4,22,1,0.5,5,141
4,22,1,0.5,6,60
4,22,1,0.5,7,27
4,22,1,0.5,8,20
4,22,1,0.5,9,5
4,22,1,0.5,10,6
4,22,1,0.5,11,1
4,22,2,0.15,0,108258
4,22,2,0.15,1,17871
4,22,2,0.15,2,3878
4,22,2,0.15,3,843
4,22,2,0.15,4,184
4,22,2,0.15,5,27
4,22,2,0.15,6,9
4,22,2,0.15,7,2
4,23,0,0.9,0,124465
4,23,0,0.9,1,4543
4,23,0,0.9,2,1078
4,23,0,0.9,3,445
4,23,0,0.9,4,198
4,23,0,0.9,5,111
4,23,0,0.9,6,73
4,23,0,0.9,7,42
4,23,0,0.9,8,26
4,23,0,0.9,9,12
4,23,0,0.9,10,16
4,23,0,0.9,11,9
4,23,0,0.9,12,7
4,23,0,0.9,13,8
4,23,0,0.9,14,6
4,23,0,0.9,15,6
4,23,0,0.9,16,5
4,23,0,0.9,17,6
4,23,0,0.9,18,1
4,23,0,0.9,19,1
4,23,0,0.9,21,5
4,23,0,0.9,22,1
4,23,0,0.9,23,2
4,23,0,0.9,24,1
4,23,0,0.9,26,1
4,23,0,0.9,35,1
4,23,0,0.9,39,1
4,23,0,0.9,41,1
4,23,0,0.9,52,1
4,23,1,0.5,0,113296
4,23,1,0.5,1,13134
4,23,1,0.5,2,3103
4,23,1,0.5,3,952
4,23,1,0.5,4,303
4,23,1,0.5,5,139
4,23,1,0.5,6,64
4,23,1,0.5,7,31
4,23,1,0.5,8,16
4,23,1,0.5,9,7
4,23,1,0.5,10,11
4,23,1,0.5,11,3
4,23,1,0.5,12,2
4,23,1,0.5,13,5
4,23,1,0.5,14,1
4,23,1,0.5,15,2
4,23,1,0.5,16,2
4,23,1,0.5,18,1
4,23,2,0.15,0,106970
4,23,2,0.15,1,18911
4,23,2,0.15,2,4070
4,23,2,0.15,3,878
4,23,2,0.15,4,182
4,23,2,0.15,5,48
4,23,2,0.15,6,11
4,23,2,0.15,7,2
4,24,0,0.9,0,123020
4,24,0,0.9,1,5769
4,24,0,0.9,2,1305
4,24,0,0.9,3,408
4,24,0,0.9,4,209
4,24,0,0.9,5,111
4,24,0,0.9,6,62
4,24,0,0.9,7,33
4,24,0,0.9,8,22
4,24,0,0.9,9,22
4,24,0,0.9,10,20
4,24,0,0.9,11,14
4,24,0,0.9,12,10
4,24,0,0.9,13,8
4,24,0,0.9,14,4
4,24,0,0.9,15,3
4,24,0,0.9,16,6
4,24,0,0.9,17,7
4,24,0,0.9,18,2
4,24,0,0.9,19,1
4,24,0,0.9,20,2
4,24,0,0.9,21,2
4,24,0,0.9,22,2
4,24,0,0.9,23,2
4,24,0,0.9,24,1
4,24,0,0.9,25,1
4,24,0,0.9,27,5
4,24,0,0.9,28,1
4,24,0,0.9,29,3
4,24,0,0.9,30,1
4,24,0,0.9,32,1
4,24,0,0.9,33,3
4,24,0,0.9,35,2
4,24,0,0.9,37,2
4,24,0,0.9,38,2
4,24,0,0.9,40,1
4,24,0,0.9,42,1
4,24,0,0.9,45,1
4,24,0,0.9,48,1
4,24,0,0.9,50,1
4,24,0,0.9,53,1
4,24,1,0.5,0,113275
4,24,1,0.5,1,13076
4,24,1,0.5,2,3103
4,24,1,0.5,3,968
4,24,1,0.5,4,353
4,24,1,0.5,5,144
4,24,1,0.5,6,69
4,24,1,0.5,7,32
4,24,1,0.5,8,19
4,24,1,0.5,9,8
4,24,1,0.5,10,6
4,24,1,0.5,11,4
4,24,1,0.5,12,8
4,24,1,0.5,13,2
4,24,1,0.5,15,2
4,24,1,0.5,17,1
4,24,1,0.5,19,1
4,24,1,0.5,27,1
4,24,2,0.15,0,109440
4,24,2,0.15,1,16933
4,24,2,0.15,2,3635
4,24,2,0.15,3,828
4,24,2,0.15,4,183
4,24,2,0.15,5,39
4,24,2,0.15,6,13
4,24,2,0.15,7,1
4,25,0,0.9,0,123468
4,25,0,0.9,1,5396
4,25,0,0.9,2,1170
4,25,0,0.9,3,433
4,25,0,0.9,4,239
4,25,0,0.9,5,123
4,25,0,0.9,6,67
4,25,0,0.9,7,39
4,25,0,0.9,8,31
4,25,0,0.9,9,22
4,25,0,0.9,10,16
4,25,0,0.9,11,13
4,25,0,0.9,12,15
4,25,0,0.9,13,11
4,25,0,0.9,14,7
4,25,0,0.9,15,8
4,25,0,0.9,16,1
4,25,0,0.9,17,1
4,25,0,0.9,19,3
4,25,0,0.9,20,1
4,25,0,0.9,21,2
4,25,0,0.9,22,1
4,25,0,0.9,24,1
4,25,0,0.9,25,1
4,25,0,0.9,27,1
4,25,0,0.9,29,1
4,25,0,0.9,49,1
4,25,1,0.5,0,111035
4,25,1,0.5,1,14279
4,25,1,0.5,2,3715
4,25,1,0.5,3,1223
4,25,1,0.5,4,429
4,25,1,0.5,5,207
4,25,1,0.5,6,81
4,25,1,0.5,7,50
4,25,1,0.5,8,18
4,25,1,0.5,9,17
4,25,1,0.5,10,7
4,25,1,0.5,11,5
4,25,1,0.5,12,3
4,25,1,0.5,13,1
4,25,1,0.5,14,1
4,25,1,0.5,16,1
4,25,2,0.15,0,107038
4,25,2,0.15,1,17954
4,25,2,0.15,2,4465
4,25,2,0.15,3,1157
4,25,2,0.15,4,347
4,25,2,0.15,5,68
4,25,2,0.15,6,33
4,25,2,0.15,7,5
4,25,2,0.15,8,3
4,25,2,0.15,9,2
4,26,0,0.9,0,123516
4,26,0,0.9,1,5423
4,26,0,0.9,2,1098
4,26,0,0.9,3,433
4,26,0,0.9,4,233
4,26,0,0.9,5,139
4,26,0,0.9,6,78
4,26,0,0.9,7,42
4,26,0,0.9,8,36
4,26,0,0.9,9,23
4,26,0,0.9,10,17
4,26,0,0.9,11,9
4,26,0,0.9,12,11
4,26,0,0.9,13,3
4,26,0,0.9,14,3
4,26,0,0.9,15,3
4,26,0,0.9,16,2
4,26,0,0.9,17,1
4,26,0,0.9,18,1
4,26,0,0.9,19,1
4,26,1,0.5,0,110856
4,26,1,0.5,1,14070
4,26,1,0.5,2,3854
4,26,1,0.5,3,1328
4,26,1,0.5,4,504
4,26,1,0.5,5,210
4,26,1,0.5,6,106
4,26,1,0.5,7,43
4,26,1,0.5,8,39
4,26,1,0.5,9,17
4,26,1,0.5,10,14
4,26,1,0.5,11,10
4,26,1,0.5,12,4
4,26,1,0.5,13,2
4,26,1,0.5,14,5
4,26,1,0.5,15,4
4,26,1,0.5,17,2
4,26,1,0.5,18,3
4,26,1,0.5,25,1
4,26,2,0.15,0,108178
4,26,2,0.15,1,16774
4,26,2,0.15,2,4344
4,26,2,0.15,3,1253
4,26,2,0.15,4,357
4,26,2,0.15,5,101
4,26,2,0.15,6,37
4,26,2,0.15,7,15
4,26,2,0.15,8,7
4,26,2,0.15,9,3
4,26,2,0.15,10,3
4,27,0,0.9,0,123331
4,27,0,0.9,1,5555
4,27,0,0.9,2,1172
4,27,0,0.9,3,402
4,27,0,0.9,4,193
4,27,0,0.9,5,99
4,27,0,0.9,6,93
4,27,0,0.9,7,60
4,27,0,0.9,8,42
4,27,0,0.9,9,22
4,27,0,0.9,10,22
4,27,0,0.9,11,9
4,27,0,0.9,12,7
4,27,0,0.9,13,13
4,27,0,0.9,14,13
4,27,0,0.9,15,11
4,27,0,0.9,16,8
4,27,0,0.9,17,3
4,27,0,0.9,18,2
4,27,0,0.9,19,2
4,27,0,0.9,20,2
4,27,0,0.9,21,2
4,27,0,0.9,22,1
4,27,0,0.9,23,1
4,27,0,0.9,24,1
4,27,0,0.9,25,2
4,27,0,0.9,26,2
4,27,0,0.9,29,1
4,27,0,0.9,30,1
4,27,1,0.5,0,108847
4,27,1,0.5,1,15244
4,27,1,0.5,2,4326
4,27,1,0.5,3,1550
4,27,1,0.5,4,584
4,27,1,0.5,5,255
4,27,1,0.5,6,123
4,27,1,0.5,7,58
4,27,1,0.5,8,32
4,27,1,0.5,9,22
4,27,1,0.5,10,13
4,27,1,0.5,11,8
4,27,1,0.5,12,3
4,27,1,0.5,13,2
4,27,1,0.5,14,2
4,27,1,0.5,16,1
4,27,1,0.5,19,1
4,27,1,0.5,20,1
4,27,2,0.15,0,107035
4,27,2,0.15,1,17274
4,27,2,0.15,2,4875
4,27,2,0.15,3,1361
4,27,2,0.15,4,359
4,27,2,0.15,5,114
4,27,2,0.15,6,39
4,27,2,0.15,7,12
4,27,2,0.15,8,2
4,27,2,0.15,9,1
4,28,0,0.9,0,123174
4,28,0,0.9,1,5588
4,28,0,0.9,2,1233
4,28,0,0.9,3,460
4,28,0,0.9,4,209
4,28,0,0.9,5,132
4,28,0,0.9,6,91
4,28,0,0.9,7,46
4,28,0,0.9,8,30
4,28,0,0.9,9,24
4,28,0,0.9,10,9
4,28,0,0.9,11,13
4,28,0,0.9,12,16
4,28,0,0.9,13,10
4,28,0,0.9,14,5
4,28,0,0.9,15,3
4,28,0,0.9,16,4
4,28,0,0.9,17,1
4,28,0,0.9,18,4
4,28,0,0.9,19,2
4,28,0,0.9,20,1
4,28,0,0.9,21,1
4,28,0,0.9,22,3
4,28,0,0.9,23,1
4,28,0,0.9,24,1
4,28,0,0.9,25,2
4,28,0,0.9,29,1
4,28,0,0.9,30,1
4,28,0,0.9,31,1
4,28,0,0.9,32,1
4,28,0,0.9,34,1
4,28,0,0.9,35,1
4,28,0,0.9,42,1
4,28,0,0.9,46,1
4,28,0,0.9,53,1
4,28,1,0.5,0,109846
4,28,1,0.5,1,14553
4,28,1,0.5,2,4150
4,28,1,0.5,3,1419
4,28,1,0.5,4,570
4,28,1,0.5,5,255
4,28,1,0.5,6,110
4,28,1,0.5,7,73
4,28,1,0.5,8,38
4,28,1,0.5,9,22
4,28,1,0.5,10,14
4,28,1,0.5,11,5
4,28,1,0.5,12,5
4,28,1,0.5,13,2
4,28,1,0.5,14,2
4,28,1,0.5,15,2
4,28,1,0.5,16,1
4,28,1,0.5,17,1
4,28,1,0.5,18,1
4,28,1,0.5,20,2
4,28,1,0.5,22,1
4,28,2,0.15,0,109749
4,28,2,0.15,1,15418
4,28,2,0.15,2,4245
4,28,2,0.15,3,1194
4,28,2,0.15,4,351
4,28,2,0.15,5,72
4,28,2,0.15,6,26
4,28,2,0.15,7,12
4,28,2,0.15,8,3
4,28,2,0.15,10,2
4,29,0,0.9,0,122509
4,29,0,0.9,1,5922
4,29,0,0.9,2,1368
4,29,0,0.9,3,539
4,29,0,0.9,4,273
4,29,0,0.9,5,151
4,29,0,0.9,6,102
4,29,0,0.9,7,54
4,29,0,0.9,8,43
4,29,0,0.9,9,24
4,29,0,0.9,10,23
4,29,0,0.9,11,12
4,29,0,0.9,12,10
4,29,0,0.9,13,13
4,29,0,0.9,14,7
4,29,0,0.9,15,4
4,29,0,0.9,16,1
4,29,0,0.9,17,3
4,29,0,0.9,18,3
4,29,0,0.9,19,1
4,29,0,0.9,20,1
4,29,0,0.9,21,1
4,29,0,0.9,22,3
4,29,0,0.9,23,1
4,29,0,0.9,25,3
4,29,0,0.9,27,1
4,29,1,0.5,0,110092
4,29,1,0.5,1,14707
4,29,1,0.5,2,4002
4,29,1,0.5,3,1306
4,29,1,0.5,4,483
4,29,1,0.5,5,219
4,29,1,0.5,6,91
4,29,1,0.5,7,51
4,29,1,0.5,8,34
4,29,1,0.5,9,23
4,29,1,0.5,10,13
4,29,1,0.5,11,10
4,29,1,0.5,12,12
4,29,1,0.5,13,6
4,29,1,0.5,14,5
4,29,1,0.5,15,6
4,29,1,0.5,16,2
4,29,1,0.5,17,3
4,29,1,0.5,18,2
4,29,1,0.5,19,2
4,29,1,0.5,20,1
4,29,1,0.5,23,1
4,29,1,0.5,24,1
4,29,2,0.15,0,108961
4,29,2,0.15,1,16053
4,29,2,0.15,2,4246
4,29,2,0.15,3,1286
4,29,2,0.15,4,339
4,29,2,0.15,5,113
4,29,2,0.15,6,41
4,29,2,0.15,7,17
4,29,2,0.15,8,6
4,29,2,0.15,9,7
4,29,2,0.15,10,2
4,29,2,0.15,12,1
4,30,0,0.9,0,123114
4,30,0,0.9,1,5482
4,30,0,0.9,2,1279
4,30,0,0.9,3,485
4,30,0,0.9,4,255
4,30,0,0.9,5,123
4,30,0,0.9,6,99
4,30,0,0.9,7,62
4,30,0,0.9,8,38
4,30,0,0.9,9,27
4,30,0,0.9,10,29
4,30,0,0.9,11,19
4,30,0,0.9,12,16
4,30,0,0.9,13,5
4,30,0,0.9,14,9
4,30,0,0.9,15,4
4,30,0,0.9,16,6
4,30,0,0.9,17,4
4,30,0,0.9,18,4
4,30,0,0.9,20,1
4,30,0,0.9,22,3
4,30,0,0.9,23,1
4,30,0,0.9,25,2
4,30,0,0.9,26,1
4,30,0,0.9,27,3
4,30,0,0.9,31,1
4,30,1,0.5,0,108899
4,30,1,0.5,1,15653
4,30,1,0.5,2,4274
4,30,1,0.5,3,1288
4,30,1,0.5,4,475
4,30,1,0.5,5,225
4,30,1,0.5,6,91
4,30,1,0.5,7,67
4,30,1,0.5,8,23
4,30,1,0.5,9,23
4,30,1,0.5,10,17
4,30,1,0.5,11,7
4,30,1,0.5,12,4
4,30,1,0.5,13,6
4,30,1,0.5,14,5
4,30,1,0.5,15,4
4,30,1,0.5,16,4
4,30,1,0.5,17,2
4,30,1,0.5,19,1
4,30,1,0.5,20,2
4,30,1,0.5,22,1
4,30,1,0.5,29,1
4,30,2,0.15,0,106944
4,30,2,0.15,1,17685
4,30,2,0.15,2,4765
4,30,2,0.15,3,1191
4,30,2,0.15,4,317
4,30,2,0.15,5,87
4,30,2,0.15,6,44
4,30,2,0.15,7,16
4,30,2,0.15,8,11
4,30,2,0.15,9,3
4,30,2,0.15,10,3
4,30,2,0.15,11,4
4,30,2,0.15,12,2
4,31,0,0.9,0,123974
4,31,0,0.9,1,3574
4,31,0,0.9,2,1290
4,31,0,0.9,3,665
4,31,0,0.9,4,416
4,31,0,0.9,5,296
4,31,0,0.9,6,184
4,31,0,0.9,7,137
4,31,0,0.9,8,117
4,31,0,0.9,9,70
4,31,0,0.9,10,75
4,31,0,0.9,11,56
4,31,0,0.9,12,40
4,31,0,0.9,13,23
4,31,0,0.9,14,21
4,31,0,0.9,15,19
4,31,0,0.9,16,20
4,31,0,0.9,17,12
4,31,0,0.9,18,20
4,31,0,0.9,19,8
4,31,0,0.9,20,8
4,31,0,0.9,21,7
4,31,0,0.9,22,4
4,31,0,0.9,23,3
4,31,0,0.9,24,9
4,31,0,0.9,25,5
4,31,0,0.9,26,5
4,31,0,0.9,27,3
4,31,0,0.9,28,1
4,31,0,0.9,29,2
4,31,0,0.9,31,1
4,31,0,0.9,32,2
4,31,0,0.9,33,1
4,31,0,0.9,34,1
4,31,0,0.9,35,2
4,31,0,0.9,39,1
4,31,1,0.5,0,109352
4,31,1,0.5,1,15216
4,31,1,0.5,2,4008
4,31,1,0.5,3,1422
4,31,1,0.5,4,582
4,31,1,0.5,5,245
4,31,1,0.5,6,126
4,31,1,0.5,7,53
4,31,1,0.5,8,30
4,31,1,0.5,9,14
4,31,1,0.5,10,14
4,31,1,0.5,11,4
4,31,1,0.5,12,2
4,31,1,0.5,13,2
4,31,1,0.5,14,1
4,31,1,0.5,20,1
4,31,2,0.15,0,103494
4,31,2,0.15,1,21340
4,31,2,0.15,2,4867
4,31,2,0.15,3,1095
4,31,2,0.15,4,219
4,31,2,0.15,5,43
4,31,2,0.15,6,11
4,31,2,0.15,7,3
8,0,0,0.9,0,128577
8,0,0,0.9,1,1531
8,0,0,0.9,2,453
8,0,0,0.9,3,166
8,0,0,0.9,4,100
8,0,0,0.9,5,50
8,0,0,0.9,6,35
8,0,0,0.9,7,28
8,0,0,0.9,8,20
8,0,0,0.9,9,13
8,0,0,0.9,10,16
8,0,0,0.9,11,18
8,0,0,0.9,12,6
8,0,0,0.9,13,8
8,0,0,0.9,14,5
8,0,0,0.9,15,5
8,0,0,0.9,16,7
8,0,0,0.9,17,7
8,0,0,0.9,18,4
8,0,0,0.9,19,2
8,0,0,0.9,20,7
8,0,0,0.9,21,2
8,0,0,0.9,22,1
8,0,0,0.9,23,3
8,0,0,0.9,24,4
8,0,0,0.9,26,4
8,0,1,0.5,0,128429
8,0,1,0.5,1,1425
8,0,1,0.5,2,447
8,0,1,0.5,3,213
8,0,1,0.5,4,133
8,0,1,0.5,5,90
8,0,1,0.5,6,56
8,0,1,0.5,7,59
8,0,1,0.5,8,37
8,0,1,0.5,9,38
8,0,1,0.5,10,27
8,0,1,0.5,11,15
8,0,1,0.5,12,13
8,0,1,0.5,13,17
8,0,1,0.5,14,12
8,0,1,0.5,15,14
8,0,1,0.5,16,10
8,0,1,0.5,17,7
8,0,1,0.5,18,2
8,0,1,0.5,19,2
8,0,1,0.5,20,5
8,0,1,0.5,21,1
8,0,1,0.5,22,4
8,0,1,0.5,23,2
8,0,1,0.5,24,3
8,0,1,0.5,25,2
8,0,1,0.5,26,1
8,0,1,0.5,27,2
8,0,1,0.5,29,2
8,0,1,0.5,31,1
8,0,1,0.5,33,2
8,0,1,0.5,37,1
8,0,2,0.15,0,100220
8,0,2,0.15,1,20863
8,0,2,0.15,2,6420
8,0,2,0.15,3,2148
8,0,2,0.15,4,804
8,0,2,0.15,5,306
8,0,2,0.15,6,142
8,0,2,0.15,7,66
8,0,2,0.15,8,47
8,0,2,0.15,9,20
8,0,2,0.15,10,18
8,0,2,0.15,11,8
8,0,2,0.15,12,3
8,0,2,0.15,13,2
8,0,2,0.15,14,2
8,0,2,0.15,15,1
8,0,2,0.15,17,1
8,0,2,0.15,19,1
8,1,0,0.9,0,130227
8,1,0,0.9,1,507
8,1,0,0.9,2,141
8,1,0,0.9,3,51
8,1,0,0.9,4,38
8,1,0,0.9,5,14
8,1,0,0.9,6,8
8,1,0,0.9,7,16
8,1,0,0.9,8,5
8,1,0,0.9,9,11
8,1,0,0.9,10,15
8,1,0,0.9,11,5
8,1,0,0.9,12,12
8,1,0,0.9,13,1
8,1,0,0.9,14,14
8,1,0,0.9,15,2
8,1,0,0.9,16,1
8,1,0,0.9,17,1
8,1,0,0.9,21,1
8,1,0,0.9,22,1
8,1,0,0.9,23,1
8,1,1,0.5,0,126129
8,1,1,0.5,1,3190
8,1,1,0.5,2,755
8,1,1,0.5,3,364
8,1,1,0.5,4,144
8,1,1,0.5,5,122
8,1,1,0.5,6,82
8,1,1,0.5,7,52
8,1,1,0.5,8,33
8,1,1,0.5,9,40
8,1,1,0.5,10,17
8,1,1,0.5,11,19
8,1,1,0.5,12,9
8,1,1,0.5,13,9
8,1,1,0.5,14,4
8,1,1,0.5,15,6
8,1,1,0.5,16,4
8,1,1,0.5,17,10
8,1,1,0.5,18,4
8,1,1,0.5,19,4
8,1,1,0.5,20,5
8,1,1,0.5,21,5
8,1,1,0.5,22,8
8,1,1,0.5,23,1
8,1,1,0.5,24,3
8,1,1,0.5,25,9
8,1,1,0.5,26,1
8,1,1,0.5,27,1
8,1,1,0.5,28,1
8,1,1,0.5,30,1
8,1,1,0.5,31,3
8,1,1,0.5,33,1
8,1,1,0.5,34,6
8,1,1,0.5,35,2
8,1,1,0.5,36,3
8,1,1,0.5,37,1
8,1,1,0.5,38,4
8,1,1,0.5,40,5
8,1,1,0.5,41,2
8,1,1,0.5,43,1
8,1,1,0.5,45,6
8,1,1,0.5,48,4
8,1,1,0.5,52,1
8,1,1,0.5,54,1
8,1,2,0.15,0,98001
8,1,2,0.15,1,21827
8,1,2,0.15,2,7092
8,1,2,0.15,3,2489
8,1,2,0.15,4,910
8,1,2,0.15,5,424
8,1,2,0.15,6,159
8,1,2,0.15,7,72
8,1,2,0.15,8,39
8,1,2,0.15,9,29
8,1,2,0.15,10,17
8,1,2,0.15,11,6
8,1,2,0.15,12,2
8,1,2,0.15,13,2
8,1,2,0.15,14,3
8,2,0,0.9,0,129832
8,2,0,0.9,1,707
8,2,0,0.9,2,252
8,2,0,0.9,3,95
8,2,0,0.9,4,45
8,2,0,0.9,5,41
8,2,0,0.9,6,25
8,2,0,0.9,7,15
8,2,0,0.9,8,10
8,2,0,0.9,9,13
8,2,0,0.9,10,4
8,2,0,0.9,11,3
8,2,0,0.9,12,5
8,2,0,0.9,13,2
8,2,0,0.9,14,8
8,2,0,0.9,15,4
8,2,0,0.9,16,2
8,2,0,0.9,17,3
8,2,0,0.9,18,3
8,2,0,0.9,19,3
8,2,1,0.5,0,127241
8,2,1,0.5,1,2541
8,2,1,0.5,2,487
8,2,1,0.5,3,239
8,2,1,0.5,4,152
8,2,1,0.5,5,94
8,2,1,0.5,6,58
8,2,1,0.5,7,62
8,2,1,0.5,8,37
8,2,1,0.5,9,18
8,2,1,0.5,10,20
8,2,1,0.5,11,16
8,2,1,0.5,12,12
8,2,1,0.5,13,16
8,2,1,0.5,14,13
8,2,1,0.5,15,8
8,2,1,0.5,16,6
8,2,1,0.5,17,7
8,2,1,0.5,18,4
8,2,1,0.5,19,6
8,2,1,0.5,20,4
8,2,1,0.5,22,4
8,2,1,0.5,23,6
8,2,1,0.5,24,2
8,2,1,0.5,25,2
8,2,1,0.5,26,1
8,2,1,0.5,27,1
8,2,1,0.5,28,1
8,2,1,0.5,31,2
8,2,1,0.5,33,4
8,2,1,0.5,34,2
8,2,1,0.5,35,1
8,2,1,0.5,36,1
8,2,1,0.5,37,2
8,2,1,0.5,41,1
8,2,1,0.5,43,1
8,2,2,0.15,0,89563
8,2,2,0.15,1,26292
8,2,2,0.15,2,9532
8,2,2,0.15,3,3591
8,2,2,0.15,4,1283
8,2,2,0.15,5,534
8,2,2,0.15,6,163
8,2,2,0.15,7,70
