split,scope,policy,new_maximum_protection,rows,relative_output_error_count,relative_output_error_mean,relative_output_error_maximum,relative_output_error_minimum,row_cosine_count,row_cosine_mean,row_cosine_maximum,row_cosine_minimum,maximum_absolute_output_error,relative_denominator_error_count,relative_denominator_error_mean,relative_denominator_error_maximum,relative_denominator_error_minimum,relative_numerator_error_count,relative_numerator_error_mean,relative_numerator_error_maximum,relative_numerator_error_minimum,physical_tiles,baseline_kept_tiles,candidate_tiles,replaced_tiles,physical_replacement_fraction,kept_replacement_fraction
calibration,all_rows,predicted_maxmass_lt_0.01,none,18432,18432,0.0007697855465671577,0.07906527817249298,0.0,18432,0.999996590848443,1.0000003576278687,0.9968808889389038,0.1691756248474121,18432,0.0006712995301414696,0.07383877038955688,0.0,18432,0.0007635345213440976,0.080274797976017,0.0,9216,6498,1781,126,0.013671875,0.019390581717451522
calibration,all_rows,predicted_maxmass_lt_0.01,veto_rows,18432,18432,0.000589656600505288,0.05755496397614479,0.0,18432,0.9999977714453254,1.0000003576278687,0.9984761476516724,0.1691756248474121,18432,0.0005119597222397311,0.07383877038955688,0.0,18432,0.0005957622567649722,0.07549549639225006,0.0,9216,6498,1781,104,0.011284722222222222,0.01600492459218221
calibration,all_rows,predicted_maxmass_lt_0.03,all_rows,18432,18432,0.004572854020914495,0.1671907901763916,0.0,18432,0.9999402169907827,1.0000003576278687,0.9861092567443848,0.6324384212493896,18432,0.005155999181119518,0.23152929544448853,0.0,18432,0.005208104843418923,0.24021072685718536,0.0,9216,6498,1781,371,0.04025607638888889,0.057094490612496156
calibration,all_rows,predicted_maxmass_lt_0.03,none,18432,18432,0.012041384279332627,0.2307676076889038,0.0,18432,0.9997030579284506,1.0000003576278687,0.9740601181983948,0.6324384212493896,18432,0.02412317244711125,0.47831928730010986,0.0,18432,0.02455105549252575,0.4981895387172699,0.0,9216,6498,1781,671,0.07280815972222222,0.10326254232071407
calibration,all_rows,predicted_maxmass_lt_0.03,veto_rows,18432,18432,0.004572854020914495,0.1671907901763916,0.0,18432,0.9999402169907827,1.0000003576278687,0.9861092567443848,0.6324384212493896,18432,0.005155999181119518,0.23152929544448853,0.0,18432,0.005208104843418923,0.24021072685718536,0.0,9216,6498,1781,371,0.04025607638888889,0.057094490612496156
calibration,veto_only,all_candidates,all_rows,18432,18432,0.02561762415226947,0.7832424640655518,0.0,18432,0.9992180507073903,1.0000003576278687,0.798367977142334,2.0063014030456543,18432,0.027683141612214968,0.4676182270050049,0.0,18432,0.023879094271738868,0.6231613159179688,0.0,9216,6498,1781,793,0.08604600694444445,0.12203755001538935
calibration,veto_only,all_candidates,none,18432,18432,0.08652121960427826,1.4304132461547852,0.0,18432,0.9930517979131158,1.0000003576278687,0.18010124564170837,7.3261213302612305,18432,0.10651014235595034,0.7746012806892395,0.0,18432,0.10132197130001577,1.1573066711425781,0.0,9216,6498,1781,1781,0.19325086805555555,0.27408433364112034
calibration,veto_only,all_candidates,veto_rows,18432,18432,0.02561762415226947,0.7832424640655518,0.0,18432,0.9992180507073903,1.0000003576278687,0.798367977142334,2.0063014030456543,18432,0.027683141612214968,0.4676182270050049,0.0,18432,0.023879094271738868,0.6231613159179688,0.0,9216,6498,1781,793,0.08604600694444445,0.12203755001538935
calibration,veto_only,cumulative_exact_mass_0.003,all_rows,18432,18432,1.2856715209975674e-05,0.007090788334608078,0.0,18432,0.9999999805812776,1.0000003576278687,0.9999755620956421,0.013735771179199219,18432,8.649606671598223e-06,0.00300520658493042,0.0,18432,1.1437741245031396e-05,0.007182918954640627,0.0,9216,6498,1781,8,0.0008680555555555555,0.0012311480455524776
calibration,veto_only,cumulative_exact_mass_0.003,none,18432,18432,2.404172048654187e-05,0.00978765543550253,0.0,18432,0.9999999651012735,1.0000003576278687,0.9999552965164185,0.013735771179199219,18432,1.4150153017706341e-05,0.00300520658493042,0.0,18432,2.1476713578326317e-05,0.009462506510317326,0.0,9216,6498,1781,11,0.001193576388888889,0.001692828562634657
calibration,veto_only,cumulative_exact_mass_0.003,veto_rows,18432,18432,1.2856715209975674e-05,0.007090788334608078,0.0,18432,0.9999999805812776,1.0000003576278687,0.9999755620956421,0.013735771179199219,18432,8.649606671598223e-06,0.00300520658493042,0.0,18432,1.1437741245031396e-05,0.007182918954640627,0.0,9216,6498,1781,8,0.0008680555555555555,0.0012311480455524776
calibration,veto_only,cumulative_exact_mass_0.01,all_rows,18432,18432,0.00043092399196183125,0.06246698275208473,0.0,18432,0.9999986248634135,1.0000003576278687,0.9982194900512695,0.04576539993286133,18432,0.00029238663005849556,0.010774314403533936,0.0,18432,0.00040504035129795303,0.060250166803598404,0.0,9216,6498,1781,52,0.005642361111111111,0.008002462296091105
calibration,veto_only,cumulative_exact_mass_0.01,none,18432,18432,0.0006321006073863934,0.06246698275208473,0.0,18432,0.9999981321323301,1.0000003576278687,0.9982194900512695,0.04576539993286133,18432,0.00048144128393485316,0.015294134616851807,0.0,18432,0.0006125835788330486,0.060250166803598404,0.0,9216,6498,1781,70,0.007595486111111111,0.01077254539858418
calibration,veto_only,cumulative_exact_mass_0.01,veto_rows,18432,18432,0.00043092399196183125,0.06246698275208473,0.0,18432,0.9999986248634135,1.0000003576278687,0.9982194900512695,0.04576539993286133,18432,0.00029238663005849556,0.010774314403533936,0.0,18432,0.00040504035129795303,0.060250166803598404,0.0,9216,6498,1781,52,0.005642361111111111,0.008002462296091105
calibration,veto_only,cumulative_exact_mass_0.03,all_rows,18432,18432,0.00272343377103865,0.09995105862617493,0.0,18432,0.9999812416725844,1.0000003576278687,0.9951351284980774,0.24220633506774902,18432,0.0023984735663462845,0.04211759567260742,0.0,18432,0.002783444200294021,0.10798822343349457,0.0,9216,6498,1781,162,0.017578125,0.024930747922437674
calibration,veto_only,cumulative_exact_mass_0.03,none,18432,18432,0.005411964528385114,0.09995105862617493,0.0,18432,0.999956552450183,1.0000003576278687,0.9951351284980774,0.24220633506774902,18432,0.005433245872457822,0.04950803518295288,0.0,18432,0.006096091216120487,0.10798822343349457,0.0,9216,6498,1781,252,0.02734375,0.038781163434903045
calibration,veto_only,cumulative_exact_mass_0.03,veto_rows,18432,18432,0.00272343377103865,0.09995105862617493,0.0,18432,0.9999812416725844,1.0000003576278687,0.9951351284980774,0.24220633506774902,18432,0.0023984735663462845,0.04211759567260742,0.0,18432,0.002783444200294021,0.10798822343349457,0.0,9216,6498,1781,162,0.017578125,0.024930747922437674
calibration,veto_only,cumulative_predicted_error_0.003,all_rows,18432,18432,2.5583767645911615e-05,0.010820889845490456,0.0,18432,0.9999999625013314,1.0000003576278687,0.9999421834945679,0.057227134704589844,18432,1.8207870501404006e-05,0.013314485549926758,0.0,18432,2.3296107934558672e-05,0.011476761661469936,0.0,9216,6498,1781,10,0.0010850694444444445,0.0015389350569405972
calibration,veto_only,cumulative_predicted_error_0.003,none,18432,18432,3.3111493444892174e-05,0.010820889845490456,0.0,18432,0.9999999486576093,1.0000003576278687,0.9999421834945679,0.057227134704589844,18432,2.1490882823450698e-05,0.013314485549926758,0.0,18432,3.042809786604549e-05,0.011476761661469936,0.0,9216,6498,1781,12,0.0013020833333333333,0.0018467220683287165
calibration,veto_only,cumulative_predicted_error_0.003,veto_rows,18432,18432,2.5583767645911615e-05,0.010820889845490456,0.0,18432,0.9999999625013314,1.0000003576278687,0.9999421834945679,0.057227134704589844,18432,1.8207870501404006e-05,0.013314485549926758,0.0,18432,2.3296107934558672e-05,0.011476761661469936,0.0,9216,6498,1781,10,0.0010850694444444445,0.0015389350569405972
calibration,veto_only,cumulative_predicted_error_0.01,all_rows,18432,18432,0.0002406997828240071,0.0223336610943079,0.0,18432,0.9999995023891743,1.0000003576278687,0.9997507333755493,0.11635708808898926,18432,0.0002003485796093527,0.02465718984603882,0.0,18432,0.00021875244639180615,0.02611887827515602,0.0,9216,6498,1781,50,0.005425347222222222,0.007694675284702986
calibration,veto_only,cumulative_predicted_error_0.01,none,18432,18432,0.000351937414403936,0.026519542559981346,0.0,18432,0.9999992549419403,1.0000003576278687,0.9997456669807434,0.11635708808898926,18432,0.0003008280731996314,0.02465718984603882,0.0,18432,0.0003185057547098827,0.02611887827515602,0.0,9216,6498,1781,61,0.006618923611111111,0.009387503847337643
calibration,veto_only,cumulative_predicted_error_0.01,veto_rows,18432,18432,0.0002406997828240071,0.0223336610943079,0.0,18432,0.9999995023891743,1.0000003576278687,0.9997507333755493,0.11635708808898926,18432,0.0002003485796093527,0.02465718984603882,0.0,18432,0.00021875244639180615,0.02611887827515602,0.0,9216,6498,1781,50,0.005425347222222222,0.007694675284702986
calibration,veto_only,cumulative_predicted_error_0.03,all_rows,18432,18432,0.0018701500066347107,0.09995105862617493,0.0,18432,0.999990112125589,1.0000003576278687,0.9951351284980774,0.2610194683074951,18432,0.0017991851588400702,0.0564153790473938,0.0,18432,0.0019112105511423767,0.10798822343349457,0.0,9216,6498,1781,158,0.017144097222222224,0.024315173899661435
calibration,veto_only,cumulative_predicted_error_0.03,none,18432,18432,0.004269097148150434,0.09995105862617493,0.0,18432,0.9999701674840051,1.0000003576278687,0.9951351284980774,0.3666808605194092,18432,0.004567226239790519,0.07223331928253174,0.0,18432,0.004837469307839558,0.10798822343349457,0.0,9216,6498,1781,242,0.026258680555555556,0.03724222837796245
calibration,veto_only,cumulative_predicted_error_0.03,veto_rows,18432,18432,0.0018701500066347107,0.09995105862617493,0.0,18432,0.999990112125589,1.0000003576278687,0.9951351284980774,0.2610194683074951,18432,0.0017991851588400702,0.0564153790473938,0.0,18432,0.0019112105511423767,0.10798822343349457,0.0,9216,6498,1781,158,0.017144097222222224,0.024315173899661435
calibration,veto_only,exact_allmax_lt_0.001,all_rows,18432,18432,1.4748674664328213e-06,0.0023966834414750338,0.0,18432,0.999999992099927,1.0000003576278687,0.9999972581863403,0.004524946212768555,18432,9.971554391086102e-07,0.000989377498626709,0.0,18432,1.2764766064935623e-06,0.0024471082724630833,0.0,9216,6498,1781,2,0.00021701388888888888,0.0003077870113881194
calibration,veto_only,exact_allmax_lt_0.001,none,18432,18432,1.4748674664328213e-06,0.0023966834414750338,0.0,18432,0.999999992099927,1.0000003576278687,0.9999972581863403,0.004524946212768555,18432,9.971554391086102e-07,0.000989377498626709,0.0,18432,1.2764766064935623e-06,0.0024471082724630833,0.0,9216,6498,1781,2,0.00021701388888888888,0.0003077870113881194
calibration,veto_only,exact_allmax_lt_0.001,veto_rows,18432,18432,1.4748674664328213e-06,0.0023966834414750338,0.0,18432,0.999999992099927,1.0000003576278687,0.9999972581863403,0.004524946212768555,18432,9.971554391086102e-07,0.000989377498626709,0.0,18432,1.2764766064935623e-06,0.0024471082724630833,0.0,9216,6498,1781,2,0.00021701388888888888,0.0003077870113881194
calibration,veto_only,exact_allmax_lt_0.003,all_rows,18432,18432,1.6402806124414566e-05,0.007090788334608078,0.0,18432,0.9999999776676608,1.0000003576278687,0.9999755620956421,0.013735771179199219,18432,1.1651595640513631e-05,0.005596637725830078,0.0,18432,1.3834964560489775e-05,0.007182918954640627,0.0,9216,6498,1781,10,0.0010850694444444445,0.0015389350569405972
calibration,veto_only,exact_allmax_lt_0.003,none,18432,18432,2.7587811400980763e-05,0.00978765543550253,0.0,18432,0.9999999621876567,1.0000003576278687,0.9999552965164185,0.013735771179199219,18432,1.715214198662175e-05,0.005596637725830078,0.0,18432,2.3873936893784697e-05,0.009462506510317326,0.0,9216,6498,1781,13,0.0014105902777777778,0.0020006155740227762
calibration,veto_only,exact_allmax_lt_0.003,veto_rows,18432,18432,1.6402806124414566e-05,0.007090788334608078,0.0,18432,0.9999999776676608,1.0000003576278687,0.9999755620956421,0.013735771179199219,18432,1.1651595640513631e-05,0.005596637725830078,0.0,18432,1.3834964560489775e-05,0.007182918954640627,0.0,9216,6498,1781,10,0.0010850694444444445,0.0015389350569405972
calibration,veto_only,exact_allmax_lt_0.01,all_rows,18432,18432,0.0005699284572883652,0.06246698275208473,0.0,18432,0.9999981523562584,1.0000003576278687,0.9982194900512695,0.09539616107940674,18432,0.00043960347668164305,0.030822277069091797,0.0,18432,0.0005334418678876672,0.060250166803598404,0.0,9216,6498,1781,83,0.009006076388888888,0.012773160972606955
calibration,veto_only,exact_allmax_lt_0.01,none,18432,18432,0.0008842230534343655,0.06246698275208473,0.0,18432,0.9999970782017853,1.0000003576278687,0.9982194900512695,0.09539616107940674,18432,0.0007694190005875296,0.03742855787277222,0.0,18432,0.0008488845388838233,0.060250166803598404,0.0,9216,6498,1781,111,0.012044270833333334,0.017082179132040628
calibration,veto_only,exact_allmax_lt_0.01,veto_rows,18432,18432,0.0005699284572883652,0.06246698275208473,0.0,18432,0.9999981523562584,1.0000003576278687,0.9982194900512695,0.09539616107940674,18432,0.00043960347668164305,0.030822277069091797,0.0,18432,0.0005334418678876672,0.060250166803598404,0.0,9216,6498,1781,83,0.009006076388888888,0.012773160972606955
calibration,veto_only,exact_allmax_lt_0.03,all_rows,18432,18432,0.007697699285031608,0.24718965590000153,0.0,18432,0.9998783872158836,1.0000003576278687,0.970890998840332,0.4317336082458496,18432,0.009017496395649182,0.2643287777900696,0.0,18432,0.008458540350864713,0.28373169898986816,0.0,9216,6498,1781,430,0.04665798611111111,0.06617420744844568
calibration,veto_only,exact_allmax_lt_0.03,none,18432,18432,0.01652393724172103,0.2601945102214813,0.0,18432,0.99953216072754,1.0000003576278687,0.9672605395317078,0.6694369316101074,18432,0.029321774235641997,0.5191057920455933,0.0,18432,0.028356937360945467,0.5612364411354065,0.0,9216,6498,1781,748,0.08116319444444445,0.11511234225915666
calibration,veto_only,exact_allmax_lt_0.03,veto_rows,18432,18432,0.007697699285031608,0.24718965590000153,0.0,18432,0.9998783872158836,1.0000003576278687,0.970890998840332,0.4317336082458496,18432,0.009017496395649182,0.2643287777900696,0.0,18432,0.008458540350864713,0.28373169898986816,0.0,9216,6498,1781,430,0.04665798611111111,0.06617420744844568
calibration,veto_only,exact_vetomax_lt_0.001,all_rows,18432,18432,5.845764778455556e-05,0.04528264328837395,0.0,18432,0.9999997191868412,1.0000003576278687,0.998975396156311,0.1985487937927246,18432,5.06141869765189e-05,0.0629151463508606,0.0,18432,5.651040625026392e-05,0.06263478845357895,0.0,9216,6498,1781,20,0.002170138888888889,0.0030778701138811943
calibration,veto_only,exact_vetomax_lt_0.001,none,18432,18432,0.00011021834789726974,0.04528264328837395,0.0,18432,0.9999995444377419,1.0000003576278687,0.998975396156311,0.1985487937927246,18432,0.00014450565989439687,0.0629151463508606,0.0,18432,0.00013898742218745123,0.06263478845357895,0.0,9216,6498,1781,26,0.0028211805555555555,0.0040012311480455524
calibration,veto_only,exact_vetomax_lt_0.001,veto_rows,18432,18432,5.845764778455556e-05,0.04528264328837395,0.0,18432,0.9999997191868412,1.0000003576278687,0.998975396156311,0.1985487937927246,18432,5.06141869765189e-05,0.0629151463508606,0.0,18432,5.651040625026392e-05,0.06263478845357895,0.0,9216,6498,1781,20,0.002170138888888889,0.0030778701138811943
calibration,veto_only,exact_vetomax_lt_0.003,all_rows,18432,18432,0.00012491197974953114,0.04528264328837395,0.0,18432,0.9999995268202232,1.0000003576278687,0.998975396156311,0.19829061627388,18432,0.0001107714488171041,0.0632181167602539,0.0,18432,0.00012005654740713728,0.06272847950458527,0.0,9216,6498,1781,36,0.00390625,0.00554016620498615
calibration,veto_only,exact_vetomax_lt_0.003,none,18432,18432,0.0005281856892411805,0.061450157314538956,0.0,18432,0.9999962925956223,1.0000003576278687,0.9985849857330322,0.19829061627388,18432,0.0007893463771324605,0.17439669370651245,0.0,18432,0.000707329259229819,0.18043896555900574,0.0,9216,6498,1781,69,0.007486979166666667,0.01061865189289012
calibration,veto_only,exact_vetomax_lt_0.003,veto_rows,18432,18432,0.00012491197974953114,0.04528264328837395,0.0,18432,0.9999995268202232,1.0000003576278687,0.998975396156311,0.19829061627388,18432,0.0001107714488171041,0.0632181167602539,0.0,18432,0.00012005654740713728,0.06272847950458527,0.0,9216,6498,1781,36,0.00390625,0.00554016620498615
calibration,veto_only,exact_vetomax_lt_0.01,all_rows,18432,18432,0.0012904648901666677,0.09995105862617493,0.0,18432,0.9999924985976476,1.0000003576278687,0.9951351284980774,0.38183021545410156,18432,0.0010416024144635433,0.09511977434158325,0.0,18432,0.001221455813916303,0.12723325192928314,0.0,9216,6498,1781,127,0.013780381944444444,0.019544475223145584
calibration,veto_only,exact_vetomax_lt_0.01,none,18432,18432,0.003056217657741561,0.1153794378042221,0.0,18432,0.9999735867151887,1.0000003576278687,0.9935349225997925,0.3959119915962219,18432,0.0036840786051470786,0.30030447244644165,0.0,18432,0.0036908217621123116,0.3119724690914154,0.0,9216,6498,1781,231,0.025065104166666668,0.035549399815327794
calibration,veto_only,exact_vetomax_lt_0.01,veto_rows,18432,18432,0.0012904648901666677,0.09995105862617493,0.0,18432,0.9999924985976476,1.0000003576278687,0.9951351284980774,0.38183021545410156,18432,0.0010416024144635433,0.09511977434158325,0.0,18432,0.001221455813916303,0.12723325192928314,0.0,9216,6498,1781,127,0.013780381944444444,0.019544475223145584
calibration,veto_only,exact_vetomax_lt_0.03,all_rows,18432,18432,0.009124487623639392,0.24718965590000153,0.0,18432,0.9998505724037791,1.0000003576278687,0.970890998840332,0.630244255065918,18432,0.010953599642056765,0.2992473840713501,0.0,18432,0.010115788031901884,0.31517887115478516,0.0,9216,6498,1781,472,0.051215277777777776,0.07263773468759618
calibration,veto_only,exact_vetomax_lt_0.03,none,18432,18432,0.020114655436966365,0.3993024230003357,0.0,18432,0.9994344895757321,1.0000003576278687,0.933875560760498,0.6694369316101074,18432,0.036345531921445705,0.6079307794570923,0.0,18432,0.03479062964876092,0.6251308917999268,0.0,9216,6498,1781,855,0.0927734375,0.13157894736842105
calibration,veto_only,exact_vetomax_lt_0.03,veto_rows,18432,18432,0.009124487623639392,0.24718965590000153,0.0,18432,0.9998505724037791,1.0000003576278687,0.970890998840332,0.630244255065918,18432,0.010953599642056765,0.2992473840713501,0.0,18432,0.010115788031901884,0.31517887115478516,0.0,9216,6498,1781,472,0.051215277777777776,0.07263773468759618
calibration,veto_only,predicted_error_lt_0.001,all_rows,18432,18432,2.6831587488046557e-06,0.002403978956863284,0.0,18432,0.9999999916795382,1.0000003576278687,0.9999972581863403,0.011930465698242188,18432,2.368870708677504e-06,0.0025097131729125977,0.0,18432,2.1041254475816e-06,0.0024471082724630833,0.0,9216,6498,1781,4,0.00043402777777777775,0.0006155740227762388
calibration,veto_only,predicted_error_lt_0.001,none,18432,18432,2.6831587488046557e-06,0.002403978956863284,0.0,18432,0.9999999916795382,1.0000003576278687,0.9999972581863403,0.011930465698242188,18432,2.368870708677504e-06,0.0025097131729125977,0.0,18432,2.1041254475816e-06,0.0024471082724630833,0.0,9216,6498,1781,4,0.00043402777777777775,0.0006155740227762388
calibration,veto_only,predicted_error_lt_0.001,veto_rows,18432,18432,2.6831587488046557e-06,0.002403978956863284,0.0,18432,0.9999999916795382,1.0000003576278687,0.9999972581863403,0.011930465698242188,18432,2.368870708677504e-06,0.0025097131729125977,0.0,18432,2.1041254475816e-06,0.0024471082724630833,0.0,9216,6498,1781,4,0.00043402777777777775,0.0006155740227762388
calibration,veto_only,predicted_error_lt_0.003,all_rows,18432,18432,3.0217897067411614e-05,0.010820889845490456,0.0,18432,0.9999999538865976,1.0000003576278687,0.9999421834945679,0.057227134704589844,18432,2.394894707120127e-05,0.013314485549926758,0.0,18432,2.7224307697633217e-05,0.011476761661469936,0.0,9216,6498,1781,13,0.0014105902777777778,0.0020006155740227762
calibration,veto_only,predicted_error_lt_0.003,none,18432,18432,3.774562286639217e-05,0.010820889845490456,0.0,18432,0.9999999400428755,1.0000003576278687,0.9999421834945679,0.057227134704589844,18432,2.7231959393247962e-05,0.013314485549926758,0.0,18432,3.4356297629120034e-05,0.011476761661469936,0.0,9216,6498,1781,15,0.0016276041666666667,0.0023084025854108957
calibration,veto_only,predicted_error_lt_0.003,veto_rows,18432,18432,3.0217897067411614e-05,0.010820889845490456,0.0,18432,0.9999999538865976,1.0000003576278687,0.9999421834945679,0.057227134704589844,18432,2.394894707120127e-05,0.013314485549926758,0.0,18432,2.7224307697633217e-05,0.011476761661469936,0.0,9216,6498,1781,13,0.0014105902777777778,0.0020006155740227762
calibration,veto_only,predicted_error_lt_0.01,all_rows,18432,18432,0.00043108223909225175,0.03860684484243393,0.0,18432,0.9999986003579883,1.0000003576278687,0.9995385408401489,0.14232397079467773,18432,0.00042754482840084366,0.053815245628356934,0.0,18432,0.00040870754814344254,0.0397731252014637,0.0,9216,6498,1781,84,0.009114583333333334,0.012927054478301015
calibration,veto_only,predicted_error_lt_0.01,none,18432,18432,0.0005812429513420166,0.03860684484243393,0.0,18432,0.9999981803573772,1.0000003576278687,0.9995385408401489,0.14232397079467773,18432,0.000587841754572259,0.05756467580795288,0.0,18432,0.0005371918429162956,0.0397731252014637,0.0,9216,6498,1781,102,0.011067708333333334,0.01569713758079409
calibration,veto_only,predicted_error_lt_0.01,veto_rows,18432,18432,0.00043108223909225175,0.03860684484243393,0.0,18432,0.9999986003579883,1.0000003576278687,0.9995385408401489,0.14232397079467773,18432,0.00042754482840084366,0.053815245628356934,0.0,18432,0.00040870754814344254,0.0397731252014637,0.0,9216,6498,1781,84,0.009114583333333334,0.012927054478301015
calibration,veto_only,predicted_error_lt_0.03,all_rows,18432,18432,0.003990051274355883,0.1792708784341812,0.0,18432,0.9999640005892919,1.0000003576278687,0.9935789108276367,0.8384790420532227,18432,0.004602420687054594,0.21241223812103271,0.0,18432,0.0043038958702831705,0.18521153926849365,0.0,9216,6498,1781,307,0.03331163194444445,0.04724530624807633
calibration,veto_only,predicted_error_lt_0.03,none,18432,18432,0.009539658118500638,0.1792708784341812,0.0,18432,0.9998700666862229,1.0000003576278687,0.992501437664032,0.8384790420532227,18432,0.015650640409957204,0.48288631439208984,0.0,18432,0.014521365573696408,0.4934696555137634,0.0,9216,6498,1781,539,0.05848524305555555,0.08294859956909818
calibration,veto_only,predicted_error_lt_0.03,veto_rows,18432,18432,0.003990051274355883,0.1792708784341812,0.0,18432,0.9999640005892919,1.0000003576278687,0.9935789108276367,0.8384790420532227,18432,0.004602420687054594,0.21241223812103271,0.0,18432,0.0043038958702831705,0.18521153926849365,0.0,9216,6498,1781,307,0.03331163194444445,0.04724530624807633
calibration,veto_only,predicted_maxmass_lt_0.001,all_rows,18432,18432,2.6831587488046557e-06,0.002403978956863284,0.0,18432,0.9999999916795382,1.0000003576278687,0.9999972581863403,0.011930465698242188,18432,2.368870708677504e-06,0.0025097131729125977,0.0,18432,2.1041254475816e-06,0.0024471082724630833,0.0,9216,6498,1781,4,0.00043402777777777775,0.0006155740227762388
calibration,veto_only,predicted_maxmass_lt_0.001,none,18432,18432,1.0210884547785215e-05,0.00978765543550253,0.0,18432,0.9999999778358162,1.0000003576278687,0.9999552965164185,0.011930465698242188,18432,5.651883030724194e-06,0.002913057804107666,0.0,18432,9.236115379068419e-06,0.009462506510317326,0.0,9216,6498,1781,6,0.0006510416666666666,0.0009233610341643582
calibration,veto_only,predicted_maxmass_lt_0.001,veto_rows,18432,18432,2.6831587488046557e-06,0.002403978956863284,0.0,18432,0.9999999916795382,1.0000003576278687,0.9999972581863403,0.011930465698242188,18432,2.368870708677504e-06,0.0025097131729125977,0.0,18432,2.1041254475816e-06,0.0024471082724630833,0.0,9216,6498,1781,4,0.00043402777777777775,0.0006155740227762388
calibration,veto_only,predicted_maxmass_lt_0.003,all_rows,18432,18432,4.613970551357727e-05,0.019924435764551163,0.0,18432,0.9999998706690449,1.0000003576278687,0.9998266100883484,0.04824972152709961,18432,3.219849895685911e-05,0.010691285133361816,0.0,18432,4.56606679221422e-05,0.01868586242198944,0.0,9216,6498,1781,13,0.0014105902777777778,0.0020006155740227762
calibration,veto_only,predicted_maxmass_lt_0.003,none,18432,18432,5.838073761810543e-05,0.02286820486187935,0.0,18432,0.9999998242775392,1.0000003576278687,0.9997456669807434,0.04824972152709961,18432,3.9653965763540735e-05,0.010691285133361816,0.0,18432,5.686050504119098e-05,0.02340555749833584,0.0,9216,6498,1781,17,0.0018446180555555555,0.0026161895967990153
calibration,veto_only,predicted_maxmass_lt_0.003,veto_rows,18432,18432,4.613970551357727e-05,0.019924435764551163,0.0,18432,0.9999998706690449,1.0000003576278687,0.9998266100883484,0.04824972152709961,18432,3.219849895685911e-05,0.010691285133361816,0.0,18432,4.56606679221422e-05,0.01868586242198944,0.0,9216,6498,1781,13,0.0014105902777777778,0.0020006155740227762
calibration,veto_only,predicted_maxmass_lt_0.01,all_rows,18432,18432,0.0007313469013003309,0.06246698275208473,0.0,18432,0.9999970261317989,1.0000003576278687,0.9981716871261597,0.19301152229309082,18432,0.0006521018965738929,0.08380347490310669,0.0,18432,0.0007226573281481416,0.07549549639225006,0.0,9216,6498,1781,104,0.011284722222222222,0.01600492459218221
calibration,veto_only,predicted_maxmass_lt_0.01,none,18432,18432,0.0009381523635872054,0.09213194996118546,0.0,18432,0.999995494529786,1.0000003576278687,0.9957771897315979,0.19301152229309082,18432,0.0008402583577359716,0.08380347490310669,0.0,18432,0.0009132777553666802,0.09343095123767853,0.0,9216,6498,1781,126,0.013671875,0.019390581717451522
calibration,veto_only,predicted_maxmass_lt_0.01,veto_rows,18432,18432,0.0007313469013003309,0.06246698275208473,0.0,18432,0.9999970261317989,1.0000003576278687,0.9981716871261597,0.19301152229309082,18432,0.0006521018965738929,0.08380347490310669,0.0,18432,0.0007226573281481416,0.07549549639225006,0.0,9216,6498,1781,104,0.011284722222222222,0.01600492459218221
calibration,veto_only,predicted_maxmass_lt_0.03,all_rows,18432,18432,0.005850765077412507,0.18731197714805603,0.0,18432,0.9999140171502303,1.0000003576278687,0.982728898525238,0.7161345481872559,18432,0.006784027914464887,0.2328253984451294,0.0,18432,0.006389881765799622,0.24080689251422882,0.0,9216,6498,1781,371,0.04025607638888889,0.057094490612496156
calibration,veto_only,predicted_maxmass_lt_0.03,none,18432,18432,0.013989947305465246,0.2453642040491104,0.0,18432,0.9996315829662813,1.0000003576278687,0.9703247547149658,0.7161345481872559,18432,0.027752801404050034,0.5128909945487976,0.0,18432,0.02696207301311845,0.527707040309906,0.0,9216,6498,1781,671,0.07280815972222222,0.10326254232071407
calibration,veto_only,predicted_maxmass_lt_0.03,veto_rows,18432,18432,0.005850765077412507,0.18731197714805603,0.0,18432,0.9999140171502303,1.0000003576278687,0.982728898525238,0.7161345481872559,18432,0.006784027914464887,0.2328253984451294,0.0,18432,0.006389881765799622,0.24080689251422882,0.0,9216,6498,1781,371,0.04025607638888889,0.057094490612496156
test,all_rows,all_candidates,all_rows,36864,36864,0.014492490023152997,0.7904112339019775,0.0,36864,0.9994130601440298,1.000000238418579,0.6883090138435364,4.862689018249512,36864,0.012674149161385786,0.6881673336029053,0.0,36864,0.015621400953431345,1.0511881113052368,0.0,18432,13749,3665,1481,0.0803493923611111,0.10771692486726307
test,all_rows,all_candidates,none,36864,36864,0.05518531531224288,1.3686494827270508,0.0,36864,0.9945597771483234,1.000000238418579,0.08801957964897156,7.766604423522949,36864,0.05859066039071573,1.5752232074737549,0.0,36864,0.07170091538009468,2.206374168395996,0.0,18432,13749,3665,3665,0.19883897569444445,0.26656484107935124
test,all_rows,all_candidates,veto_rows,36864,36864,0.014492490023152997,0.7904112339019775,0.0,36864,0.9994130601440298,1.000000238418579,0.6883090138435364,4.862689018249512,36864,0.012674149161385786,0.6881673336029053,0.0,36864,0.015621400953431345,1.0511881113052368,0.0,18432,13749,3665,1481,0.0803493923611111,0.10771692486726307
