split,scope,method,rows,relative_output_error_count,relative_output_error_mean,relative_output_error_maximum,relative_output_error_minimum,row_cosine_count,row_cosine_mean,row_cosine_maximum,row_cosine_minimum,maximum_absolute_output_error,relative_denominator_error_count,relative_denominator_error_mean,relative_denominator_error_maximum,relative_denominator_error_minimum,relative_numerator_error_count,relative_numerator_error_mean,relative_numerator_error_maximum,relative_numerator_error_minimum
calibration,all_rows,kmeans_mass_r8__exact_u,18432,18432,0.05238353782915081,1.9413508176803589,0.0,18432,0.9966530773623768,1.0000003576278687,0.37213820219039917,6.389466762542725,18432,0.06577590120529446,0.9908974170684814,0.0,18432,0.058544135181662536,0.9935624003410339,0.0
calibration,all_rows,maximum_count_mass__exact_u,18432,18432,0.2655001164515957,2.985076665878296,0.0,18432,0.9330721932077116,1.0000003576278687,-0.033166512846946716,7.54195499420166,18432,2.7103877651388757,62.237548828125,0.0,18432,2.5222550713576957,62.43522262573242,0.0
calibration,all_rows,maximum_logit_mass__exact_u,18432,18432,0.0475153973743931,0.6484296917915344,0.0,18432,0.9981918040624199,1.0000003576278687,0.7639092206954956,1.3749325275421143,18432,0.07480700946891577,0.6669836044311523,0.0,18432,0.06792415092464235,0.7954790592193604,0.0
calibration,all_rows,mean_variance_mass__exact_u,18432,18432,0.06974506261446119,3.805887222290039,0.0,18432,0.9856339867095206,1.0000003576278687,-0.12758773565292358,8.18900203704834,18432,1.5137979925849423,6678.57958984375,0.0,18432,1.2562097960802385,4604.52099609375,0.0
calibration,all_rows,online_mass__uniform_r8,18432,18432,0.3509839732749566,2.9042916297912598,0.0,18432,0.8969355420037269,1.0000003576278687,-0.20810022950172424,8.793394088745117,18432,2.7103877651388757,62.237548828125,0.0,18432,2.1327270129486404,103.99457550048828,0.0
calibration,all_rows,uniform_joint_r1,18432,18432,0.0854566043523235,2.321946620941162,0.0,18432,0.992645823789644,1.0000003576278687,0.15124401450157166,7.122439861297607,18432,0.0942275589461335,0.9911854863166809,0.0,18432,0.09427779554117614,0.9984549283981323,0.0
calibration,all_rows,uniform_joint_r2,18432,18432,0.08339996371760527,2.3164305686950684,0.0,18432,0.9928723333101112,1.0000003576278687,0.1520981639623642,7.122418403625488,18432,0.09162007486641717,0.9911555051803589,0.0,18432,0.09237570987941211,0.998444139957428,0.0
calibration,all_rows,uniform_joint_r4,18432,18432,0.08071115071576204,2.3058550357818604,0.0,18432,0.9931457439977547,1.0000003576278687,0.15656381845474243,7.122368335723877,18432,0.08812730342227344,0.9911371469497681,0.0,18432,0.08982046732330715,0.9983892440795898,0.0
calibration,all_rows,uniform_joint_r8,18432,18432,0.07743506137131016,2.2828760147094727,0.0,18432,0.9935355164658782,1.0000003576278687,0.1574748307466507,7.121945858001709,18432,0.08355862907612593,0.9910728931427002,0.0,18432,0.08620384649758464,0.9983754754066467,0.0
calibration,veto_only,exact_mass__exact_u,18432,18432,0.0759193452958149,1.4304132461547852,0.0,18432,0.9957989292662306,1.0000003576278687,0.2891995310783386,3.1505630016326904,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.08787744678818392,0.9675370454788208,0.0
calibration,veto_only,exact_mass__kmeans_k_r1,18432,18432,0.09166971603267848,1.8223495483398438,0.0,18432,0.9904471942983137,1.0000003576278687,-0.030847258865833282,8.162148475646973,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.10365343908317343,1.4952678680419922,0.0
calibration,veto_only,exact_mass__kmeans_k_r2,18432,18432,0.09095811065820729,1.8921915292739868,0.0,18432,0.990708921331437,1.0000003576278687,-0.00947476550936699,7.235002517700195,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.10272183515716865,1.4871869087219238,0.0
calibration,veto_only,exact_mass__kmeans_k_r4,18432,18432,0.08975065312705634,1.9254875183105469,0.0,18432,0.9912172970786438,1.0000003576278687,-0.019644014537334442,7.5787577629089355,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.10152816484327642,1.5360990762710571,0.0
calibration,veto_only,exact_mass__kmeans_k_r8,18432,18432,0.08817888484025538,1.8662751913070679,0.0,18432,0.9918916767458339,1.0000003576278687,-0.021654296666383743,8.939170837402344,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.0998251211347376,1.550409197807312,0.0
calibration,veto_only,exact_mass__mean_v,18432,18432,0.09166971603267848,1.8223495483398438,0.0,18432,0.9904471942983137,1.0000003576278687,-0.030847258865833282,8.162148475646973,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.10365343908317343,1.4952678680419922,0.0
calibration,veto_only,exact_mass__oracle_centroid_r1,18432,18432,0.08924384041400267,1.4304132461547852,0.0,18432,0.9914254653485841,1.0000003576278687,0.13701437413692474,7.731398105621338,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.10166344190027497,1.279833436012268,0.0
calibration,veto_only,exact_mass__oracle_centroid_r2,18432,18432,0.08627306407265456,1.4606666564941406,0.0,18432,0.9925521014245331,1.0000003576278687,0.18452151119709015,7.462621688842773,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.0989812214018073,1.1881576776504517,0.0
calibration,veto_only,exact_mass__oracle_centroid_r4,18432,18432,0.08314643223191817,1.4304132461547852,0.0,18432,0.9937062311784959,1.0000003576278687,0.2891995310783386,6.666237831115723,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.09613385487676646,1.1238566637039185,0.0
calibration,veto_only,exact_mass__oracle_centroid_r8,18432,18432,0.08064929300042456,1.4304132461547852,0.0,18432,0.9945611219801422,1.0000003576278687,0.2891995310783386,6.232253551483154,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.09371845103029601,0.9675370454788208,0.0
calibration,veto_only,exact_mass__proxy_mean_q_r1,18432,18432,0.08920859289665566,1.4720319509506226,0.0,18432,0.9913172328694296,1.0000003576278687,0.07368321716785431,7.911907196044922,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.10166353279297294,1.3192816972732544,0.0
calibration,veto_only,exact_mass__proxy_mean_q_r2,18432,18432,0.08806022146124487,1.4304132461547852,0.0,18432,0.9918227759602208,1.0000003576278687,0.12748514115810394,7.869073867797852,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.1006053648080895,1.2559171915054321,0.0
calibration,veto_only,exact_mass__proxy_mean_q_r4,18432,18432,0.08668088022961123,1.4304132461547852,0.0,18432,0.9923475840866255,1.0000003576278687,0.11063483357429504,7.858722686767578,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.0993063279409004,1.1999633312225342,0.0
calibration,veto_only,exact_mass__proxy_mean_q_r8,18432,18432,0.0849001853669716,1.4304132461547852,0.0,18432,0.9931150001672601,1.0000003576278687,0.17978887259960175,7.326172828674316,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.09758168544344326,1.1745648384094238,0.0
calibration,veto_only,exact_mass__proxy_mean_veto_q_r1,18432,18432,0.08227657505343806,1.4304132461547852,0.0,18432,0.9936565833781464,1.0000003576278687,0.060649655759334564,8.452655792236328,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.09476773401783838,1.1127396821975708,0.0
calibration,veto_only,exact_mass__proxy_mean_veto_q_r2,18432,18432,0.08130974481357765,1.4304132461547852,0.0,18432,0.9940048848867364,1.0000003576278687,0.07270471751689911,8.532644271850586,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.0938998752280001,1.0669606924057007,0.0
calibration,veto_only,exact_mass__proxy_mean_veto_q_r4,18432,18432,0.08023471320990883,1.4304132461547852,0.0,18432,0.9944645418856655,1.0000003576278687,0.08679577708244324,8.810185432434082,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.09282729937942504,1.0832749605178833,0.0
calibration,veto_only,exact_mass__proxy_mean_veto_q_r8,18432,18432,0.07926707649228722,1.4304132461547852,0.0,18432,0.9948078967410967,1.0000003576278687,0.07028669118881226,7.31450080871582,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.09179612750971446,1.0797679424285889,0.0
calibration,veto_only,exact_mass__uniform_r1,18432,18432,0.09166971603267848,1.8223495483398438,0.0,18432,0.9904471942983137,1.0000003576278687,-0.030847258865833282,8.162148475646973,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.10365343908317343,1.4952678680419922,0.0
calibration,veto_only,exact_mass__uniform_r2,18432,18432,0.09133630170863657,1.8542855978012085,0.0,18432,0.9906205307809918,1.0000003576278687,-0.017826493829488754,8.091414451599121,18432,0.10055177700835177,0.7714753746986389,0.0,18432,0.10327021751674866,1.479254961013794,0.0
