split,new_max_protection,estimator,accumulation_rule,base_budget,total_tiles,baseline_skipped_tiles,additional_skipped_tiles,additional_physical_sparsity,downstream_work_reduction,unsafe_removals,unsafe_removal_rate,unsafe_wilson95_upper,new_max_removals,affected_masked_rows,mean_masked_relative_error,maximum_masked_relative_error,half_downstream_kernel_speedup,passes_offline_work_gate
heldout,masked,online_relative_proxy,rss,0.019999999552965164,786432,220192,2912,0.0037027994791666665,0.005142695676744843,2397,0.8231456043956044,0.8365752282706425,138,313601,0.002673225217735653,0.019992906600236893,1.0025779767132212,False
heldout,masked,online_relative_proxy,rss,0.05000000074505806,786432,220192,17292,0.0219879150390625,0.030538287651879062,15783,0.9127342123525329,0.9168495624594737,2172,1679125,0.005568761850867283,0.050146397203207016,1.015505905730693,False
heldout,masked,online_relative_proxy,max,0.0010000000474974513,786432,220192,2,2.5431315104166665e-06,3.532071206555524e-06,0,0.0,0.6576197724933469,0,224,5.270161117160959e-05,0.0008036642102524638,1.0000017660387222,False
heldout,masked,online_relative_proxy,max,0.0020000000949949026,786432,220192,8,1.0172526041666666e-05,1.4128284826222096e-05,0,0.0,0.32440756488388023,0,896,7.001719547718364e-05,0.0012149916728958488,1.0000070641923156,False
heldout,masked,online_relative_proxy,max,0.004999999888241291,786432,220192,98,0.00012461344401041666,0.0001730714891212207,0,0.0,0.03771999012168061,4,10901,0.0005040106875091482,0.004960218910127878,1.0000865432336439,False
heldout,masked,online_relative_proxy,max,0.009999999776482582,786432,220192,740,0.0009409586588541666,0.001306866346425544,515,0.6959459459459459,0.7280070766082302,33,80510,0.0013878565626277333,0.00996030867099762,1.0006538604273065,False
heldout,masked,online_relative_proxy,max,0.019999999552965164,786432,220192,5040,0.00640869140625,0.008900819440519922,4428,0.8785714285714286,0.8873016886390158,307,526684,0.004228427657206155,0.020060231909155846,1.004470304406443,False
heldout,masked,online_relative_proxy,max,0.05000000074505806,786432,220192,43526,0.055346171061197914,0.07686846566826787,41630,0.9564398290676837,0.9583174399778713,7106,4059757,0.01035904778464856,0.050146397203207016,1.039970467072071,False
heldout,none,oracle_relative_effect,sum,0.0010000000474974513,786432,220192,180,0.0002288818359375,0.00031788640858999715,0,0.0,0.02089549792161305,79,15288,9.023529005572951e-05,0.000998126924969256,1.0001589684712533,False
heldout,none,oracle_relative_effect,sum,0.0020000000949949026,786432,220192,652,0.0008290608723958334,0.0011514552133371008,0,0.0,0.005857297932341256,329,53318,0.00017192634177365252,0.0019999281503260136,1.0005760592598876,False
heldout,none,oracle_relative_effect,sum,0.004999999888241291,786432,220192,2850,0.00362396240234375,0.005033201469341622,0,0.0,0.0013460659521995833,1564,223067,0.00048193979215875084,0.004998872056603432,1.0025229499924755,False
heldout,none,oracle_relative_effect,sum,0.009999999776482582,786432,220192,7388,0.009394327799479166,0.013047471037016107,4493,0.6081483486735246,0.6192208061966236,4410,556386,0.0010417221824890015,0.009999816305935383,1.0065665741112726,False
heldout,none,oracle_relative_effect,sum,0.019999999552965164,786432,220192,16589,0.021094004313151043,0.029296764622774796,13327,0.8033636747242149,0.8093413471400936,10810,1218184,0.0025402911225415378,0.019999731332063675,1.0148661473208405,False
heldout,none,oracle_relative_effect,sum,0.05000000074505806,786432,220192,36943,0.04697545369466146,0.06524265329189037,32908,0.8907776845410498,0.8939178460045105,27625,2607509,0.004866655517329676,0.04999804124236107,1.0337213622177983,False
heldout,none,oracle_relative_effect,rss,0.0010000000474974513,786432,220192,268,0.0003407796223958333,0.00047329754167844024,0,0.0,0.01413124707820208,107,23720,7.99889307812486e-05,0.000998126924969256,1.000236704786736,False
heldout,none,oracle_relative_effect,rss,0.0020000000949949026,786432,220192,982,0.0012486775716145833,0.0017342469624187624,0,0.0,0.0038966294086368036,459,82711,0.00016445604408432186,0.0019999281503260136,1.0008678760368999,False
heldout,none,oracle_relative_effect,rss,0.004999999888241291,786432,220192,4652,0.005915323893229167,0.008215597626448148,0,0.0,0.0008250836835125289,2450,373047,0.00044239703951402977,0.004998872056603432,1.0041247424252635,False
heldout,none,oracle_relative_effect,rss,0.009999999776482582,786432,220192,13039,0.016579945882161457,0.02302733823113874,7586,0.5817930822915868,0.5902343168589286,7282,1015904,0.0009185223466968471,0.009999816305935383,1.0116477777748,False
heldout,none,oracle_relative_effect,rss,0.019999999552965164,786432,220192,32775,0.041675567626953125,0.057881816897428655,26768,0.8167200610221205,0.8208714812015689,19934,2481574,0.002125492032891593,0.019999731332063675,1.0298034472881363,False
heldout,none,oracle_relative_effect,rss,0.05000000074505806,786432,220192,91494,0.11634063720703125,0.16158166148629557,84697,0.9257109755830983,0.9273923894308155,61851,6734204,0.004690967973216794,0.04999804124236107,1.0878916719341085,False
heldout,none,oracle_relative_effect,max,0.0010000000474974513,786432,220192,367,0.0004666646321614583,0.0006481350664029387,0,0.0,0.01035876310299899,144,32222,8.715663079337584e-05,0.000998126924969256,1.000324172587012,False
heldout,none,oracle_relative_effect,max,0.0020000000949949026,786432,220192,1341,0.001705169677734375,0.002368253743995479,0,0.0,0.0028564399137893486,634,111468,0.00017658961048161516,0.0019999281503260136,1.0011855306907462,False
heldout,none,oracle_relative_effect,max,0.004999999888241291,786432,220192,7189,0.009141286214192709,0.012696029951963832,0,0.0,0.0005340669390096572,3741,578940,0.00048570458317750785,0.004999655764549971,1.00638856971219,False
heldout,none,oracle_relative_effect,max,0.009999999776482582,786432,220192,23110,0.029385884602864582,0.040813082791749083,15921,0.6889225443530939,0.6948592653392867,12909,1809135,0.0011805247739283382,0.009999816305935383,1.0208316431848707,False
heldout,none,oracle_relative_effect,max,0.019999999552965164,786432,220192,71753,0.09123865763346355,0.12671835264198927,64564,0.8998090672167017,0.9019846453708333,41848,5510324,0.0036551804540222044,0.019999999552965164,1.0676451150955901,False
heldout,none,oracle_relative_effect,max,0.05000000074505806,786432,220192,250503,0.3185310363769531,0.44239721672788923,243314,0.9713017408973146,0.971948350898812,151069,18921935,0.01018242620680222,0.04999995231628418,1.2840244133350416,True
heldout,none,online_relative_proxy,sum,0.0010000000474974513,786432,220192,1,1.2715657552083333e-06,1.766035603277762e-06,0,0.0,0.7934506856227626,0,112,5.6810444220900536e-05,0.000748192542232573,1.0000008830185814,False
heldout,none,online_relative_proxy,sum,0.0020000000949949026,786432,220192,1,1.2715657552083333e-06,1.766035603277762e-06,0,0.0,0.7934506856227626,0,112,5.535088296580527e-05,0.0012149916728958488,1.0000008830185814,False
heldout,none,online_relative_proxy,sum,0.004999999888241291,786432,220192,60,7.62939453125e-05,0.00010596213619666572,0,0.0,0.06017185214208986,3,6693,0.0005641255991656684,0.004960218910127878,1.0000529838752408,False
heldout,none,online_relative_proxy,sum,0.009999999776482582,786432,220192,401,0.0005098978678385416,0.0007081802769143826,273,0.6807980049875312,0.7245244295306157,9,44366,0.0011383472669557345,0.009883435443043709,1.0003542155626948,False
heldout,none,online_relative_proxy,sum,0.019999999552965164,786432,220192,2115,0.002689361572265625,0.003735165300932467,1738,0.8217494089834515,0.8374726282941372,127,224084,0.0030013959729366063,0.019992906600236893,1.0018710770414867,False
heldout,none,online_relative_proxy,sum,0.05000000074505806,786432,220192,10023,0.012744903564453125,0.01770097485165301,9046,0.9025241943529881,0.9081775846779228,1857,912290,0.006089309598470588,0.050146397203207016,1.0089295180127167,False
heldout,none,online_relative_proxy,rss,0.0010000000474974513,786432,220192,1,1.2715657552083333e-06,1.766035603277762e-06,0,0.0,0.7934506856227626,0,112,5.6810444220900536e-05,0.000748192542232573,1.0000008830185814,False
heldout,none,online_relative_proxy,rss,0.0020000000949949026,786432,220192,2,2.5431315104166665e-06,3.532071206555524e-06,0,0.0,0.6576197724933469,0,224,5.608066359335291e-05,0.0012149916728958488,1.0000017660387222,False
heldout,none,online_relative_proxy,rss,0.004999999888241291,786432,220192,74,9.409586588541667e-05,0.00013068663464255439,0,0.0,0.049349779396386066,3,8270,0.0005291193768161348,0.004960218910127878,1.0000653475873496,False
heldout,none,online_relative_proxy,rss,0.009999999776482582,786432,220192,489,0.000621795654296875,0.0008635914100028257,324,0.6625766871165644,0.703073290080025,13,54214,0.0010883886561119584,0.009883435443043709,1.0004319822330743,False
heldout,none,online_relative_proxy,rss,0.019999999552965164,786432,220192,2918,0.0037104288736979165,0.0051532918903645095,2403,0.8235092529129541,0.8369138679371381,146,313857,0.0026783621021722543,0.019992906600236893,1.0025833022003219,False
heldout,none,online_relative_proxy,rss,0.05000000074505806,786432,220192,17328,0.02203369140625,0.03060186493359706,15805,0.9121075715604802,0.9162324821278215,2396,1678888,0.005535605512434799,0.050146397203207016,1.0155386888962221,False
heldout,none,online_relative_proxy,max,0.0010000000474974513,786432,220192,2,2.5431315104166665e-06,3.532071206555524e-06,0,0.0,0.6576197724933469,0,224,5.270161117160959e-05,0.0008036642102524638,1.0000017660387222,False
heldout,none,online_relative_proxy,max,0.0020000000949949026,786432,220192,8,1.0172526041666666e-05,1.4128284826222096e-05,0,0.0,0.32440756488388023,0,896,7.001719547718364e-05,0.0012149916728958488,1.0000070641923156,False
heldout,none,online_relative_proxy,max,0.004999999888241291,786432,220192,98,0.00012461344401041666,0.0001730714891212207,0,0.0,0.03771999012168061,4,10901,0.0005040106875091482,0.004960218910127878,1.0000865432336439,False
heldout,none,online_relative_proxy,max,0.009999999776482582,786432,220192,740,0.0009409586588541666,0.001306866346425544,515,0.6959459459459459,0.7280070766082302,33,80510,0.0013878565626277333,0.00996030867099762,1.0006538604273065,False
heldout,none,online_relative_proxy,max,0.019999999552965164,786432,220192,5057,0.006430308024088542,0.008930842045775643,4444,0.8787818864939687,0.8874910635195744,324,527802,0.004241825558688412,0.020060231909155846,1.0044854504476137,False
heldout,none,online_relative_proxy,max,0.05000000074505806,786432,220192,46392,0.058990478515625,0.08192992370726195,44464,0.9584411105362993,0.9602195803655598,9972,4247412,0.01083970039228134,0.050146397203207016,1.0427147708104685,False
final_benchmark,all,oracle_relative_effect,sum,0.0010000000474974513,786432,328882,24,3.0517578125e-05,5.245328379412086e-05,0,0.0,0.1379762046749802,0,2497,4.0517368989455424e-05,0.0009710084996186197,1.000026227329752,False
final_benchmark,all,oracle_relative_effect,sum,0.0020000000949949026,786432,328882,119,0.00015131632486979166,0.0002600808654791826,0,0.0,0.031271680241939506,0,12627,0.0001383280556169479,0.0019941385835409164,1.000130057345453,False
final_benchmark,all,oracle_relative_effect,sum,0.004999999888241291,786432,328882,614,0.0007807413736979166,0.0013419298437329253,0,0.0,0.006217547828574852,0,65919,0.00039369821487184,0.004997604060918093,1.00067141541806,False
final_benchmark,all,oracle_relative_effect,sum,0.009999999776482582,786432,328882,2143,0.0027249654134114585,0.004683641132116709,1500,0.6999533364442371,0.7189843525304294,0,229103,0.0011198228655564045,0.009999826550483704,1.0023473175626014,False
final_benchmark,all,oracle_relative_effect,sum,0.019999999552965164,786432,328882,6285,0.007991790771484375,0.0137362036935854,5595,0.8902147971360382,0.8977066020881324,0,656908,0.0030404248355367703,0.019999608397483826,1.0069155988842613,False
final_benchmark,all,oracle_relative_effect,sum,0.05000000074505806,786432,328882,16723,0.021264394124348957,0.03654901103704513,15937,0.95299886384022,0.9561038297812885,0,1661760,0.005864415527302028,0.04999557510018349,1.018614679583293,False
final_benchmark,all,oracle_relative_effect,rss,0.0010000000474974513,786432,328882,31,3.9418538411458336e-05,6.775215823407277e-05,0,0.0,0.11025539546043596,0,3244,3.8049076037147256e-05,0.0009710084996186197,1.0000338772267447,False
final_benchmark,all,oracle_relative_effect,rss,0.0020000000949949026,786432,328882,143,0.00018183390299479166,0.00031253414927330346,0,0.0,0.026160587422281553,0,15321,0.00013031007022707588,0.0019941385835409164,1.000156291497852,False
final_benchmark,all,oracle_relative_effect,rss,0.004999999888241291,786432,328882,777,0.000988006591796875,0.001698175062834663,0,0.0,0.004919639931127486,0,84005,0.000366171321144252,0.004997604060918093,1.0008498090937228,False
final_benchmark,all,oracle_relative_effect,rss,0.009999999776482582,786432,328882,2948,0.0037485758463541665,0.0064430116927111794,2071,0.7025101763907734,0.7187403836210501,0,318075,0.001018256470931602,0.009999826550483704,1.0032319174874362,False
final_benchmark,all,oracle_relative_effect,rss,0.019999999552965164,786432,328882,9962,0.012667338053385416,0.021772483881543,9036,0.9070467777554708,0.9125928662707211,0,1060911,0.0026995665216739415,0.019999608397483826,1.0110060565350256,False
final_benchmark,all,oracle_relative_effect,rss,0.05000000074505806,786432,328882,34573,0.04396184285481771,0.07556114085892252,33613,0.9722326671101726,0.9739128363677768,0,3534763,0.006058689052697401,0.04999557510018349,1.0392639862264303,False
final_benchmark,all,oracle_relative_effect,max,0.0010000000474974513,786432,328882,35,4.4504801432291664e-05,7.64943721997596e-05,0,0.0,0.09890099232440402,0,3694,3.7684085750276685e-05,0.0009710084996186197,1.0000382486490031,False
final_benchmark,all,oracle_relative_effect,max,0.0020000000949949026,786432,328882,167,0.00021235148111979166,0.0003649874330674243,0,0.0,0.02248551872134217,0,17985,0.00012744086811578945,0.0019941385835409164,1.0001825270265692,False
final_benchmark,all,oracle_relative_effect,max,0.004999999888241291,786432,328882,995,0.0012652079264322917,0.002174625723964594,0,0.0,0.0038459144709808457,0,107945,0.00038265029590546604,0.004997604060918093,1.0010884963981161,False
final_benchmark,all,oracle_relative_effect,max,0.009999999776482582,786432,328882,4099,0.005212148030598958,0.008958583761337558,3104,0.7572578677726275,0.7701381942171207,0,441762,0.0013005472820044688,0.009999826550483704,1.0044994462135606,False
final_benchmark,all,oracle_relative_effect,max,0.019999999552965164,786432,328882,19982,0.025408426920572918,0.04367172986558846,18987,0.9502051846661996,0.9531355889362682,0,2092896,0.005002289111324304,0.019999608397483826,1.022323313797734,False
final_benchmark,all,oracle_relative_effect,max,0.05000000074505806,786432,328882,94265,0.11986414591471355,0.2060211998688668,93270,0.9894446507187185,0.9900773837725044,0,9537760,0.011344371749444238,0.04999931529164314,1.1148403759586274,True
final_benchmark,all,online_relative_proxy,sum,0.0010000000474974513,786432,328882,0,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,1.0,False
final_benchmark,all,online_relative_proxy,sum,0.0020000000949949026,786432,328882,4,5.086263020833333e-06,8.74221396568681e-06,0,0.0,0.4898908364545973,0,442,0.00016537222566664623,0.0018106959760189056,1.0000043711260895,False
final_benchmark,all,online_relative_proxy,sum,0.004999999888241291,786432,328882,83,0.00010553995768229167,0.00018140093978800132,0,0.0,0.04423530964197384,0,9055,0.000614211989606796,0.004813227336853743,1.0000907086972155,False
final_benchmark,all,online_relative_proxy,sum,0.009999999776482582,786432,328882,552,0.000701904296875,0.0012064255272647797,405,0.7336956521739131,0.7688628579368114,0,60543,0.0013283588465086377,0.009987244382500648,1.0006035768488915,False
final_benchmark,all,online_relative_proxy,sum,0.019999999552965164,786432,328882,2567,0.0032641092936197915,0.00561031581247951,2372,0.9240358395013635,0.933663206272955,0,277894,0.0029047143762624098,0.01995648629963398,1.0028130489527503,False
final_benchmark,all,online_relative_proxy,sum,0.05000000074505806,786432,328882,9244,0.011754353841145834,0.020203256474702218,8938,0.9668974469926439,0.9703549271117953,0,947295,0.005639919088990749,0.04985746741294861,1.0102047124487776,False
final_benchmark,all,online_relative_proxy,rss,0.0010000000474974513,786432,328882,0,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,1.0,False
final_benchmark,all,online_relative_proxy,rss,0.0020000000949949026,786432,328882,4,5.086263020833333e-06,8.74221396568681e-06,0,0.0,0.4898908364545973,0,442,0.00016537222566664623,0.0018106959760189056,1.0000043711260895,False
final_benchmark,all,online_relative_proxy,rss,0.004999999888241291,786432,328882,96,0.0001220703125,0.00020981313517648344,0,0.0,0.038475587857675686,0,10488,0.0005675506199803132,0.004813227336853743,1.0001049175741308,False
final_benchmark,all,online_relative_proxy,rss,0.009999999776482582,786432,328882,699,0.000888824462890625,0.0015277018905037701,491,0.7024320457796852,0.7351435746508848,0,76778,0.0012458297399136576,0.009987244382500648,1.000764434859542,False
final_benchmark,all,online_relative_proxy,rss,0.019999999552965164,786432,328882,3674,0.004671732584635417,0.008029723527483336,3364,0.9156232988568318,0.9241826664420023,0,400360,0.0026736572182354907,0.01995648629963398,1.0040310458556152,False
final_benchmark,all,online_relative_proxy,rss,0.05000000074505806,786432,328882,17537,0.022299448649088543,0.0383280515790624,17051,0.972287164281234,0.9746151192539892,0,1847631,0.00520989792296513,0.04985746741294861,1.0195384613670573,False
final_benchmark,all,online_relative_proxy,max,0.0010000000474974513,786432,328882,0,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,1.0,False
final_benchmark,all,online_relative_proxy,max,0.0020000000949949026,786432,328882,5,6.357828776041667e-06,1.0927767457108513e-05,0,0.0,0.43448246478317476,0,551,0.0001519295152871719,0.0018106959760189056,1.0000054639135827,False
final_benchmark,all,online_relative_proxy,max,0.004999999888241291,786432,328882,134,0.00017038981119791666,0.0002928641678505081,0,0.0,0.027868675023899322,0,14688,0.0005179085590870805,0.004954956006258726,1.0001464535294209,False
final_benchmark,all,online_relative_proxy,max,0.009999999776482582,786432,328882,1072,0.0013631184895833333,0.002342913342804065,804,0.75,0.7749973861395272,0,115455,0.0016217440441814248,0.009987244382500648,1.001172830591623,False
final_benchmark,all,online_relative_proxy,max,0.019999999552965164,786432,328882,7345,0.009339650472005209,0.016052890394492404,6961,0.9477195371000681,0.9525800647019583,0,776365,0.0045353042474132604,0.020017873495817184,1.0080913902980428,False
final_benchmark,all,online_relative_proxy,max,0.05000000074505806,786432,328882,50071,0.06366856892903645,0.10943284886897607,49518,0.988955682930239,0.9898343101198037,0,5122694,0.009865781984190863,0.050114624202251434,1.0578836085264194,False
final_benchmark,critical,oracle_relative_effect,sum,0.0010000000474974513,786432,328882,33,4.1961669921875e-05,7.212326521691618e-05,0,0.0,0.10426999754245206,9,2866,4.878304187086231e-05,0.0009710084996186197,1.0000360629330967,False
final_benchmark,critical,oracle_relative_effect,sum,0.0020000000949949026,786432,328882,142,0.00018056233723958334,0.0003103485957818818,0,0.0,0.02633996431300811,27,13319,0.00014281938327305766,0.0019941385835409164,1.0001551983806907,False
final_benchmark,critical,oracle_relative_effect,sum,0.004999999888241291,786432,328882,772,0.0009816487630208333,0.0016872472953775545,0,0.0,0.004951345119572852,169,71606,0.00040804041708990263,0.004997604060918093,1.0008443359494623,False
final_benchmark,critical,oracle_relative_effect,sum,0.009999999776482582,786432,328882,2689,0.0034192403157552085,0.005876953338432958,1886,0.7013759761993306,0.7183765342733139,614,245721,0.0011250368197662983,0.009999826550483704,1.0029471367618321,False
final_benchmark,critical,oracle_relative_effect,sum,0.019999999552965164,786432,328882,7865,0.010000864664713541,0.01718937821003169,7005,0.8906547997457088,0.8973619306898639,1902,703531,0.0030221318452180587,0.019999608397483826,1.00866919816806,False
final_benchmark,critical,oracle_relative_effect,sum,0.05000000074505806,786432,328882,22044,0.0280303955078125,0.04817834116490001,21056,0.9551805479949192,0.9578335135503974,6853,1808579,0.005932010706149491,0.04999557510018349,1.0246837824279775,False
final_benchmark,critical,oracle_relative_effect,rss,0.0010000000474974513,786432,328882,41,5.2134195963541664e-05,8.960769314828981e-05,0,0.0,0.08566757018443186,10,3636,4.576655655519932e-05,0.0009710084996186197,1.0000448058540488,False
final_benchmark,critical,oracle_relative_effect,rss,0.0020000000949949026,786432,328882,172,0.00021870930989583334,0.00037591520052453285,0,0.0,0.0218461496307948,29,16431,0.00013331973325450607,0.0019941385835409164,1.000187992934963,False
final_benchmark,critical,oracle_relative_effect,rss,0.004999999888241291,786432,328882,970,0.0012334187825520833,0.0021199868866790513,0,0.0,0.003944644978810071,200,91148,0.00038333922871474377,0.004997604060918093,1.001061118221697,False
final_benchmark,critical,oracle_relative_effect,rss,0.009999999776482582,786432,328882,3640,0.004628499348958333,0.007955414708774998,2553,0.7013736263736263,0.7160224490956646,738,341668,0.0010272580686429963,0.009999826550483704,1.0039935926974306,False
final_benchmark,critical,oracle_relative_effect,rss,0.019999999552965164,786432,328882,12005,0.015265146891276041,0.02623756966451754,10868,0.905289462723865,0.9103985154179628,2344,1127201,0.002687958942689172,0.019999608397483826,1.0132931751366137,False
final_benchmark,critical,oracle_relative_effect,rss,0.05000000074505806,786432,328882,42431,0.05395380655924479,0.09273522019451426,41241,0.9719544672527162,0.9734831988894527,9999,3767682,0.006109737116390642,0.04999557510018349,1.048622100704849,False
final_benchmark,critical,oracle_relative_effect,max,0.0010000000474974513,786432,328882,45,5.7220458984375e-05,9.834990711397662e-05,0,0.0,0.07865159873288836,10,4086,4.4586639679814275e-05,0.0009710084996186197,1.0000491773718518,False
final_benchmark,critical,oracle_relative_effect,max,0.0020000000949949026,786432,328882,198,0.00025177001953125,0.0004327395913014971,0,0.0,0.019032060326648184,31,19136,0.0001306532922141337,0.0019941385835409164,1.000216416621671,False
final_benchmark,critical,oracle_relative_effect,max,0.004999999888241291,786432,328882,1228,0.0015614827473958333,0.0026838596874658505,0,0.0,0.003118468527899486,233,117929,0.00040680880161003945,0.004997604060918093,1.0013437330392003,False
final_benchmark,critical,oracle_relative_effect,max,0.009999999776482582,786432,328882,4956,0.0063018798828125,0.010831603103485958,3728,0.7522195318805488,0.7640406690903948,857,476286,0.0013082659835555767,0.009999826550483704,1.0054452921735462,False
final_benchmark,critical,oracle_relative_effect,max,0.019999999552965164,786432,328882,23245,0.029557545979817707,0.05080319090809748,22017,0.9471714347171435,0.9499738826171472,3263,2245898,0.005122910923827319,0.019999608397483826,1.0260636538450758,False
final_benchmark,critical,oracle_relative_effect,max,0.05000000074505806,786432,328882,112676,0.14327494303385416,0.24625942519943175,111448,0.9891014945507473,0.9896912675470253,18411,10374178,0.011735881386834303,0.04999931529164314,1.1404195288276522,True
final_benchmark,critical,online_relative_proxy,sum,0.0010000000474974513,786432,328882,0,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,1.0,False
final_benchmark,critical,online_relative_proxy,sum,0.0020000000949949026,786432,328882,4,5.086263020833333e-06,8.74221396568681e-06,0,0.0,0.4898908364545973,0,442,0.00016537222566664623,0.0018106959760189056,1.0000043711260895,False
final_benchmark,critical,online_relative_proxy,sum,0.004999999888241291,786432,328882,83,0.00010553995768229167,0.00018140093978800132,0,0.0,0.04423530964197384,0,9055,0.000614211989606796,0.004813227336853743,1.0000907086972155,False
final_benchmark,critical,online_relative_proxy,sum,0.009999999776482582,786432,328882,554,0.0007044474283854166,0.0012107966342476233,407,0.7346570397111913,0.7697153344493065,2,60579,0.001328462464416446,0.009987244382500648,1.0006057650462634,False
final_benchmark,critical,online_relative_proxy,sum,0.019999999552965164,786432,328882,2605,0.0033124287923177085,0.005693366845153535,2410,0.9251439539347409,0.9346354872132997,50,278980,0.002911666880085958,0.01995648629963398,1.0028548101633434,False
final_benchmark,critical,online_relative_proxy,sum,0.05000000074505806,786432,328882,10142,0.012896219889322916,0.02216588350999891,9830,0.9692368369157957,0.9724238295638937,1091,965527,0.00576636090655806,0.04985746741294861,1.0112071499450803,False
final_benchmark,critical,online_relative_proxy,rss,0.0010000000474974513,786432,328882,0,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,1.0,False
final_benchmark,critical,online_relative_proxy,rss,0.0020000000949949026,786432,328882,4,5.086263020833333e-06,8.74221396568681e-06,0,0.0,0.4898908364545973,0,442,0.00016537222566664623,0.0018106959760189056,1.0000043711260895,False
final_benchmark,critical,online_relative_proxy,rss,0.004999999888241291,786432,328882,96,0.0001220703125,0.00020981313517648344,0,0.0,0.038475587857675686,0,10488,0.0005675506199803132,0.004813227336853743,1.0001049175741308,False
final_benchmark,critical,online_relative_proxy,rss,0.009999999776482582,786432,328882,701,0.0008913675944010416,0.0015320729974866135,493,0.703281027104137,0.7359153489750566,2,76814,0.0012459501361575002,0.009987244382500648,1.0007666237605246,False
final_benchmark,critical,online_relative_proxy,rss,0.019999999552965164,786432,328882,3712,0.004720052083333333,0.00811277456015736,3402,0.9164870689655172,0.9249621948888939,50,401442,0.0026793770857493422,0.01995648629963398,1.0040729085746136,False
final_benchmark,critical,online_relative_proxy,rss,0.05000000074505806,786432,328882,18612,0.0236663818359375,0.040677521582340725,18121,0.9736191704276811,0.9758257238170543,1364,1868736,0.005276359723668489,0.04985746741294861,1.0207610140905399,False
final_benchmark,critical,online_relative_proxy,max,0.0010000000474974513,786432,328882,0,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,1.0,False
final_benchmark,critical,online_relative_proxy,max,0.0020000000949949026,786432,328882,5,6.357828776041667e-06,1.0927767457108513e-05,0,0.0,0.43448246478317476,0,551,0.0001519295152871719,0.0018106959760189056,1.0000054639135827,False
final_benchmark,critical,online_relative_proxy,max,0.004999999888241291,786432,328882,134,0.00017038981119791666,0.0002928641678505081,0,0.0,0.027868675023899322,0,14688,0.0005179085590870805,0.004954956006258726,1.0001464535294209,False
final_benchmark,critical,online_relative_proxy,max,0.009999999776482582,786432,328882,1074,0.00136566162109375,0.0023472844497869085,806,0.750465549348231,0.7754228732101299,2,115491,0.0016217069434733256,0.009987244382500648,1.0011750212794823,False
final_benchmark,critical,online_relative_proxy,max,0.019999999552965164,786432,328882,7431,0.009449005126953125,0.01624084799475467,7045,0.9480554434127304,0.9528735294319406,86,781277,0.004549946631730345,0.020017873495817184,1.0081869051383268,False
final_benchmark,critical,online_relative_proxy,max,0.05000000074505806,786432,328882,53550,0.06809234619140625,0.11703638946563218,52972,0.9892063492063492,0.9900471070905297,3479,5279235,0.01007407286722111,0.050114624202251434,1.0621554175613719,False
final_benchmark,masked,oracle_relative_effect,sum,0.0010000000474974513,786432,328882,33,4.1961669921875e-05,7.212326521691618e-05,0,0.0,0.10426999754245206,9,2866,4.878304187086231e-05,0.0009710084996186197,1.0000360629330967,False
final_benchmark,masked,oracle_relative_effect,sum,0.0020000000949949026,786432,328882,142,0.00018056233723958334,0.0003103485957818818,0,0.0,0.02633996431300811,27,13319,0.00014281938327305766,0.0019941385835409164,1.0001551983806907,False
final_benchmark,masked,oracle_relative_effect,sum,0.004999999888241291,786432,328882,773,0.0009829203287760417,0.001689432848868976,0,0.0,0.004944971431527044,170,71629,0.00040817649540579153,0.004997604060918093,1.0008454305735257,False
final_benchmark,masked,oracle_relative_effect,sum,0.009999999776482582,786432,328882,2697,0.003429412841796875,0.005894437766364332,1893,0.7018909899888766,0.7188574906159877,623,246117,0.001124391319307585,0.009999826550483704,1.0029559306578344,False
final_benchmark,masked,oracle_relative_effect,sum,0.019999999552965164,786432,328882,7892,0.010035196940104166,0.017248388154300076,7030,0.8907754688291941,0.8974680501846662,1932,704378,0.0030221127563647516,0.019999608397483826,1.0086992178199488,False
final_benchmark,masked,oracle_relative_effect,sum,0.05000000074505806,786432,328882,22109,0.028113047281901043,0.04832040214184242,21121,0.9553123162513004,0.9579576483159649,6955,1810525,0.005930499013492696,0.04999557510018349,1.0247583682254355,False
final_benchmark,masked,oracle_relative_effect,rss,0.0010000000474974513,786432,328882,41,5.2134195963541664e-05,8.960769314828981e-05,0,0.0,0.08566757018443186,10,3636,4.576655655519932e-05,0.0009710084996186197,1.0000448058540488,False
final_benchmark,masked,oracle_relative_effect,rss,0.0020000000949949026,786432,328882,172,0.00021870930989583334,0.00037591520052453285,0,0.0,0.0218461496307948,29,16431,0.00013331973325450607,0.0019941385835409164,1.000187992934963,False
final_benchmark,masked,oracle_relative_effect,rss,0.004999999888241291,786432,328882,971,0.0012346903483072917,0.0021221724401704733,0,0.0,0.003940598531110172,201,91171,0.00038345237084350657,0.004997604060918093,1.001062213320002,False
final_benchmark,masked,oracle_relative_effect,rss,0.009999999776482582,786432,328882,3653,0.004645029703776042,0.00798382690416348,2565,0.7021626060771968,0.7167736451004906,751,342256,0.0010284804017231899,0.009999826550483704,1.0040079126926744,False
