condition,task,target,count,accuracy,dense_accuracy,delta,paired_ci95,matching_tokens,compared_tokens,token_agreement,sequence_exact_match,relative_accuracy,length_terminated,empty_outputs,overall_eligible,overall_skipped,overall_softmax_skipped,overall_pv_omitted,overall_compensated,overall_mass_sum,overall_rows,overall_error_sq,overall_dense_sq,overall_denominator_mass_sum,overall_same_budget_best_mass_sum,overall_wrongly_replaced_vs_mass,overall_unnecessarily_retained_vs_mass,overall_physical_sparsity,overall_pv_omission,overall_mass,overall_denominator_mass,overall_relative_error,overall_rescued_rows,overall_prefix_eligible,overall_prefix_skipped,overall_prefix_replaced,overall_canvas_eligible,overall_canvas_skipped,overall_canvas_replaced,overall_boundary_eligible,overall_boundary_skipped,overall_boundary_replaced,overall_softmax_sparsity,overall_compensation_fraction,overall_mass_selection_gap,overall_wrongly_replaced_fraction,overall_rescued_row_rate,overall_prefix_sparsity,overall_canvas_sparsity,overall_boundary_sparsity,global_eligible,global_skipped,global_softmax_skipped,global_pv_omitted,global_compensated,global_mass_sum,global_rows,global_error_sq,global_dense_sq,global_denominator_mass_sum,global_same_budget_best_mass_sum,global_wrongly_replaced_vs_mass,global_unnecessarily_retained_vs_mass,global_physical_sparsity,global_pv_omission,global_mass,global_denominator_mass,global_relative_error,global_rescued_rows,global_prefix_eligible,global_prefix_skipped,global_prefix_replaced,global_canvas_eligible,global_canvas_skipped,global_canvas_replaced,global_boundary_eligible,global_boundary_skipped,global_boundary_replaced,global_softmax_sparsity,global_compensation_fraction,global_mass_selection_gap,global_wrongly_replaced_fraction,global_rescued_row_rate,global_prefix_sparsity,global_canvas_sparsity,global_boundary_sparsity,local_eligible,local_skipped,local_softmax_skipped,local_pv_omitted,local_compensated,local_mass_sum,local_rows,local_error_sq,local_dense_sq,local_denominator_mass_sum,local_same_budget_best_mass_sum,local_wrongly_replaced_vs_mass,local_unnecessarily_retained_vs_mass,local_physical_sparsity,local_pv_omission,local_mass,local_denominator_mass,local_relative_error,local_rescued_rows,local_prefix_eligible,local_prefix_skipped,local_prefix_replaced,local_canvas_eligible,local_canvas_skipped,local_canvas_replaced,local_boundary_eligible,local_boundary_skipped,local_boundary_replaced,local_softmax_sparsity,local_compensation_fraction,local_mass_selection_gap,local_wrongly_replaced_fraction,local_rescued_row_rate,local_prefix_sparsity,local_canvas_sparsity,local_boundary_sparsity,overall_mass_sample_p10_p50_p90,overall_relative_error_sample_p10_p50_p90,overall_physical_sparsity_sample_p10_p50_p90,global_mass_sample_p10_p50_p90,global_relative_error_sample_p10_p50_p90,global_physical_sparsity_sample_p10_p50_p90,local_mass_sample_p10_p50_p90,local_relative_error_sample_p10_p50_p90,local_physical_sparsity_sample_p10_p50_p90
jl_gaussian_r2_s50,fwe,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",291,349,0.833810888252149,0.3,1.0,0,0,1635840.0,859731.0,0.0,859731.0,0.0,4131104.1573471576,5652480.0,42196840.46196259,612810181.4244385,4131104.1573471576,5199124.063865662,239102.0,239102.0,0.525559345657277,0.525559345657277,0.7308480803730677,0.7308480803730677,0.2624079454098497,0.0,1415040.0,778186.0,778186.0,176640.0,78886.0,78886.0,44160.0,2659.0,2659.0,0.0,0.0,0.18894713586222403,0.14616466158059468,0.0,0.549939224332881,0.4465919384057971,0.06021286231884058,936640.0,502130.0,0.0,502130.0,0.0,833647.9319267273,942080.0,2165486.4209474176,162481015.17041016,833647.9319267273,856402.1444396973,103880.0,103880.0,0.53609711308507,0.53609711308507,0.8849014223067333,0.8849014223067333,0.11544534354287216,0.0,899840.0,499590.0,499590.0,29440.0,2538.0,2538.0,7360.0,2.0,2.0,0.0,0.0,0.024153163757823084,0.11090707208746156,0.0,0.5551987019914651,0.08620923913043478,0.0002717391304347826,699200.0,357601.0,0.0,357601.0,0.0,3297456.2254204303,4710400.0,40031354.04101517,450329166.2540283,3297456.2254204303,4342721.919425964,135222.0,135222.0,0.5114430778032036,0.5114430778032036,0.7000374119863345,0.7000374119863345,0.2981501981188376,0.0,515200.0,278596.0,278596.0,147200.0,76348.0,76348.0,36800.0,2657.0,2657.0,0.0,0.0,0.2219059302831042,0.19339530892448512,0.0,0.5407531055900621,0.5186684782608696,0.07220108695652173,"[0.7117679368859253, 0.7405556178585813, 0.7481110859235718]","[0.24556191524943555, 0.2585055865489555, 0.27910334242951906]","[0.5080627680102916, 0.5247020115057596, 0.5463083017676768]","[0.8772672998346389, 0.8833863043691963, 0.8935005549043417]","[0.11023742093432917, 0.11782745820761756, 0.11906290555401342]","[0.507894155982906, 0.5402755859757291, 0.5587023084263065]","[0.6774946612845475, 0.713019365377883, 0.7220072298752479]","[0.277615003720584, 0.29265936292326333, 0.3184371155011787]","[0.4992384868421052, 0.5107072368421053, 0.5273179824561404]"
jl_gaussian_r2_s50,qa_1,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",79,101,0.7821782178217822,0.5,1.0,0,0,995680.0,519454.0,0.0,519454.0,0.0,2465196.864422612,3563520.0,30807379.275842927,383419143.83203125,2465196.864422612,3220421.707714081,146854.0,146854.0,0.5217077775992287,0.5217077775992287,0.6917870152048008,0.6917870152048008,0.2834591504057983,0.0,856480.0,467939.0,467939.0,111360.0,48306.0,48306.0,27840.0,3209.0,3209.0,0.0,0.0,0.21193225891575435,0.14749116181905833,0.0,0.5463513450401644,0.4337823275862069,0.11526580459770115,554880.0,292727.0,0.0,292727.0,0.0,509958.97440338135,593920.0,1612211.3333831988,93012327.53076172,509958.97440338135,527750.7384262085,63325.0,63325.0,0.527550100922722,0.527550100922722,0.8586324326565553,0.8586324326565553,0.1316560220208091,0.0,531680.0,291008.0,291008.0,18560.0,1719.0,1719.0,4640.0,0.0,0.0,0.0,0.0,0.029956499230245064,0.11412377450980392,0.0,0.547336743906109,0.09261853448275863,0.0,440800.0,226727.0,0.0,226727.0,0.0,1955237.8900192305,2969600.0,29195167.94245973,290406816.30126953,1955237.8900192305,2692670.9692878723,83529.0,83529.0,0.514353448275862,0.514353448275862,0.65841793171445,0.65841793171445,0.31706776116975705,0.0,324800.0,176931.0,176931.0,92800.0,46587.0,46587.0,23200.0,3209.0,3209.0,0.0,0.0,0.2483274108528562,0.18949410163339384,0.0,0.5447383004926108,0.5020150862068965,0.13831896551724138,"[0.6835363547306936, 0.6956010407730597, 0.7005248219953502]","[0.2775681472875224, 0.2836861485594563, 0.29016487172560324]","[0.5068536924751244, 0.5218761819739243, 0.5377372060962308]","[0.8422089611925184, 0.8498288631439208, 0.8752337391674518]","[0.11877901394573492, 0.13639760590758793, 0.14434483231813366]","[0.5041549545384497, 0.5327676815868609, 0.5566736128198819]","[0.6469144257901263, 0.6625308115362714, 0.6720777629798977]","[0.3072374314119269, 0.31745326945820895, 0.3229338022286369]","[0.5050756578947369, 0.5118421052631579, 0.5270811403508772]"
jl_gaussian_r2_s50,qa_2,0.5,10,0.7,0.6,0.09999999999999998,"[0.0, 0.3]",95,119,0.7983193277310925,0.3,1.1666666666666667,0,0,1294720.0,673175.0,0.0,673175.0,0.0,3209580.235180199,4669440.0,43330557.13309682,500550938.7489624,3209580.235180199,4212277.032619476,190676.0,190676.0,0.5199386739990114,0.5199386739990114,0.6873587057934568,0.6873587057934568,0.29422054557225563,0.0,1112320.0,606943.0,606943.0,145920.0,62806.0,62806.0,36480.0,3426.0,3426.0,0.0,0.0,0.21473598492309082,0.14727199703410776,0.0,0.5456550273302647,0.43041392543859647,0.09391447368421052,717120.0,371444.0,0.0,371444.0,0.0,677417.4171829224,778240.0,1981675.7947319448,122430658.85888672,677417.4171829224,698314.2762756348,80928.0,80928.0,0.5179663096831771,0.5179663096831771,0.8704479558785495,0.8704479558785495,0.12722463366560416,0.0,686720.0,369882.0,369882.0,24320.0,1551.0,1551.0,6080.0,11.0,11.0,0.0,0.0,0.026851432839114415,0.11285140562248996,0.0,0.5386212721342032,0.06377467105263158,0.0018092105263157895,577600.0,301731.0,0.0,301731.0,0.0,2532162.817997277,3891200.0,41348881.33836488,378120279.8900757,2532162.817997277,3513962.7563438416,109748.0,109748.0,0.5223874653739612,0.5223874653739612,0.6507408557764384,0.6507408557764384,0.3306868284540205,0.0,425600.0,237061.0,237061.0,121600.0,61255.0,61255.0,30400.0,3415.0,3415.0,0.0,0.0,0.2523128953398861,0.19000692520775622,0.0,0.5570042293233083,0.5037417763157894,0.11233552631578947,"[0.6721508243514716, 0.6821914589700948, 0.7215112699909271]","[0.2719007093143725, 0.29373736980596576, 0.309226263898061]","[0.5077046236424304, 0.5161766460626488, 0.5396701640271494]","[0.8513784271106124, 0.8714198519630978, 0.8861846842896194]","[0.11122447139770476, 0.12520685431427925, 0.14083272735920868]","[0.5015344582680251, 0.519946596323265, 0.5585875877594627]","[0.6331065395611367, 0.6458702832230483, 0.6916335340570076]","[0.3084801115945048, 0.3300821334663405, 0.34647548800742817]","[0.5101184210526316, 0.5197598684210527, 0.5312828947368421]"
blasst_s75,niah_single_1,0.75,10,0.0,1.0,-1.0,"[-1.0, -1.0]",30,291,0.10309278350515463,0.0,0.0,0,0,12868480.0,10647497.0,10647497.0,10647497.0,0.0,18099466.057172533,43745280.0,3870846207.889187,5819435264.202332,18099466.057172533,35859582.033462524,1137295.0,1137295.0,0.8274090646292336,0.8274090646292336,0.4137467186670775,0.4137467186670775,0.8155724326473345,0.0,11159680.0,9444177.0,9444177.0,1367040.0,1065753.0,1065753.0,341760.0,137567.0,137567.0,0.8274090646292336,0.0,0.4059893084760228,0.08837834771472622,0.0,0.8462766853529851,0.7796063026685394,0.4025251638576779,7457280.0,6537130.0,6537130.0,6537130.0,0.0,6143283.523933411,7290880.0,52238034.36773291,1438998213.8413086,6143283.523933411,6299671.729034424,193661.0,193661.0,0.8766105067799519,0.8766105067799519,0.8425983590366883,0.8425983590366883,0.1905299642436454,0.0,7172480.0,6459700.0,6459700.0,227840.0,74764.0,74764.0,56960.0,2666.0,2666.0,0.8766105067799519,0.0,0.02144983940224132,0.02596938830243735,0.0,0.9006229365575087,0.3281425561797753,0.04680477528089887,5411200.0,4110367.0,4110367.0,4110367.0,0.0,11956182.533239122,36454400.0,3818608173.5214534,4380437050.361023,11956182.533239122,29559910.3044281,943634.0,943634.0,0.7596035999408633,0.7596035999408633,0.32797639059315536,0.32797639059315536,0.9336709082899737,0.0,3987200.0,2984477.0,2984477.0,1139200.0,990989.0,990989.0,284800.0,134901.0,134901.0,0.7596035999408633,0.0,0.4828972022907791,0.1743853489059728,0.0,0.748514496388443,0.8698990519662921,0.4736692415730337,"[0.39910965847836416, 0.4167381819525179, 0.4217410156262049]","[0.7837263720081349, 0.8051753720743445, 0.8512451877606925]","[0.8210768259629404, 0.8260249585176991, 0.8360222384639696]","[0.8344951899865798, 0.8407074915241017, 0.8547100502584363]","[0.18180299827782995, 0.19299492071234736, 0.1961539916937985]","[0.8694757803588664, 0.8737033834287532, 0.8844865219465649]","[0.31150575040940554, 0.33199216369276613, 0.3376841351501993]","[0.901493466178261, 0.9243130290824825, 0.9747220204386103]","[0.7467514619883041, 0.7601687323778196, 0.7703507401315789]"
blasst_s75,niah_single_2,0.75,10,0.1,1.0,-0.9,"[-1.0, -0.7]",37,283,0.13074204946996468,0.0,0.1,0,0,16462080.0,11943150.0,11943150.0,11943150.0,0.0,21230008.38886507,56893440.0,4853234599.698309,6843262296.690704,21230008.38886507,43184556.10156822,1940386.0,1940386.0,0.7254945912059716,0.7254945912059716,0.3731538888994068,0.3731538888994068,0.8421395217008738,0.0,14239680.0,10332256.0,10332256.0,1777920.0,1372396.0,1372396.0,444480.0,238498.0,238498.0,0.7254945912059716,0.0,0.3858889128993282,0.11787003829406734,0.0,0.7255960808108047,0.7719109971202304,0.5365775737940964,9424480.0,6631634.0,6631634.0,6631634.0,0.0,7466953.229930878,9482240.0,87411424.40788138,1512313465.6079102,7466953.229930878,7726921.18180275,659371.0,659371.0,0.7036604672088009,0.7036604672088009,0.7874672260911849,0.7874672260911849,0.24041590142744068,0.0,9054080.0,6545120.0,6545120.0,296320.0,84225.0,84225.0,74080.0,2289.0,2289.0,0.7036604672088009,0.0,0.027416301619856906,0.0699636478617388,0.0,0.722891779175797,0.2842366360691145,0.03089902807775378,7037600.0,5311516.0,5311516.0,5311516.0,0.0,13763055.158934189,47411200.0,4765823175.290428,5330948831.082794,13763055.158934189,35457634.91976547,1281015.0,1281015.0,0.7547340002273503,0.7547340002273503,0.2902912214610512,0.2902912214610512,0.9455112605230958,0.0,5185600.0,3787136.0,3787136.0,1481600.0,1288171.0,1288171.0,370400.0,236209.0,236209.0,0.7547340002273503,0.0,0.45758343515522243,0.182024411731272,0.0,0.7303178031471768,0.8694458693304535,0.637713282937365,"[0.35994579325254716, 0.3751488672649035, 0.3849528277452724]","[0.7898961246111688, 0.8579427300993067, 0.8726010920179172]","[0.7151697893620944, 0.7267870099438576, 0.7363863154498524]","[0.7767188120963208, 0.7845729773369385, 0.8059732287738006]","[0.22816422293196292, 0.24282558122639242, 0.2510682529912278]","[0.6807034231870229, 0.7051941530869545, 0.7244478414216768]","[0.27659118948379247, 0.2911036720206408, 0.30350088727598434]","[0.88384438382902, 0.961292054032298, 0.9791534759032562]","[0.7443129111842105, 0.7561143092105262, 0.7630749725877193]"
blasst_s75,niah_single_3,0.75,10,0.0,1.0,-1.0,"[-1.0, -1.0]",23,547,0.04204753199268738,0.0,0.0,0,0,16705920.0,12079265.0,12079265.0,12079265.0,0.0,21276090.96409206,56770560.0,5146843006.545512,7073536101.308136,21276090.96409206,44104826.99809265,1960273.0,1960273.0,0.7230529656552886,0.7230529656552886,0.3747733149733253,0.3747733149733253,0.8530061717366461,0.0,14488320.0,10460724.0,10460724.0,1774080.0,1370313.0,1370313.0,443520.0,248228.0,248228.0,0.7230529656552886,0.0,0.4021227910029528,0.11734002078305175,0.0,0.7220108335542009,0.7724076704545455,0.5596771284271285,9683520.0,6770433.0,6770433.0,6770433.0,0.0,7622925.507535934,9461760.0,80277773.29452533,1590790413.2607422,7622925.507535934,7872713.828639984,693881.0,693881.0,0.699170652820462,0.699170652820462,0.8056561894970845,0.8056561894970845,0.22464211343892737,0.0,9313920.0,6675440.0,6675440.0,295680.0,91865.0,91865.0,73920.0,3128.0,3128.0,0.699170652820462,0.0,0.0263997735203651,0.07165586480949077,0.0,0.7167164845736275,0.31069061147186144,0.042316017316017314,7022400.0,5308832.0,5308832.0,5308832.0,0.0,13653165.456556125,47308800.0,5066565233.250987,5482745688.047394,13653165.456556125,36232113.16945267,1266392.0,1266392.0,0.7559854180906812,0.7559854180906812,0.2885967400685734,0.2885967400685734,0.9612974014193684,0.0,5174400.0,3785284.0,3785284.0,1478400.0,1278448.0,1278448.0,369600.0,245100.0,245100.0,0.7559854180906812,0.0,0.4772673944994703,0.1803360674413306,0.0,0.7315406617192332,0.8647510822510822,0.6631493506493507,"[0.362694745966885, 0.37207056263902843, 0.3853007782895081]","[0.8324489225182851, 0.8559880498329312, 0.8716804759588165]","[0.7129337781157817, 0.7253154383296461, 0.7317624216445427]","[0.7806269741562816, 0.8064289097257036, 0.819606107371898]","[0.21224227966754314, 0.22195003997912055, 0.2495930695399304]","[0.6801179826653944, 0.7006092954834606, 0.7184723282442748]","[0.27735752260317686, 0.28624646002979504, 0.3009483865670179]","[0.9381071111837762, 0.9640593391658465, 0.9803421301242934]","[0.7483412828947369, 0.757881716008772, 0.7621146655701755]"
blasst_s75,niah_multikey_1,0.75,10,0.0,1.0,-1.0,"[-1.0, -1.0]",30,287,0.10452961672473868,0.0,0.0,0,0,11866560.0,8486627.0,8486627.0,8486627.0,0.0,15484442.57212511,40673280.0,3215378292.07277,4890601807.056946,15484442.57212511,31667717.66506195,1430519.0,1430519.0,0.7151716251382035,0.7151716251382035,0.3807030702250989,0.3807030702250989,0.8108394785914865,0.0,10277760.0,7338390.0,7338390.0,1271040.0,981374.0,981374.0,317760.0,166863.0,166863.0,0.7151716251382035,0.0,0.39788468235010405,0.12055043753202276,0.0,0.7140067485522137,0.7721031596173212,0.5251227341389728,6835360.0,4736520.0,4736520.0,4736520.0,0.0,5361958.386133194,6778880.0,60993037.85322439,1087997204.5498047,5361958.386133194,5540497.997587204,487520.0,487520.0,0.6929437513166826,0.6929437513166826,0.7909799828486703,0.7909799828486703,0.23676976469990926,0.0,6570560.0,4670087.0,4670087.0,211840.0,64434.0,64434.0,52960.0,1999.0,1999.0,0.6929437513166826,0.0,0.026337626784072,0.07132323681561761,0.0,0.7107593568889106,0.30416351963746224,0.03774546827794562,5031200.0,3750107.0,3750107.0,3750107.0,0.0,10122484.185991917,33894400.0,3154385254.219546,3802604602.507141,10122484.185991917,26127219.667474747,942999.0,942999.0,0.7453702893941803,0.7453702893941803,0.29864768770038463,0.29864768770038463,0.9107869140996138,0.0,3707200.0,2668303.0,2668303.0,1059200.0,916940.0,916940.0,264800.0,164864.0,164864.0,0.7453702893941803,0.0,0.4721940934633105,0.18743023533153125,0.0,0.7197623543375054,0.865691087613293,0.6225981873111782,"[0.37214601194814695, 0.3787736222694943, 0.390189816251948]","[0.7932574679282683, 0.7962089615548406, 0.8332169186764534]","[0.7022415883112094, 0.7133361863084507, 0.733253628741089]","[0.770018389001618, 0.790541062210859, 0.8147052696289029]","[0.2173711180514749, 0.23603424035440068, 0.2589909167959873]","[0.6698425307463952, 0.6877993466391009, 0.7273366616919542]","[0.2861569844381972, 0.29791863259632, 0.3060590290638328]","[0.8876087028905111, 0.8933686984511419, 0.9397368671935707]","[0.7374330378898636, 0.7435064875730995, 0.757460115131579]"
blasst_s75,niah_multikey_2,0.75,10,0.0,1.0,-1.0,"[-1.0, -1.0]",26,289,0.08996539792387544,0.0,0.0,0,0,11708960.0,9178512.0,9178512.0,9178512.0,0.0,15423759.43793989,40550400.0,3322761734.8786755,5000600827.270569,15423759.43793989,31106715.93896103,1220760.0,1220760.0,0.7838878943988193,0.7838878943988193,0.38036022919477713,0.38036022919477713,0.8151518265550205,0.0,10124960.0,8060176.0,8060176.0,1267200.0,966795.0,966795.0,316800.0,151541.0,151541.0,0.7838878943988193,0.0,0.3867522022229408,0.10425861904046133,0.0,0.796069910399646,0.7629379734848485,0.4783491161616162,6692960.0,5358310.0,5358310.0,5358310.0,0.0,5402102.928930283,6758400.0,67115209.09052137,1178388681.4511719,5402102.928930283,5557390.139921188,340420.0,340420.0,0.8005889770744185,0.8005889770744185,0.7993168396262847,0.7993168396262847,0.23865261231465448,0.0,6428960.0,5304014.0,5304014.0,211200.0,52581.0,52581.0,52800.0,1715.0,1715.0,0.8005889770744185,0.0,0.02297691923989491,0.050862398699529056,0.0,0.8250189766307459,0.24896306818181818,0.032481060606060604,5016000.0,3820202.0,3820202.0,3820202.0,0.0,10021656.509009607,33792000.0,3255646525.788154,3822212145.819397,10021656.509009607,25549325.79903984,880340.0,880340.0,0.76160326953748,0.76160326953748,0.2965689071084756,0.2965689071084756,0.9229139894339143,0.0,3696000.0,2756162.0,2756162.0,1056000.0,914214.0,914214.0,264000.0,149826.0,149826.0,0.76160326953748,0.0,0.45950725881955,0.17550637958532694,0.0,0.7457148268398268,0.8657329545454545,0.5675227272727272,"[0.3737102416454147, 0.38141644040145006, 0.3888293649581165]","[0.7961614990739757, 0.8123331599710621, 0.8433843546768182]","[0.7737678467365967, 0.7819522569444444, 0.7944160088158686]","[0.7918239875731876, 0.802027968809566, 0.8073697746838802]","[0.22844580596017747, 0.23657269745179338, 0.24508854113424403]","[0.7810316496480618, 0.8047952222602572, 0.8161105473675914]","[0.2868275550969824, 0.2981484037262213, 0.30770340439747806]","[0.8993022432244072, 0.9193007374013098, 0.956925015450628]","[0.748644437799043, 0.7592879037081339, 0.7725841291145925]"
blasst_s75,niah_multikey_3,0.75,10,0.0,1.0,-1.0,"[-1.0, -1.0]",25,827,0.030229746070133012,0.0,0.0,0,0,16624640.0,12732616.0,12732616.0,12732616.0,0.0,20599110.6159384,56893440.0,5435149260.818596,7328236011.386841,20599110.6159384,44109892.43925476,1820754.0,1820754.0,0.7658882237449954,0.7658882237449954,0.3620647761137031,0.3620647761137031,0.8612039513775757,0.0,14409920.0,11091139.0,11091139.0,1777920.0,1354854.0,1354854.0,436800.0,286623.0,286623.0,0.7658882237449954,0.0,0.41324240234579523,0.10952140918540192,0.0,0.7696877567675601,0.7620444114470842,0.6561881868131868,9587040.0,7415823.0,7415823.0,7415823.0,0.0,7696278.423101425,9482240.0,88162846.37168477,1701223089.2822266,7696278.423101425,7914395.107637405,526353.0,526353.0,0.7735258223601863,0.7735258223601863,0.8116519327818559,0.8116519327818559,0.2276471236693756,0.0,9224320.0,7339427.0,7339427.0,296320.0,73714.0,73714.0,66400.0,2682.0,2682.0,0.7735258223601863,0.0,0.023002653859845377,0.05490255595053322,0.0,0.795660493131201,0.24876484881209504,0.04039156626506024,7037600.0,5316793.0,5316793.0,5316793.0,0.0,12902832.192836974,47411200.0,5346986414.446912,5627012922.104614,12902832.192836974,36195497.331617355,1294401.0,1294401.0,0.7554838297146754,0.7554838297146754,0.2721473447800725,0.2721473447800725,0.9748001426863853,0.0,5185600.0,3751712.0,3751712.0,1481600.0,1281140.0,1281140.0,370400.0,283941.0,283941.0,0.7554838297146754,0.0,0.4912903520429852,0.18392648061839265,0.0,0.7234865782165998,0.864700323974082,0.766579373650108,"[0.3520605851730213, 0.36600084747326594, 0.36885644885488367]","[0.8449153778652349, 0.8631652096183804, 0.8808100935760267]","[0.7587737650876323, 0.7654775933159723, 0.7720694323020006]","[0.804202893897503, 0.8144621090158277, 0.8203448106146728]","[0.21790202349215412, 0.2258888373808233, 0.23871426379509225]","[0.7663676883012821, 0.7731584100452196, 0.7810565812276387]","[0.2599713533651857, 0.2761513837988405, 0.2790626776292559]","[0.9538460050037472, 0.9807137299413674, 0.9949745699492744]","[0.7438045637026033, 0.7582846765350877, 0.7677938596491228]"
blasst_s75,niah_multivalue,0.75,10,0.0,1.0,-1.0,"[-1.0, -1.0]",22,830,0.02650602409638554,0.0,0.0,0,0,15657280.0,11095712.0,11095712.0,11095712.0,0.0,20851438.726527285,53207040.0,4555450440.55792,6787884623.22699,20851438.726527285,42836496.615470886,1888378.0,1888378.0,0.7086615299720003,0.7086615299720003,0.3918924775091282,0.3918924775091282,0.8192160214197284,0.0,13578880.0,9607116.0,9607116.0,1662720.0,1252502.0,1252502.0,415680.0,236094.0,236094.0,0.7086615299720003,0.0,0.41319828896596394,0.12060702752968587,0.0,0.707504300796531,0.7532849788298691,0.5679705542725173,9075680.0,6201105.0,6201105.0,6201105.0,0.0,7315125.919586182,8867840.0,66724079.6414808,1608319968.6518555,7315125.919586182,7521098.118961334,647812.0,647812.0,0.6832661574669887,0.6832661574669887,0.8249050410907484,0.8249050410907484,0.2036831341306576,0.0,8729280.0,6115548.0,6115548.0,277120.0,82514.0,82514.0,69280.0,3043.0,3043.0,0.6832661574669887,0.0,0.02322687366654705,0.07137889392309997,0.0,0.7005787418893654,0.29775548498845267,0.04392321016166282,6581600.0,4894607.0,4894607.0,4894607.0,0.0,13536312.806941103,44339200.0,4488726360.916439,5179564654.575134,13536312.806941103,35315398.49650955,1240566.0,1240566.0,0.7436804120578583,0.7436804120578583,0.3052899647928042,0.3052899647928042,0.9309255203901172,0.0,4849600.0,3491568.0,3491568.0,1385600.0,1169988.0,1169988.0,346400.0,233051.0,233051.0,0.7436804120578583,0.0,0.4911925720258473,0.18849003281876747,0.0,0.7199703068294292,0.8443908775981525,0.6727800230946882,"[0.38469189575515994, 0.3903034738398814, 0.40153098260540127]","[0.8004935310203517, 0.8191153874182505, 0.8479694858271007]","[0.6929928903945428, 0.7098559971554994, 0.7212283370206489]","[0.8123024536611047, 0.8317894725129009, 0.841426253011051]","[0.18745316343045504, 0.19838077006342786, 0.2160901407340491]","[0.658589475986005, 0.6856778217011996, 0.7022741730279899]","[0.29868173773328704, 0.30530902980492575, 0.3137362965788549]","[0.9096237067739182, 0.9308749723573098, 0.9607159641826808]","[0.7358798754699248, 0.742068941885965, 0.7527586231203007]"
blasst_s75,niah_multiquery,0.75,10,0.025,1.0,-0.975,"[-1.0, -0.925]",28,1108,0.02527075812274368,0.0,0.025,2,0,16757760.0,12180907.0,12180907.0,12180907.0,0.0,22626398.12581871,58982400.0,5057932515.467543,7539253513.270782,22626398.12581871,45781101.471131325,1894853.0,1894853.0,0.7268815760578979,0.7268815760578979,0.3836127069400145,0.3836127069400145,0.8190724940061287,0.0,14453760.0,10522240.0,10522240.0,1843200.0,1375838.0,1375838.0,460800.0,282829.0,282829.0,0.7268815760578979,0.0,0.39256970461209806,0.11307316729682249,0.0,0.727993269571378,0.7464398871527778,0.6137782118055556,9461760.0,6615445.0,6615445.0,6615445.0,0.0,8104053.57438755,9830400.0,77794740.85853916,1802552484.7163086,8104053.57438755,8341544.980055809,627566.0,627566.0,0.6991770030100108,0.6991770030100108,0.8243869602851919,0.8243869602851919,0.2077452773460295,0.0,9077760.0,6531982.0,6531982.0,307200.0,79965.0,79965.0,76800.0,3498.0,3498.0,0.6991770030100108,0.0,0.024158875088323838,0.06632656080898268,0.0,0.7195587898336153,0.260302734375,0.045546875,7296000.0,5565462.0,5565462.0,5565462.0,0.0,14522344.55143116,49152000.0,4980137774.609003,5736701028.554474,14522344.55143116,37439556.491075516,1267287.0,1267287.0,0.7628100328947368,0.7628100328947368,0.29545785627097904,0.29545785627097904,0.9317289082494357,0.0,5376000.0,3990258.0,3990258.0,1536000.0,1295873.0,1295873.0,384000.0,279331.0,279331.0,0.7628100328947368,0.0,0.4662518705168529,0.17369613486842106,0.0,0.7422354910714286,0.8436673177083334,0.7274244791666666,"[0.37882518786474134, 0.38502076455863377, 0.3900676357731832]","[0.797187776558563, 0.8175448950231227, 0.8355750885507811]","[0.7016927439108315, 0.7296322141608214, 0.7461663290895061]","[0.8094319962423954, 0.829436874788856, 0.8387733573436466]","[0.19474376257512915, 0.2038327587892827, 0.22303875274544688]","[0.6658747500268144, 0.7033476296120671, 0.7301481792355371]","[0.28839509828818904, 0.29767855507163365, 0.30302669918376113]","[0.8979081414823403, 0.9339789726312266, 0.954475795979538]","[0.7459370888157895, 0.7660553728070175, 0.7713593750000001]"
